Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
199-Brahampur,48A,Madhya Vidyalaya Kharhatand Paschim Bhag,Auxiliary,701,1426,25.64845,84.18368,Yes,Yes,Yes
199-Brahampur,49,"Utkramit Madhya Vidyalay, Kharahatand Dakshin Bhag",Main,1,700,25.64845,84.18368,Yes,Yes,Yes
199-Brahampur,49A,Utkramit Madhya Vidyalaya kharhatand Uttar Bhag,Auxiliary,701,1402,25.64845,84.18368,Yes,Yes,Yes
199-Brahampur,50,"Madhya Vidyalay, Maharauli Paschim Bhag",Main,1,647,25.6439,84.1837,Yes,Yes,Yes
199-Brahampur,51,MADHYA VIDYALAY MAHROULI PURVI BHAG,Main,1,968,25.6439,84.1837,Yes,Yes,Yes
199-Brahampur,52,Prathmik Vidyalaya Jalalapur Dakshin Bhag,Main,1,700,25.66091,84.16288,Yes,Yes,Yes
199-Brahampur,52A,Prathmik Vidyalaya Jalalpur Uttar Bhag,Auxiliary,701,1467,25.66091,84.16288,Yes,Yes,Yes
199-Brahampur,53,"Madhya Vidyalay, Ekauna, Purwi Bhag",Main,1,700,25.65880597,84.17189967,Yes,Yes,Yes
199-Brahampur,53A,Madhya Vidyalaya Ekauna Uttar Bhag,Auxiliary,701,1366,25.65880597,84.17189967,Yes,Yes,Yes
199-Brahampur,54,"Madhya Vidhalay, Ekauna Pashchim Bhag",Main,1,700,25.65880597,84.17189967,Yes,Yes,Yes
199-Brahampur,54A,Madhya Vidyalaya Ekauna Dakshin Bhag,Auxiliary,701,1388,25.65880597,84.17189967,Yes,Yes,Yes
199-Brahampur,55,"Prathmik Vidyalay, Ganauli Dubauli Dakshin Bhag",Main,1,700,25.658,84.174,Yes,Yes,Yes
199-Brahampur,55A,Prathmik Vidyalaya Ganauli Dubauli Uttar Bhag,Auxiliary,701,1333,25.658,84.174,Yes,Yes,Yes
199-Brahampur,56,"Mishan Skul, Dullahpur, Pashchim Bhag",Main,1,500,25.6757,84.1524,Yes,Yes,Yes
199-Brahampur,56A,Chalant Matdan Kendra Khata Sankhya 105 Khesra Sankhya 437 (Mission School Dullahpur),Auxiliary,501,1016,25.6757,84.1524,Yes,Yes,Yes
199-Brahampur,57,"Mishan Skul, Dullahpur, Purwi Bhag",Main,1,995,25.6758,84.1525,Yes,Yes,Yes
199-Brahampur,58,Utkramit Madhya Vidyalaya Sahiyar Purwi Bhag,Main,1,600,25.65601,84.15426,Yes,Yes,Yes
199-Brahampur,58A,Utkramit Madhya Vidyalaya Sahiyar Uttar Bhag,Auxiliary,601,1216,25.65601,84.15426,Yes,Yes,Yes
199-Brahampur,59,"Utkramit Madhya Vidyalay, Sahiyar Pashchim Bhag",Main,1,600,25.6754,84.1518,Yes,Yes,Yes
199-Brahampur,59A,Utkramit Madhya Vidyalaya Sahiyar Dakshin Bhag,Auxiliary,601,1243,25.6754,84.1518,Yes,Yes,Yes
199-Brahampur,60,Kapurri Bhavan Sahiyar,Main,1,700,25.6549,84.1507,Yes,Yes,Yes
199-Brahampur,60A,Chalant Matdan Kendra (Karpuri Bhawan Sahiyar),Auxiliary,701,1353,25.6549,84.1507,Yes,Yes,Yes
199-Brahampur,61,Prathmik Vidhalay Narayanapur,Main,1,919,25.65350745,84.15849452,Yes,Yes,Yes
199-Brahampur,62,"Urdu Prathmik Vidyalay, Takiya Simri Dakshin Bhag",Main,1,700,25.64417,84.11355,Yes,Yes,Yes
199-Brahampur,62A,Urdu Prathmik Vidyalaya Takiya Simri Uttar Bhag,Auxiliary,701,1373,25.64417,84.11355,Yes,Yes,Yes
199-Brahampur,63,"kanya Prathmik Vidyalay, Simri Dudhipatti Paschim Bhag",Main,1,600,25.64103,84.11678,Yes,Yes,Yes
199-Brahampur,63A,Kanya Prathmik Vidyalaya Simri Dudhipatti Purab Bhag,Auxiliary,601,1328,25.64103,84.11678,Yes,Yes,Yes
199-Brahampur,64,"Madhya Vidyalay, Simri Dudhipatti Dakshin Bhag",Main,1,600,25.634,84.11919,Yes,Yes,Yes
199-Brahampur,64A,Madhya Vidyalaya Simri Dudhipatti Uttar Bhag,Auxiliary,601,1317,25.634,84.11919,Yes,Yes,Yes
199-Brahampur,65,"Uchcha Vidyalay, Simri Dudhipatti Paschim Bhag",Main,1,500,25.63843,84.1159,Yes,Yes,Yes
199-Brahampur,65A,Uchch Vidyalaya Simri Dudhipatti Purab Bhag,Auxiliary,501,1049,25.63843,84.1159,Yes,Yes,Yes
199-Brahampur,66,"Uchcha Vidyalay, Simri Dudhipatti (Dakshin Bhag)",Main,1,902,25.63843,84.1159,Yes,Yes,Yes
199-Brahampur,67,"Shri dandi Swami Sahajanand Mahavidyalay, Simri Dudhipatati Dakshin Bhag",Main,1,700,25.6373,84.1157,Yes,Yes,Yes
199-Brahampur,67A,Shri Dandi Swami Sahajanand Mahavidyalaya Simri Dudhipatti Uttar Bhag,Auxiliary,701,1413,25.6373,84.1157,Yes,Yes,Yes
199-Brahampur,68,"Madhya Vidyalay, Khaira,(Purab Bhag) Simri Ramopatati Me Avasthit",Main,1,700,25.6447,84.1046,Yes,Yes,Yes
199-Brahampur,68A,Madhya Vidyalaya Khaira (Madhya Bhag) Simri Ramopatti me Awasthit,Auxiliary,701,1348,25.6447,84.1046,Yes,Yes,Yes
199-Brahampur,69,"Madhya Vidyalay, Khaira, Uttari Bhag, Simri Ramo Patati Me Avasthit",Main,1,700,25.6448,84.1087,Yes,Yes,Yes
199-Brahampur,69A,Madhya vidyalaya Khaira (Dakshin Bhag) Simri Ramopatti me awasthit,Auxiliary,701,1396,25.6448,84.1087,Yes,Yes,Yes
199-Brahampur,70,Madhya Vidyalay Khaira (Pashchim Bhag) Simri Ramo Patti me Awasthit,Main,1,500,25.6448,84.1087,Yes,Yes,Yes
199-Brahampur,70A,Madhya Vidyalaya Khaira ( Uttar Paschim Bhag) Simri Ramopatti Me Awasthit,Auxiliary,501,1033,25.6448,84.1087,Yes,Yes,Yes
199-Brahampur,71,Prathmik Vidyalay Halwa Patti Paschim Bhag,Main,1,734,25.6097,84.18,Yes,Yes,Yes
199-Brahampur,72,PRATHMIK VIDYALAY HALWA PATTI PURAB BHAG,Main,1,718,25.6097,84.18,Yes,Yes,Yes
199-Brahampur,73,"Kanya Madhya Vidyalay, Nagpura (Purab Bhag)",Main,1,920,25.6402,84.0933,Yes,Yes,Yes
199-Brahampur,74,"Kanya Madhya Vidyalay, Nagpura (Uttari Bhag)",Main,1,937,25.63305,84.21667,Yes,Yes,Yes
199-Brahampur,75,"Kanya Madhya Vidyalay, Nagpura Pashchim Bhag",Main,1,600,25.64024153,84.09320757,Yes,Yes,Yes
199-Brahampur,75A,Kanya Madhya Vidyalaya Nagpura Dakshin Bhag,Auxiliary,601,1154,25.64024153,84.09320757,Yes,Yes,Yes
199-Brahampur,76,"Madhya Vidyalay, Badaka Ganv, Sabal Patti Paschim Bhag",Main,1,839,25.63563796,84.09288172,Yes,Yes,Yes
199-Brahampur,77,MADHYA VIDYALAY BADKA GAON SABALPATTI PURVI BHAG,Main,1,880,25.63563796,84.09288172,Yes,Yes,Yes
199-Brahampur,78,"Prathmik Vidyalay,Balihar Uttari Bhag",Main,1,600,25.6281,84.094,Yes,Yes,Yes
199-Brahampur,78A,Prathmik Vidyalaya Balihar Purab Bhag,Auxiliary,601,1324,25.6281,84.094,Yes,Yes,Yes
199-Brahampur,79,"Prathmik Vidyalay,Balihar Dakshini Bhag",Main,1,500,25.628,84.0939,Yes,Yes,Yes
199-Brahampur,79A,Prathmik Vidyalaya Balihar Paschim Bhag,Auxiliary,501,1041,25.628,84.0939,Yes,Yes,Yes
199-Brahampur,80,"Karpuri Bhavan, Balihar",Main,1,984,25.626,84.0955,Yes,Yes,Yes
199-Brahampur,81,Kanya madhya vidyalay Khairapatti (Utari Bhag),Main,1,950,25.64816,84.10714,Yes,Yes,Yes
199-Brahampur,82,Kanya Madhya Vidyalay Khaira Patti Dakshin Bhag,Main,1,985,25.64816,84.10714,Yes,Yes,Yes
199-Brahampur,83,"Utkramit Madhya Vidyalay, Khandhra, Satafedava Dakshin Bhag",Main,1,700,25.6312,84.1074,Yes,Yes,Yes
199-Brahampur,83A,Utkramit Madhya Vidyalaya Khandhra Satfedwa Uttar Bhag,Auxiliary,701,1360,25.6312,84.1074,Yes,Yes,Yes
199-Brahampur,84,"Prathmik Vidyalay, Pandeypur Dakshin Bhag",Main,1,600,25.63178,84.11275,Yes,Yes,Yes
199-Brahampur,84A,Prathmik Vidyalaya Pandeypur Uttar Bhag,Auxiliary,601,1201,25.63178,84.11275,Yes,Yes,Yes
199-Brahampur,85,"Kasturaba Madhya Vidyalay, Dullahpur Dakshin Bhag",Main,1,600,25.6237,84.089,Yes,Yes,Yes
199-Brahampur,85A,Kasturba Madhya Vidyalaya Dullahpur Uttar Bhag,Auxiliary,601,1145,25.6237,84.089,Yes,Yes,Yes
199-Brahampur,86,"Kanya Primary Vidyalay, Dullahpur Dakshin Bhag",Main,1,600,25.62325,84.08925,Yes,Yes,Yes
199-Brahampur,86A,Kanya Prathmik Vidyalaya Dullahpur Uttar Bhag,Auxiliary,601,1137,25.62325,84.08925,Yes,Yes,Yes
199-Brahampur,87,"Utkramit Madhya Vidyalay, Dullahpur Purwi Patti",Main,1,850,25.6057,84.1084,Yes,Yes,Yes
199-Brahampur,88,UTKRAMIT MADHYA VIDYALAY DULLAHPUR DAKSHIN BHAG,Main,1,777,25.6057,84.1084,Yes,Yes,Yes
199-Brahampur,89,"Buniyadi Siksha Vidyalay, Majhawari Purab bhag",Main,1,600,25.6065,84.1098,Yes,Yes,Yes
199-Brahampur,89A,Buniyadi Sisksha Vidyalaya Majhwari Uttar Bhag,Auxiliary,601,1208,25.6065,84.1098,Yes,Yes,Yes
199-Brahampur,90,Buniyadi Shiksha Vidhyalay Manjhwari (Pashchim Bhag),Main,1,849,25.6065,84.1098,Yes,Yes,Yes
199-Brahampur,91,"Panchayat Bhavan ,Majhawari Dakshin Bhag",Main,1,866,25.6068,84.1087,Yes,Yes,Yes
199-Brahampur,92,PANCHAYAT BHAWAN MANJHWARI UTARI BHAG,Main,1,813,25.6068,84.1087,Yes,Yes,Yes
199-Brahampur,93,"Utkramit Madhya Vidyalay, Dhanha Dakshin Bhag",Main,1,700,25.6057,84.1084,Yes,Yes,Yes
199-Brahampur,93A,Utkramit Madhya Vidyalaya Dhanha Uttar Bhag,Auxiliary,701,1443,25.6057,84.1084,Yes,Yes,Yes
199-Brahampur,94,"Utkramit Madhya Vidyalay, Rampur Mathiya Purwi Bhag",Main,1,504,25.5971,84.1573,Yes,Yes,Yes
199-Brahampur,95,"Madhya Vidyalay, Paramanapur",Main,1,772,25.60467,84.14393,Yes,Yes,Yes
