Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
151-Parbatta [21-Khagaria],25,BUNKAR BHAWAN GOGRI,M,1,906,25.45625683,312.0372222,YES,YES,NO
151-Parbatta [21-Khagaria],26,Kanya P.s bhojuaa,M,1,753,25.45706072,259.1180556,YES,YES,YES
151-Parbatta [21-Khagaria],26A,Kanya P.s bhojuaa East Part,A,754,,25.45706072,259.1180556,YES,YES,YES
151-Parbatta [21-Khagaria],27,kanya P. maktab gogri North,M,1,540,25.4175733,86.6302373,YES,YES,YES
151-Parbatta [21-Khagaria],27A,kanya P. maktab gogri North Middle part,A,541,,25.4175733,86.6302373,YES,YES,YES
151-Parbatta [21-Khagaria],28, kanya P. maktab gogri South,M,1,853,25.4175733,86.6302373,YES,YES,YES
151-Parbatta [21-Khagaria],29,P.s Mirganj,M,1,710,25.4144611,86.6341979,YES,YES,YES
151-Parbatta [21-Khagaria],29A,P.s Mirganj Middle Part,A,711,,25.4144611,86.6341979,YES,YES,YES
151-Parbatta [21-Khagaria],30,Bhgwan H.s jamalpur,M,1,652,25.413288,86.653237,YES,YES,YES
151-Parbatta [21-Khagaria],30A,Bhgwan H.s jamalpur North Part,A,653,,25.413288,86.653237,YES,YES,YES
151-Parbatta [21-Khagaria],31,M.s jamalpur East,M,1,560,25.414184,86.655284,YES,YES,YES
151-Parbatta [21-Khagaria],31A,Bullichandra M.s jamalpur East Middle Part,A,561,,25.414184,86.655284,YES,YES,YES
151-Parbatta [21-Khagaria],32,Bullichandra M.s jamalpur West,M,1,606,25.414184,86.655284,YES,YES,YES
151-Parbatta [21-Khagaria],32A,Bullichandra M.s jamalpur West Middle Part,A,607,,25.414184,86.655284,YES,YES,YES
151-Parbatta [21-Khagaria],33,Shivnarayan ram Kanya H.s jamalpur,M,1,711,25.412791,86.659062,YES,YES,YES
151-Parbatta [21-Khagaria],33A,Shivnarayan ram Kanya H.s jamalpur East Part,A,712,,25.412791,86.659062,YES,YES,YES
151-Parbatta [21-Khagaria],34,M.s Usri East,M,1,619,25.3542214,86.7240437,YES,YES,YES
151-Parbatta [21-Khagaria],34A,M.s Usri East Middle Part,A,620,,25.3542214,86.7240437,YES,YES,YES
151-Parbatta [21-Khagaria],35,M.s. Usri South,M,1,774,25.3542214,86.7240437,YES,YES,YES
151-Parbatta [21-Khagaria],36,Parkhand Office gogri East,M,1,709,25.4147505,86.6448807,YES,YES,NO
151-Parbatta [21-Khagaria],36A,Syam Sahayata Samuh Bhawan Gogri,A,710,,25.4143399,86.6445222,YES,YES,NO
151-Parbatta [21-Khagaria],37,Parkhand Office gogri West,M,1,612,25.4147505,86.6448807,YES,YES,NO
151-Parbatta [21-Khagaria],37A,Manrega Bhawan Gogri,A,613,,25.4144215,86.6599917,YES,YES,YES
151-Parbatta [21-Khagaria],38,M.s Jamalpur East,M,1,625,25.4098667,86.6376045,YES,YES,YES
151-Parbatta [21-Khagaria],38A,M.s Jamalpur East Middle Part,A,626,,25.4098667,86.6376045,YES,YES,YES
151-Parbatta [21-Khagaria],39,M.s Jamalpur West,M,1,893,25.4098667,86.6376045,YES,YES,YES
151-Parbatta [21-Khagaria],40,Samudayik bhawan paswan tola jamalpur,M,1,720,25.413985,86.66284,YES,YES,NO
151-Parbatta [21-Khagaria],40A,40A-Samudayik bhawan paswan tola jamalpur North Part,A,721,,25.413985,86.66284,YES,YES,NO
151-Parbatta [21-Khagaria],41,Samudayik Bhawan muskipur,M,1,626,25.4110124,86.6630344,YES,YES,NO
151-Parbatta [21-Khagaria],41A,Samudayik Bhawan muskipur North Part,A,627,,25.4110124,86.6630344,YES,YES,NO
151-Parbatta [21-Khagaria],42,M.s Muskipur khothi North Bhag,M,1,867,25.409505,86.660951,YES,YES,YES
151-Parbatta [21-Khagaria],43,M.s Muskipur kothi South bhag,M,1,599,25.409505,86.660951,YES,YES,YES
151-Parbatta [21-Khagaria],43A,M.s Muskipur kothi South Middle bhag,A,600,,25.409505,86.660951,YES,YES,YES
151-Parbatta [21-Khagaria],44,M.s Ratan West Part,M,1,694,25.4325316,86.6437946,YES,YES,YES
151-Parbatta [21-Khagaria],44A,M.s Ratan West Middle Part,A,695,,25.4325316,86.6437946,YES,YES,YES
151-Parbatta [21-Khagaria],45,M.s Ratan East Part,M,1,1000,25.4325316,86.6437946,YES,YES,YES
151-Parbatta [21-Khagaria],46,SAMUDAYIK BHAVAN RATAN MD TOLA WEST,M,1,700,25.43034608,86.6435444,YES,YES,NO
151-Parbatta [21-Khagaria],47,M.s Srishirniya West bhag,M,1,756,25.4265633,86.6447415,YES,YES,YES
151-Parbatta [21-Khagaria],48,M.s srishirniya East bhag,M,1,593,25.4265633,86.6447415,YES,YES,YES
151-Parbatta [21-Khagaria],48A,M.s srishirniya East Middle bhag,A,594,,25.4265633,86.6447415,YES,YES,YES
151-Parbatta [21-Khagaria],49,M.S Barhara,M,1,819,25.39209079,86.62936256,YES,YES,YES
151-Parbatta [21-Khagaria],50,M.S Barhara WEST,M,1,923,25.39209079,86.62936256,YES,YES,YES
151-Parbatta [21-Khagaria],51,M.s Gopalpur EAST,M,1,985,25.40900439,86.64522388,YES,YES,YES
151-Parbatta [21-Khagaria],52,M.s Gopalpur WEST,M,1,742,25.40900439,86.64522388,YES,YES,YES
151-Parbatta [21-Khagaria],53,M.s Gauraiyabathan WEST Bhag,M,1,997,25.4198623,86.6635834,YES,YES,YES
151-Parbatta [21-Khagaria],54,M.s Gauraiyabathan madhyabhag,M,1,879,25.4198623,86.6635834,YES,YES,YES
151-Parbatta [21-Khagaria],55,M.s Gauraiyabathan North bhag,M,1,536,25.4198623,86.6635834,YES,YES,YES
151-Parbatta [21-Khagaria],55A,M.s Gauraiyabathan North Middle bhag,A,537,,25.4198623,86.6635834,YES,YES,YES
151-Parbatta [21-Khagaria],56,M.s Gauraiyabathan EAST bhag,M,1,726,25.4198623,86.6635834,YES,YES,YES
151-Parbatta [21-Khagaria],57,M.s Gauraiyabathan East bhag,M,1,726,25.4198623,86.6635834,YES,YES,YES
151-Parbatta [21-Khagaria],58,P.s Harangi tola,M,1,809,25.48845156,86.54623691,YES,YES,YES
151-Parbatta [21-Khagaria],59,P.s Harangi tola SOUTH,M,1,712,25.48845156,86.54623691,YES,YES,YES
151-Parbatta [21-Khagaria],60,M.s Gadhmohni,M,1,899,25.45346811,86.5459781,YES,YES,YES
151-Parbatta [21-Khagaria],61,M.S GADHMOHNI SOUTH PART,M,1,794,25.45346811,86.5459781,YES,YES,YES
151-Parbatta [21-Khagaria],62,M.s Khtha West Bhag,M,1,794,25.4380932,86.6698146,YES,YES,YES
151-Parbatta [21-Khagaria],63,M.s Khtha madhya Bhag,M,1,549,25.4380932,86.6698146,YES,YES,YES
151-Parbatta [21-Khagaria],63A,M.s Khtha North madhya Bhag,A,550,,25.4380932,86.6698146,YES,YES,YES
151-Parbatta [21-Khagaria],64,M.s Khtha East Bhag,M,1,913,25.4380932,86.6698146,YES,YES,YES
151-Parbatta [21-Khagaria],65,P.S JANYANTIGRAM AUTA,M,1,757,25.43856979,86.65368298,YES,YES,YES
151-Parbatta [21-Khagaria],66,M.s Gauchhari par West bhag,M,1,647,25.43809257,86.6698145,YES,YES,YES
151-Parbatta [21-Khagaria],66A,M.s Gauchhari par West Middle bhag,A,648,,25.43809257,86.6698145,YES,YES,YES
151-Parbatta [21-Khagaria],67,M.s Gauchhari par Daxin bhag,M,1,527,25.43809257,86.6698145,YES,YES,YES
151-Parbatta [21-Khagaria],67A,M.s Gauchhari par Daxin Middle bhag,A,528,,25.43809257,86.6698145,YES,YES,YES
151-Parbatta [21-Khagaria],68,Kanya M.s Gauchhari daxin bhag,M,1,890,25.4364511,86.6737906,YES,YES,YES
151-Parbatta [21-Khagaria],69,Kanya M.s Gauchhari uttar bhag,M,1,651,25.4364511,86.6737906,YES,YES,YES
151-Parbatta [21-Khagaria],69A,Kanya M.s Gauchhari uttar Middle bhag,A,652,,25.4364511,86.6737906,YES,YES,YES
151-Parbatta [21-Khagaria],70,M. Maktab Chhoti Maliya,M,1,743,25.4213109,86.6710106,YES,YES,YES
151-Parbatta [21-Khagaria],70A,M. Maktab Chhoti Maliya East Part,A,744,,25.4213109,86.6710106,YES,YES,YES
151-Parbatta [21-Khagaria],71,M.s Maliya parvibhag,M,1,807,25.4208358,86.6769453,YES,YES,YES
151-Parbatta [21-Khagaria],72,M.s Maliya Paschimi bhag,M,1,529,25.4208358,86.6769453,YES,YES,YES
151-Parbatta [21-Khagaria],72A,M.s Maliya Paschimi Middle bhag,A,530,,25.4208358,86.6769453,YES,YES,YES
151-Parbatta [21-Khagaria],73,Urdu Kanya M.s Muskipur,M,1,526,25.4069012,86.6686501,YES,YES,YES
151-Parbatta [21-Khagaria],73A,Urdu Kanya M.s Muskipur Middle Part,A,527,,25.4069012,86.6686501,YES,YES,YES
151-Parbatta [21-Khagaria],74,Urdu Kanya M.s Muskipur SOUTH,M,1,749,25.4069012,86.6686501,YES,YES,YES
151-Parbatta [21-Khagaria],75,M. Maktab Muskipur NORTH,M,1,919,25.40650719,86.66892374,YES,YES,YES
151-Parbatta [21-Khagaria],76,M. Maktab Muskipur SOURTH,M,1,794,25.40650719,86.66892374,YES,YES,YES
151-Parbatta [21-Khagaria],77,M.s Muskipur Right bhag,M,1,597,25.4073617,86.6727644,YES,YES,YES
151-Parbatta [21-Khagaria],77A,M.s Muskipur Right Middle bhag,A,598,,25.4073617,86.6727644,YES,YES,YES
151-Parbatta [21-Khagaria],78,M.s Muskipur left bhag,M,1,548,25.4073617,86.6727644,YES,YES,YES
151-Parbatta [21-Khagaria],78A,M.s Muskipur left Middle bhag,A,549,,25.4073617,86.6727644,YES,YES,YES
151-Parbatta [21-Khagaria],79,M. S rampur Purvi Bhag,M,1,603,25.4073192,86.6573715,YES,YES,YES
151-Parbatta [21-Khagaria],79A,M. S rampur Purvi Madhay Bhag,A,604,,25.4073192,86.6573715,YES,YES,YES
151-Parbatta [21-Khagaria],80,Panchayat Bhwan rampur Paschim Bhag,M,1,961,25.3873252,86.6374255,YES,YES,NO
151-Parbatta [21-Khagaria],81,M.s Rampur,M,1,978,25.4073192,86.6573715,YES,YES,YES
151-Parbatta [21-Khagaria],82,Kanya M.s Rampur WEAST,M,1,936,25.4070448,86.6584499,YES,YES,YES
151-Parbatta [21-Khagaria],83,Kanya M.s Rampur,M,1,590,25.4070448,86.6584499,YES,YES,YES
151-Parbatta [21-Khagaria],83A,Kanya M.s Rampur Middle Part,A,591,,25.4070448,86.6584499,YES,YES,YES
151-Parbatta [21-Khagaria],84,M.s Fatehpur,M,1,614,25.3971375,86.6745719,YES,YES,YES
151-Parbatta [21-Khagaria],84A,M.s Fatehpur East Part,A,615,,25.3971375,86.6745719,YES,YES,YES
151-Parbatta [21-Khagaria],85,M.s Fatehpur NAYA BHAVAN,M,1,992,25.38044056,86.67289607,YES,YES,YES
151-Parbatta [21-Khagaria],86,M.s Katghara,M,1,639,25.3743683,86.6549983,YES,YES,YES
151-Parbatta [21-Khagaria],86A,M.s Katghara east Part,A,640,,25.3743683,86.6549983,YES,YES,YES
151-Parbatta [21-Khagaria],87,P.s Aasharmtola KATGHARA NORTH,M,1,748,25.3690909,86.6409803,YES,YES,YES
151-Parbatta [21-Khagaria],88,P.s Aasharmtola KATGHARA SOURTH,M,1,723,25.3690909,86.6409803,YES,YES,YES
151-Parbatta [21-Khagaria],89,M.s Ithari West Part,M,1,699,25.3887283,86.686625,YES,YES,YES
151-Parbatta [21-Khagaria],89A,M.s Ithari East Part,A,700,,25.3887283,86.686625,YES,YES,YES
151-Parbatta [21-Khagaria],90,M.s Shirniya,M,1,605,25.3886932,86.6845549,YES,YES,YES
151-Parbatta [21-Khagaria],91,Kanya P.s fudkichak WEST,M,1,924,25.3867826,86.6898174,YES,YES,YES
151-Parbatta [21-Khagaria],92,Kanya P.s fudkichak EAST,M,1,679,25.3867826,86.6898174,YES,YES,YES
151-Parbatta [21-Khagaria],93,Panchayat Bhwan Pitaujhiya,M,1,827,25.40311816,86.70598115,YES,YES,NO
151-Parbatta [21-Khagaria],94,M.s Pitaujhiya SOUTH,M,1,951,25.40311816,86.70598115,YES,YES,YES
151-Parbatta [21-Khagaria],95,M.s Pitaujhiya,M,1,645,25.40311816,86.70598115,YES,YES,YES
151-Parbatta [21-Khagaria],95A,M.s Pitaujhiya Middle Part,A,646,,25.40311816,86.70598115,YES,YES,YES
151-Parbatta [21-Khagaria],96,P.s Basudeopur Baretha,M,1,643,25.3933094,86.6817424,YES,YES,YES
151-Parbatta [21-Khagaria],96A,P.s Basudeopur Baretha East Part,A,644,,25.3933094,86.6817424,YES,YES,YES
151-Parbatta [21-Khagaria],97,Panchayat Bhwan basudeopur,M,1,666,25.3918316,86.681635,YES,YES,NO
151-Parbatta [21-Khagaria],97A,Panchayat Bhwan basudeopur East Part,A,667,,25.3918316,86.681635,YES,YES,NO
151-Parbatta [21-Khagaria],98,M.s Shiswa,M,1,897,25.3918316,86.681635,YES,YES,YES
151-Parbatta [21-Khagaria],99,M.s Shiswa MIDDLE,M,1,597,25.3918316,86.681635,YES,YES,YES
151-Parbatta [21-Khagaria],100,Kanya H.s Shirniya,M,1,598,25.3899737,86.6832134,YES,YES,YES
151-Parbatta [21-Khagaria],100A,Kanya H.s Shirniya East Part,A,599,,25.3899737,86.6832134,YES,YES,YES
151-Parbatta [21-Khagaria],101,H.S Dinachakla,M,1,817,25.35598743,86.66153468,YES,YES,YES
151-Parbatta [21-Khagaria],102,M.s Dinachakla purbibhag,M,1,907,25.35598743,86.66153468,YES,YES,YES
151-Parbatta [21-Khagaria],103,M.s. Dinachakla pashimi bhag,M,1,630,25.35598743,86.66153468,YES,YES,YES
151-Parbatta [21-Khagaria],104,M.s babuchakla,M,1,709,25.3873466,86.7240946,YES,YES,YES
151-Parbatta [21-Khagaria],104A,M.s babuchakla East Part,A,710,,25.3873466,86.7240946,YES,YES,YES
151-Parbatta [21-Khagaria],105,p.s fudkichak,M,1,550,25.3865734,86.6917368,YES,YES,YES
151-Parbatta [21-Khagaria],105A,p.s fudkichak East Part,A,551,,25.3865734,86.6917368,YES,YES,YES
151-Parbatta [21-Khagaria],106,M.s Haripur,M,1,601,25.3837443,86.6902456,YES,YES,YES
151-Parbatta [21-Khagaria],106A,M.s Haripur East Part,A,602,,25.3837443,86.6902456,YES,YES,YES
151-Parbatta [21-Khagaria],107,M.s sher purvi Bhag,M,1,603,25.3819899,86.6971612,YES,YES,YES
151-Parbatta [21-Khagaria],107A,M.s sher purvi Middle Bhag,A,604,,25.3819899,86.6971612,YES,YES,YES
151-Parbatta [21-Khagaria],108,M.s sher pashichmi Bhag,M,1,613,25.3819899,86.6971612,YES,YES,YES
151-Parbatta [21-Khagaria],108A,M.s sher pashichmi Middle Bhag,A,614,,25.3819899,86.6971612,YES,YES,YES
151-Parbatta [21-Khagaria],109,M.s Chhoti pasraha,M,1,814,25.41150408,86.65627348,YES,YES,YES
151-Parbatta [21-Khagaria],110,M.s Chhoti pasraha,M,1,833,25.41150408,86.65627348,YES,YES,YES
151-Parbatta [21-Khagaria],111,Rajkiya buniyadi School pasraha purb Bhag,M,1,687,25.3940498,86.7027091,YES,YES,YES
151-Parbatta [21-Khagaria],111A,Rajkiya buniyadi School pasraha purb Middle Bhag,A,688,,25.3940498,86.7027091,YES,YES,YES
151-Parbatta [21-Khagaria],112,Rajkiya buniyadi School pasraha Pasichmi Bhag,M,1,707,25.3940498,86.7027091,YES,YES,YES
151-Parbatta [21-Khagaria],112A,Rajkiya buniyadi School pasraha Pasichmi Middle Bhag,A,708,,25.3940498,86.7027091,YES,YES,YES
151-Parbatta [21-Khagaria],113,Panchyat bhwan pasraha WEAST,M,1,758,25.393534,86.72357544,YES,YES,NO
151-Parbatta [21-Khagaria],114,Panchyat bhwan pasraha EAST,M,1,843,25.393534,86.72357544,YES,YES,NO
151-Parbatta [21-Khagaria],115,M.s sondiha uttar purbi Bhag,M,1,549,25.3923765,86.7288031,YES,YES,YES
151-Parbatta [21-Khagaria],115A,M.s sondiha uttar purbi Middle Bhag,A,550,,25.3923765,86.7288031,YES,YES,YES
151-Parbatta [21-Khagaria],116,M.s sondiha uttar purbi Bhag,M,1,626,25.46000756,86.6376045,YES,YES,YES
151-Parbatta [21-Khagaria],117,M.s sondiha daxin pasichmi Bhag,M,1,701,25.46000756,86.6376045,YES,YES,YES
151-Parbatta [21-Khagaria],117A,M.s sondiha daxin Middle Bhag,A,702,,25.46000756,86.6376045,YES,YES,YES
151-Parbatta [21-Khagaria],118,Panchyat bhwan Sondiha,M,1,640,25.3917521,86.7290255,YES,YES,NO
151-Parbatta [21-Khagaria],118A,Panchyat bhwan Sondiha,A,641,,25.3917521,86.7290255,YES,YES,NO
151-Parbatta [21-Khagaria],119,M.s kharaua,M,1,528,25.4373073,86.780439,YES,YES,YES
151-Parbatta [21-Khagaria],119A,M.s kharaua East Part,A,529,,25.4373073,86.780439,YES,YES,YES
151-Parbatta [21-Khagaria],120,Panchyat bhwan deotha,M,1,540,25.4294366,86.7817254,YES,YES,NO
151-Parbatta [21-Khagaria],120A,Panchyat bhwan deotha East Part,A,541,,25.4294366,86.7817254,YES,YES,NO
151-Parbatta [21-Khagaria],121,M.s deotha,M,1,604,25.4274341,86.7830179,YES,YES,YES
151-Parbatta [21-Khagaria],121A,M.s deotha East Part,A,605,,25.4274341,86.7830179,YES,YES,YES
151-Parbatta [21-Khagaria],122,M.s kamri,M,1,596,25.4086285,86.7449816,YES,YES,YES
151-Parbatta [21-Khagaria],122A,M.s kamri East Part,A,597,,25.4086285,86.7449816,YES,YES,YES
151-Parbatta [21-Khagaria],123,M.s. Navtolia bhimari,M,1,536,25.44317378,86.76190453,YES,YES,YES
151-Parbatta [21-Khagaria],123A,M.s. Navtolia bhimari East Part,A,537,,25.44317378,86.76190453,YES,YES,YES
151-Parbatta [21-Khagaria],124, SAMUDAYIK BHAWAN BHIMRI,M,1,768,25.4086285,86.7449816,YES,YES,NO
151-Parbatta [21-Khagaria],125,M.s Birwash,M,1,621,25.4548951,86.8048886,YES,YES,YES
151-Parbatta [21-Khagaria],125A,M.s Birwash East Part,A,622,,25.4548951,86.8048886,YES,YES,YES
151-Parbatta [21-Khagaria],126,M.s Bari paikant,M,1,831,25.46153803,86.71142374,YES,YES,YES
151-Parbatta [21-Khagaria],127,P.s Bari paikant,M,1,796,25.46153803,86.71142374,YES,YES,YES
151-Parbatta [21-Khagaria],128,M.s Chhoti paikant,M,1,578,25.47845164,86.72818133,YES,YES,YES
151-Parbatta [21-Khagaria],128A,M.s Chhoti paikant East Part,A,579,,25.47845164,86.72818133,YES,YES,YES
151-Parbatta [21-Khagaria],129,MIDDLE SCHOOL BISHNUPUR,M,1,623,25.3376,86.65364722,yes,yes,YES
151-Parbatta [21-Khagaria],129 A,MIDDLE SCHOOL BISHNUPUR DAKSHIN BHAG,A,624,,25.3376,86.65364722,yes,yes,YES
151-Parbatta [21-Khagaria],130,GIRLS PRIMERY SCHOOL MADHVPUR,M,1,794,25.337,86.66,yes,yes,YES
151-Parbatta [21-Khagaria],131,GIRLS PRIMERY SCHOOL MADHVPUR,M,1,719,25.3292216,86.6634048,yes,yes,YES
151-Parbatta [21-Khagaria],132,MIDDLE SCHOOL MADHAVPUR,M,1,688,25.3376,86.66354,yes,yes,YES
151-Parbatta [21-Khagaria],133,MIDDLE SCHOOL MADHAVPUR,M,1,848,25.3376,86.66354,yes,yes,YES
151-Parbatta [21-Khagaria],134,MIDDLE SCHOOL MURADPUR (UTTAR BHAG),M,1,670,25.32572,86.66997,yes,yes,YES
151-Parbatta [21-Khagaria],134 A,MIDDLE SCHOOL MURADPUR (UTTAR KHAND KA DAYA BHAG),A,671,,25.32572,86.66997,yes,yes,YES
151-Parbatta [21-Khagaria],135,UT. MIDDLE SCHOOL MURADPUR (DAKSHIN KHAND),M,1,649,25.3375,86.6662,yes,yes,YES
151-Parbatta [21-Khagaria],135 A,UT. MIDDLE SCHOOL MURADPUR (DAKSHIN KHAND KA BAYA BHAG),A,650,,25.3375,86.6662,yes,yes,YES
151-Parbatta [21-Khagaria],136,PRIMERY SCHOOL NAYAGAON PACHKHUTTI,M,1,982,25.3350802,86.6746739,yes,yes,YES
151-Parbatta [21-Khagaria],137,PRIMERY SCHOOL NAYAGAON PACHKHUTTI,M,1,609,25.3350802,86.6746739,yes,yes,YES
151-Parbatta [21-Khagaria],138,DARIAYPUR PUSTKALAY PACHKHUTTI,M,1,944,25.32663,86.6615,Yes,No,YES
151-Parbatta [21-Khagaria],139,MIDDLE SCHOOL MADHAVPUR NO -1,M,1,835,25.32663,86.6615,yes,yes,YES
151-Parbatta [21-Khagaria],140,MIDDLE SCHOOL MADHAVPUR NO -2,M,1,636,25.32504722,86.675,yes,yes,YES
151-Parbatta [21-Khagaria],140 A,MIDDLE SCHOOL MADHAVPUR NO -2 PASCHIMI BHAG,A,637,,25.32504722,86.675,yes,yes,YES
151-Parbatta [21-Khagaria],141,MIDDLE SCHOOL SATKHUTTI NAYAGAON,M,1,545,25.32537778,86.68305556,yes,yes,YES
151-Parbatta [21-Khagaria],141A,MIDDLE SCHOOL SATKHUTTI NAYAGAON BAYA BHAG,A,546,,25.32537778,86.68305556,yes,yes,YES
151-Parbatta [21-Khagaria],142,PRIMERY SCHOOL SATKHUTTI UNICEF DUARA NIRMIT,M,1,538,25.32495556,86.68143333,yes,yes,YES
151-Parbatta [21-Khagaria],142 A,PRIMERY SCHOOL SATKHUTTI UNICEF DUARA NIRMIT DAYA BHAG,A,539,,25.32495556,86.68143333,yes,yes,YES
151-Parbatta [21-Khagaria],143,ANUSUCHIT PRIMERY SCHOOL SATKHUTTI,M,1,578,25.32203,86.68187,yes,yes,YES
151-Parbatta [21-Khagaria],144,MIDDLE SCHOOL SHIROMANI TOLA (UTTAR BHAG),M,1,998,25.32543,86.6868,yes,yes,YES
151-Parbatta [21-Khagaria],145,MIDDLE SCHOOL SHIROMANI TOLA (DAKSHIN BHAG),M,1,555,25.32528,86.687,yes,yes,YES
151-Parbatta [21-Khagaria],145 A,AANGANWARI KENDRA SANKHYA 50 SHIROMANI TOLA,A,556,,25.32528,86.687,yes,yes,YES
151-Parbatta [21-Khagaria],146,MIDDLE SCHOOL SHIROMANI TOLA (MIDDLE BHAG),M,1,591,25.3268979,86.6883331,yes,yes,YES
151-Parbatta [21-Khagaria],146 A,MIDDLE SCHOOL SHIROMANI TOLA (MIDDLE BHAG KA DAYA BHAG),A,592,,25.3268979,86.6883331,yes,yes,YES
