Timestamp,AC No. & AC Name,Polling Station No.,Polling Station Type,Photo of Polling Station Building (PSB),Photo of Polling Station Premises with PS Building (PSP)
10/09/2020 15:36:27,171-Asthawan [27-Nalanda],001,Main,https://drive.google.com/open?id=1hGA9B3c3K0O1KeWawNoIEY8LxRF_K3xS,https://drive.google.com/open?id=1tT7Bhm2kxNVLu8ShSAwBF7Ai3ec_LlsW
10/09/2020 15:39:58,171-Asthawan [27-Nalanda],001,Auxiliary,https://drive.google.com/open?id=1K8uv0Whbdy7wKsW7bYiin1oVEXvFkyjF,https://drive.google.com/open?id=1XDM6MuCcPBmB_Lkx4pEF-W3FHw00YpJ5
30/09/2020 13:26:45,171-Asthawan [27-Nalanda],294,Main,https://drive.google.com/open?id=1LTK7NlBAZ7A6rXxaZCSR4NLAwQbyDrgB,https://drive.google.com/open?id=1fCy-0w3fNGTOs6O5bGFY27fcfJgJUNxh
30/09/2020 16:50:06,171-Asthawan [27-Nalanda],294,Main,https://drive.google.com/open?id=19Bj4sEMLVKRiE-YS_tRt7eL2rpjKJnN5,https://drive.google.com/open?id=1kH9lzO3Q9U1Vxv2pNmgFfFDm6SJTgleG
30/09/2020 18:22:04,171-Asthawan [27-Nalanda],015,Main,https://drive.google.com/open?id=1bZsL3zvWjRe9FvSPN0r1srSu-U8V9Ix9,https://drive.google.com/open?id=13mOl01RfkvImimDWybgMKZtD2uV9pfKA
30/09/2020 18:27:00,171-Asthawan [27-Nalanda],016,Main,https://drive.google.com/open?id=1P4kMvQNLLbpXC1AOOBSCSKGLDzh5NiUt,https://drive.google.com/open?id=1ngIoJlB5zpjYKO4KJh1-PmBJHd4wuuLo
01/10/2020 11:44:02,173-Rajgir (SC) [27-Nalanda],206,Main,https://drive.google.com/open?id=1UqcsTVMa4tsiRLSD-m33tsYFmr4fA6Tu,https://drive.google.com/open?id=1YHB8RyePjqcjFuwMZ9yVHVZoGzA2RYCw
01/10/2020 11:51:23,173-Rajgir (SC) [27-Nalanda],206,Auxiliary,https://drive.google.com/open?id=1rJMxZ4Qnj3RPcaWoAQKLNUTrmV7q4m15,https://drive.google.com/open?id=1GZGdvdrO6FLSiCjh8Fa-wnWR7wpogj_A
01/10/2020 14:41:31,173-Rajgir (SC) [27-Nalanda],206,Main,https://drive.google.com/open?id=1H6SRbJ0Ag3rUKQo0U9IiU1gYpoQKdimC,https://drive.google.com/open?id=1ypYrQjucrs282h3-2nlEZhhIJU7GQ-VV
01/10/2020 16:33:22,171-Asthawan [27-Nalanda],260,Main,https://drive.google.com/open?id=1m-Un89CvwY72p4CYOOH8IvlEuOQbz9wz,https://drive.google.com/open?id=1ytkfvfVWhBFCNJu44QWpUA9gtX9FEI93
