Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
1-Valmiki Nagar [1-Paschim Champaran],023,Utkramit Madhya Vidyalay Parasauni Rifauji Konloni purvi bhag,Main,1,778,27.358192,83.896869,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],024,Utkramit Madhya Vidyalay Parasauni Rifauji Konloni Paschhimi bhag,Main,1,745,27.358192,83.896869,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],025,"Ukramit Madhya Vidyalay, Bhedihari Baya Bhag",Main,1,455,27.359102,83.896505,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],025,"Ukramit Madhya Vidyalay, Bhedihari Daya Bahg",Auxiliary,456,1072,27.359102,83.896505,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],026,"Lohiya Bhavan, Shivanaha",Main,1,600,27.345544,83.961733,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],026,Prathmik vidyalay shivnaha,Auxiliary,611,1289,27.345544,83.961733,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],027,Prathamik Vidyalay Champapur,Main,1,1015,27.334966,83.944012,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],028,Utkramit Madhya Vidyalay Dhangadahiya,Main,1,794,27.340906,83.951847,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],029,Panchayat Bhavan Gonauli bayan bhag,Main,1,547,27.338146,83.973282,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],029,Rajkiya utkramit madhya vidyalay gonauli,Auxiliary,548,1142,27.338126,83.973272,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],030,Panchayat Bhavan Gonauli daya bhag,Main,1,1027,27.338146,83.973282,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],031,Prathamik Vidyalay Godar,Main,1,461,27.339938,83.990462,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],032,Prathamik Vidyalay Malakauli,Main,1,592,27.330475,83.987319,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],033,Prathamik Vidyalay Pipara Baya bhag,Main,1,531,27.32584,83.98278,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],033,Prathamik Vidyalay Pipara Daya bhag,Auxiliary,532,1151,27.32584,83.98278,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],034,Prathamik Vidyalay Sonagadhava,Main,1,1008,27.32148981,83.96329248,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],035,"Utkramit Madhya Vidyalay, Naurangiya Utri bhag",Main,1,896,27.287433,83.957013,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],036,"Utkramit Madhya Vidyalay, Naurangiya Dakshni bhag",Main,1,827,27.287433,83.957013,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],037,Samudayik Vikas Bhavan Naurangiya Utari Bhag ka Baya bhag,Main,1,664,27.287434,83.957014,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],037,Samudayik Vikas Bhavan Naurangiya Utari Bhag Daya bhag,Auxiliary,665,1349,27.287434,83.957014,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],038,Samudayik Vikas Bhavan Naurangiya Dachin Bhag,Main,1,778,27.287435,83.957015,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],039,"Madhya Vidyalay, Daradari Baya bhag",Main,1,632,27.305694,83.960663,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],039,"Madhya Vidyalay, Daradari Daya bhag",Auxiliary,633,1441,27.305694,83.960663,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],040,"Utkramit Madhya Vidyalay, Berai",Main,1,838,27.293479,83.963778,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],041,Prathmik Vidyalay Ghurauli Utri Bhag,Main,1,950,27.282883,83.982418,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],042,Prathmik Vidyalay Ghurauli Dakshni Bhag,Main,1,873,27.282883,83.982418,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],043,"Prathamik Vidyalay, Sakhuanava",Main,1,653,27.334978,83.979386,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],044,"Prathamik Vidyalay, Matiariya",Main,1,919,27.280976,83.993935,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],045,"Prathamik Vidyalay, Amahat",Main,1,629,27.2695765,83.9916901,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],046,Utkramit Madhya Vidyalay Amava utari bhag,Main,1,1013,27.290827,83.978229,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],047,Utkramit Madhya Vidyalay Amava dakshini bhag ka Baya bhag,Main,1,578,27.290827,83.978229,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],047,Utkramit Madhya Vidyalay Amava dakshini bhag ka daya bhag,Auxiliary,579,1098,27.290827,83.978229,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],048,"Prathamik Vidyalay, Banakatava",Main,1,748,27.319628,84.002692,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],049,"Prathamik Vidyalay,Mahuava Baya bhag",Main,1,569,27.312544,83.989589,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],049,"Prathamik Vidyalay,Mahuava Daya bhag",Auxiliary,570,1154,27.312544,83.989589,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],050,"Utkramit madhya vidyalay, semra Ghusukpur",Main,1,1028,26.820057,84.62905,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],051,Uchcha Vidyalay Haranatond Daya Bhag ka Baya bhag,Main,1,537,27.301626,84.022929,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],051,Uchcha Vidyalay Haranatond Daya Bhag kaDaya bhag,Auxiliary,538,1072,27.301626,84.022929,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],052,Uchcha Vidyalay Haranatanda daya bhag ka baya bhag,Main,1,632,27.301626,84.022929,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],052,Uchcha Vidyalay Haranatand daya bhag ka daya bhag,Auxiliary,633,1265,27.301626,84.022929,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],053,Utkramit madhya vidyalay mahadewa sthit bairiya khurd dakshin bhag  ka baya bhag,Main,1,602,27.31154,84.02805,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],053,Utkramit madhya vidyalay mahadewa sthit bairiya khurd dakshin bhag  ka daya bhag,Auxiliary,603,1258,27.31154,84.02805,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],054,Utkramit madhya vidyalay mahadewa stith bairiya khurd uttari bhag,Main,1,815,27.31154,84.02805,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],055,Utkramit madhya vidyalay mahadewa stith bairiya khurd madhya bhag,Main,1,980,27.31154,84.02805,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],056,"Prathamik Vidyalay, Bairiyakala baya bhag",Main,1,609,27.315027,84.045928,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],056,"Prathamik Vidyalay, Bairiyakala daya bhag",Auxiliary,610,1296,27.315027,84.045928,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],057,prathmik vidyalay khajuriya baya bhag,Main,1,783,27.291615,84.046026,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],057,prathmik vidyalay khajuriya daya bhag,Auxiliary,784,1401,27.291614,84.046025,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],058,"Panchayat Bhavan, Chhatraul, Purbi Bhag",Main,1,940,27.283373,84.017891,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],059,"Panchayat Bhavan, Chhatraul, Paschimi Bhag",Main,1,888,27.283373,84.017891,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],060,"Utkramit Madhya Vidyalay, Ghusukpur, Mohana, Uttari Bhag ka baya bhag",Main,1,587,27.287191,83.99816,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],060,"Utkramit Madhya Vidyalay, Ghusukpur, Mohana, Uttari Bhag ka daya bhag",Auxiliary,588,1227,27.287191,83.99816,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],061,"Utkramit Madhya Vidyalay, Ghusukapur Mohana, Dakshini Bhag ka baya bhag",Main,1,518,27.287191,83.99816,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],061,"Utkramit Madhya Vidyalay, Ghusukapur Mohana, Dakshini Bhag ka daya bhag",Auxiliary,519,1085,27.287191,83.99816,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],062,"Utkramit Madhya Vidyalay, Balua, Purwi Bhag ka baya bhag",Main,1,605,27.256587,84.007653,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],062,"Utkramit Madhya Vidyalay, Balua, Purwi Bhag ka daya bhag",Auxiliary,606,1255,27.256587,84.007653,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],063,"Prathmik Vidyalay, Balua purvi bhag",Main,1,842,27.247909,83.984512,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],064,"prathmik Vidyalay, Balua, Paschimi bhag",Main,1,1089,27.247909,83.984512,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],065,"Utkramit Madhya Vidyalay, Belahava, Uttari Bhag ka baya bhag",Main,1,658,27.258904,84.994316,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],065,"Utkramit Madhya Vidyalay, Belahava, Uttari Bhag ka daya bhag",Auxiliary,659,1354,27.258904,84.994316,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],066,"Utkramit Madhya Vidyalay, Belahava, Dakshini Bhag ka baya bhag",Main,1,684,27.258904,84.994316,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],066,"Utkramit Madhya Vidyalay, Belahava, Dakshini Bhag ka daya bhag",Auxiliary,685,1474,27.258904,84.994316,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],067,"Utkramit Madhya Vidyalay, Pacharukha baya bhag",Main,1,524,27.244975,83.98036,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],067,"Utkramit Madhya Vidyalay, Pacharukha daya bhag",Auxiliary,525,1156,27.244975,83.98036,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],068,"Krishchan Mishan school Pacharukha, Uttari Bhag",Main,1,1006,27.243562,83.983805,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],069,Krishchan Mishan School Pacharukha Dakshini Bhag,Main,1,520,27.243562,83.983805,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],069,Utkramit madhya vidyalay pachrukha,Auxiliary,521,1087,27.243562,83.983805,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],070,"Utkramit Madhya Vidyalay, Madanapur, Uttari Bhag",Main,1,993,27.230162,84.002374,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],071,"Utkramit Madhya Vidyalay, Madanpur Dhakshini Bhag",Main,1,965,27.230162,84.002374,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],072,"Prathamik Vidyalay, Batesara baya bhag",Main,1,553,27.230128,84.002399,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],072,"Prathamik Vidyalay, Batesara daya bhag",Auxiliary,554,1143,27.230128,84.002399,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],073,"Utkramit  Madhay Vidyalay, Sidhav baya bhag",Main,1,718,27.247802,84.030134,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],073,"Utkramit  Madhay Vidyalay, Sidhav daya bhag",Auxiliary,719,1512,27.247802,84.030134,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],074,"Rajkiya Madhya Vidyalay, Binavaliya, Purvi Bhag",Main,1,880,27.228577,84.050655,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],075,"Utkramit Madhya Vidyalay, Binavaliya, Paschhimi Bhag",Main,1,518,27.008577,84.050655,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],075,Samudayik Vikash Bhawan binvaliya,Auxiliary,519,1165,27.228557,84.050657,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],076,"Prathmik Vidyalay Dudhaura,purvi bhag",Main,1,811,27.21679,84.035693,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],077,"Prathmik Vidyalay Dudhaura,paschimi bhag",Main,1,913,27.21679,84.035693,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],078,"Prathmik Vidyalay, Narayanagadh, Purvi Bhag",Main,1,899,27.244041,84.046179,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],079,"Prathamik Vidyalay, Narayanagadh paschim bhag",Main,1,986,27.244041,84.046179,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],080,"Utkramit Madhya Vidyalay, Jarar, Utari Bhag ka baya bhag",Main,1,664,27.261507,84.045837,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],080,"Utkramit Madhya Vidyalay, Jarar, Utari Bhag ka daya bhag",Auxiliary,665,1370,27.261507,84.045837,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],081,"Utkrmit Madhy Vidhyalay, Jarar Madhy Bhag ka baya bhag",Main,1,592,27.261507,84.045837,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],081,"Utkrmit Madhy Vidhyalay, Jarar Madhy Bhag ka daya bhag",Auxiliary,593,1199,27.261507,84.045837,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],082,"Utkramit Madhya Vidyalay, Jarar Dakshini Bhag",Main,1,1044,27.261507,84.045837,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],083,Prathamik Vidyalay Bhadachhi baya bhag,Main,1,660,27.279038,84.062935,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],083,Prathamik Vidyalay Bhadachhi ka daya bhag,Auxiliary,661,1358,27.279038,84.062935,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],084,Rajkiya utkramit madhya vidyalay mishrauli baya bhag,Main,1,597,27.261668,84.062161,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],084,Rajkiya utkramit madhya vidyalay mishrauli daya bhag,Auxiliary,598,1391,27.261668,84.062161,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],085,Rajakiy Prathmik Vidalya Khamhara Baya BHag ka baya bhag,Main,1,728,27.15000 N,84.04536 E,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],085,Rajakiy Prathmik Vidalya Khamharau Baya BHag ka daya bhag,Auxiliary,729,1578,27.15000 N,84.04536 E,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],086,Rajakiya prathmik vidyalay khamhaura daya bhag,Main,1,615,27.15000 N,84.04536 E,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],087,Panchayat Bhavan Taruanava,Main,1,806,27.285793,84.07848,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],088,Utkramit Madhya Vidyalay Baravakala baya bhag,Main,1,600,27.301099,84.069611,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],088,Utkramit Madhya Vidyalay Baravakala daya bhag,Auxiliary,661,1287,27.301099,84.069611,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],089,"Utkramit Madhya Vidyalay, Taruanava baya bhag",Main,1,708,27.285818,84.077938,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],089,"Utkramit Madhya Vidyalay, Taruanava daya bhag",Auxiliary,709,1521,27.285818,84.077938,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],090,"Prathamik Vidyalay, Kunai Lakshmipur",Main,1,948,27.286849,84.092126,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],091,"Buniyadi Madhya Vidyalay, Bhelahi baya bhag",Main,1,523,27.270162,84.093571,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],091,"Buniyadi Madhya Vidyalay, Bhelahi daya bhag",Auxiliary,524,1307,27.270162,84.093571,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],092,"Samudayik Bhavan, Devariya",Main,1,613,27.268982,84.060845,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],092,rajkiya utkramit madhya vidyalay devariya,Auxiliary,614,1116,27.268982,84.060845,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],093,"Prathamik Vidyalay, Jimari baya bhag",Main,1,618,27.26383,84.110192,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],093,"Prathamik Vidyalay, Jimari daya bhag",Auxiliary,619,1331,27.26383,84.110192,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],094,"Utkramit Madhya Vidyalay, Nautanava baya bhag",Main,1,775,27.251411,84.109775,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],094,"Utkramit Madhya Vidyalay, Nautanava daya bhag",Auxiliary,776,1182,27.251411,84.109775,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],095,"Prathmik  madhya vidhalay, Nautanava, Utari Bhag",Main,1,700,27.375229,83.950501,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],096,Prathmik vidyalay nautanwa dakshini bhag ka baya bhag,Main,1,636,27.375229,83.950501,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],096,Prathmik vidyalay nautanwa dakshini bhag ka daya bhag,Auxiliary,637,1453,27.375229,83.950501,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],097,"Utkramit Madhya Vidyalay, Charahiya , baya  bhag",Main,1,638,27.248358,84.098481,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],097,"Utkramit Madhya Vidyalay, Charahiya , daya  bhag",Auxiliary,639,1333,27.248358,84.098481,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],098,"prathmik vidhalay, charahiya",Main,1,1015,27.248359,84.098482,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],099,Utkrmit Madhy Vidyalay Dholbajwa(Pashchimi Bhwan),Main,1,820,27.261724,84.098482,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],100,Utkramit Madhya Vidyalay Dholabajava purabi Bhawan,Main,1,807,27.261724,84.149829,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],101,"Utkramit Madhya Vidyalay Dholabajava, Madhay Bhag",Main,1,842,27.261724,84.149829,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],102,"Utkramit Madhya Vidyalay Dholabajava, Daya Bhag",Main,1,941,27.261724,84.149829,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],103,Prathmik Vidyalay Lakshmipur Sthit Sauraha,Main,1,742,27.241063,84.151005,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],104,Panchayat Bhavan Lakshmipur Purabi Bhag,Main,1,822,27.243542,84.156292,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],105,Panchayat Bhavan Lakshmipur Paschhimi Bhag,Main,1,1009,27.243542,84.156292,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],106,"Prathmik Vidyalay, Kataha,  Purabi Bhag",Main,1,798,27.272907,84.166034,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],107,"Prathmik Vidyalay, Kataha, Paschhimi Bhag",Main,1,833,27.272907,84.166034,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],108,Utkramit Madhya Vidyalay Semara Vijay Nagar Purabi Bhag,Main,1,813,27.214149,84.121875,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],109,Utkramit Madhya Vidyalay Semara Vijay Nagar  Paschhimi Bhag,Main,1,833,27.214149,84.121875,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],110,"Utkramit Madhya Vidyalay, Semara Sharanarthi baya bhag",Main,1,725,27.223376,84.139719,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],110,"Utkramit Madhya Vidyalay, Semara Sharanarthi daya bhag",Auxiliary,726,1453,27.223376,84.139719,Yes,Yes,Yes
1-Valmiki Nagar [1-Paschim Champaran],111,"Prathamik Vidyalay, Bhavanipur, baya bhag",Main,1,612,27.216832,84.132465,Yes,Yes,Yes
