Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
78-Kusheshwar Asthan (SC) [13-Darbhanga],009,MADHYA VIDYALAYA POKHRAM UTTARI PASHCHIMI BHAG,Main,1,847,25.9534,86.2195,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],010,MADHYA VIDYALAYA POKHRAM UTTARI PASHCHIMI-MADHYA BHAG,Main,1,959,25.9534,86.2195,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],011,PRATHMIK VIDYALAYA SISAUNI,Main,1,776,25.931,86.1936,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],012,KAMLA UCHCH VIDYALAYA POKHRAM UTTAR BHAG,Main,1,560,25.931,86.1936,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],012,"CHALANT MATDAN KENDRA, KAMLA UCHCH VIDYALAYA POKHRAM KE PARISAR",Auxiliary,561,1103,25.931,86.1936,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],013,PRATHMIK VIDYALAYA SAIDABAD KANYA,Main,1,894,25.931,86.1936,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],014,"PANCHAYAT SARKAR BHAWAN, POKHRAM UTTARI PASHCHIMI BHAG",Main,1,590,25.931,86.1936,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],014,"PANCHAYAT SARKAR BHAWAN, POKHRAM UTTARI PURAB BHAG",Auxiliary,591,1221,25.931,86.1936,Yes,Yes,Yes
82-Darbhanga Rural [13-Darbhanga],015,MADHYA VIDYALAYA POKHRAM,Main,1,840,25.9099,86.2067,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],016,MADHYA VIDYALAYA POKHRAM NAYA BHAWAN,Main,1,719,25.909900,86.206700,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],017,NAV UTKRAMIT MADHYAMIK VIDYALAYA BALHA UTTARI BHAG,Main,1,947,25.9099,86.2067,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],018,NAV UTKRAMIT MADHYAMIK VIDYALAYA BALHA PURBI BHAG,Main,1,951,25.8971,86.1935,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],019,NAV UTKRAMIT MADHYAMIK VIDYALAYA BALHA DAKSHIN BHAG,Main,1,982,25.8971,86.1935,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],020,NAV UTKRAMIT MADHYAMIK VIDYALAYA BALHA MADHYA BHAG,Main,1,600,25.9099,86.2067,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],020,MADHYA VIDYALAYA BALHA UTTAR BHAG,Auxiliary,601,1195,25.9099,86.2067,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],021,MADHYA VIDYALAYA NAUDEGA UTTARI BHAG,Main,1,599,25.9238,86.214,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],021,MADHYA VIDYALAYA NAUDEGA NAYA BHAWAN UTTAR BHAG,Auxiliary,600,1197,25.9238,86.214,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],022,MADHYA VIDYALAYA NAUDEGA DAKSHINI BHAG,Main,1,560,25.931,86.1933,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],022,MADHYA VIDYALAYA NAUDEGA NAYA BHAWAN PURAB BHAG,Auxiliary,561,1110,25.931,86.1933,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],023,PRATHMIK VIDYALAYA MAHTHAUR DAKSHINI BHAG,Main,1,593,25.9245,86.214,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],023,PRATHMIK VIDYALAYA MAHTHAUR UTTAR BHAG,Auxiliary,594,1193,25.9245,86.214,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],024, KAMLA UCHCH VIDYALAYA POKHRAM NAYA BHAWAN UTTAR BHAG,Main,1,562,25.9245,86.214,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],024, UCHCH VIDYALAYA POKHRAM NAYA BHAWAN DAKSHIN BHAG,Auxiliary,563,1131,25.9245,86.214,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],025,MADHYA VIDYALAYA LADAHO PURBI BHAG,Main,1,596,25.9156,86.2049,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],025,UTKRAMIT MADHYAMIK UCHCH VIDYALAYA LADAHO PURBI BHAG,Auxiliary,597,1169,25.9156,86.2049,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],026,MADHYA VIDYALAYA LADAHO MADHYA BHAG,Main,1,521,25.9245,86.214,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],026,UTKRAMIT MADHYAMIK UCHCH VIDYALAYA LADAHO PASHCHIM BHAG,Auxiliary,522,1036,25.9245,86.214,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],027,PRATHMIK VIDYALAYA AFZALA,Main,1,635,25.902,86.222,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],028,MADHYA VIDYALAYA LADAHO PASHCHIM BHAG,Main,1,601,25.902,86.222,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],028,UTKRAMIT MADHYAMIK UCHCH VIDYALAYA LADAHO MADHYA BHAG,Auxiliary,602,1192,25.902,86.222,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],029,MADHYA VIDYALAYA KAMLAWARI DAKSHIN BHAG,Main,1,500,25.9274,86.2496,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],029,MADHYA VIDYALAYA KAMLAWARI UTTAR BHAG,Auxiliary,501,1006,25.9274,86.2496,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],030,MADHYA VIDYALAYA BAUARI PURAB BHAG,Main,1,529,25.9274,86.2496,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],030,MADHYA VIDYALAYA BAUARI DAKSHIN BHAG,Auxiliary,530,1061,25.9274,86.2496,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],031,MADHYA VIDYALAYA KHEWA UTTAR BHAG,Main,1,526,25.9467,86.2464,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],031,CHALANT MATDAN KENDRA MADHYA VIDYALAYA KHEWA KA PARISAR PURAB BHAG,Auxiliary,527,1067,25.9467,86.2464,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],032,MADHYA VIDYALAYAKHEWA (MADHYA BHAG),Main,1,541,25.9467,86.2464,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],033,MADHYA VIDYALAYA KHEWA DAKSHIN BHAG,Main,1,644,25.9213,86.2255,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],033,CHALANT MATDAN KENDRA MADHYA VIDYALAYA KHEWA KA PARISAR PASHCHIM BHAG,Auxiliary,645,1285,25.9213,86.2255,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],034,MADARSA RAHMANIA AFZALA SUPAUL PURAB BHAG,Main,1,513,25.9294,86.233,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],034,MADARSA RAHMANIA AFZALA SUPAUL PASHCHIM BHAG,Auxiliary,514,1025,25.9294,86.233,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],035,MADARSA RAHMANIA AFZALA SUPAUL PASHCHIMI MADHYA BHAG,Main,1,908,25.9294,86.233,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],036,PRATHMIK VIDYALAYA BHARHI UTTARI BHAG,Main,1,733,25.9294,86.233,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],037,PRATHMIK VIDYALAYA BHARHI DAKSHINI BHAG,Main,1,734,25.9294,86.233,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],038,ANGANBARI KENDRA AFZALA BALIYA UTTAR BHAG,Main,1,867,25.9294,86.233,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],039,MADHYA VIDYALAYA BALIYA,Main,1,899,25.926,86.2364,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],040,MADHYA VIDYALAYA BENK PURBI BHAG,Main,1,676,25.9176,86.2474,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],040,CHALANT MATDAN KENDRA MADHYA VIDYALAYA BENK KA PARISAR MADHYA BHAG,Auxiliary,677,1356,25.9176,86.2474,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],041,MADHYA VIDYALAYA BENK PASHCHIMI BHAG,Main,1,938,25.9218,86.2527,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],042,MADHYA VIDYALAYA BENK MADHYA BHAG,Main,1,858,25.9099,86.2067,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],043,MADHYA VIDYALAYA BENK UTTAR BHAG,Main,1,621,25.9173,86.2576,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],043,CHALANT MATDAN KENDRA MADHYA VIDYALAYA BENK KA PARISAR MADHYA BHAG,Auxiliary,622,1240,25.9173,86.2576,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],044,MADHYA VIDYALAYA HANTI UTTAR BHAG,Main,1,688,25.9288,86.2587,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],044,PRATHMIK VIDYALAYA HANTI KANYA,Auxiliary,689,1381,25.9288,86.2587,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],045,MADHYA VIDYALAYA HANTI DAKSHIN BHAG,Main,1,648,25.9271,86.2776,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],046,MADHYA VIDYALAYA UCHCHTI UTTARI BHAG,Main,1,845,25.9176,86.2474,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],047,MADHYA VIDYALAYA UCHCHTI DAKSHINI BHAG,Main,1,847,25.9176,86.2474,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],048,MADHYA VIDYALAYA UCHCHTI PURBI BHAG,Main,1,964,25.9213,86.2829,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],049,MADHYA VIDYALAYA UCHCHTI PASHCHIMI BHAG,Main,1,946,25.9059,86.2724,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],050,PRATHMIK VIDYALAYA BALRA,Main,1,717,25.9213,86.2829,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],051,PRATHMIK VIDYALAYA KHANPUR,Main,1,580,25.9201,86.2825,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],052,PRATHMIK VIDYALAYA THIKA PASHCHIM BHAG,Main,1,557,25.903,86.2892,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],052,PRATHMIK VIDYALAYA THIKA PURAB BHAG,Auxiliary,558,1120,25.903,86.2892,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],053,MADHYA VIDYALAYA SONPUR UTTAR BHAG,Main,1,524,25.903,86.2892,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],053,UTKRAMIT MADHYAMIK VIDYALAYA SONPUR UTTAR BHAG,Auxiliary,525,1050,25.903,86.2892,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],054,MADHYA VIDYALAYA SONPUR DAKSHINI BHAG,Main,1,584,25.9034,86.2716,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],054,UTKRAMIT MADHYAMIK VIDYALAYA SONPUR DAKSHIN BHAG,Auxiliary,585,1144,25.9034,86.2716,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],055,PRATHMIK VIDYALAYA MOHANPUR,Main,1,801,25.88052,86.2477,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],056,MADHYA VIDYALAYA PAGHARI PASHCHIMI BHAG,Main,1,992,25.89105819,86.24992375,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],057,MADHYA VIDYALAYA PAGHARI PURBI BHAG,Main,1,865,25.89891403,86.27615494,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],058,MADHYA VIDYALAYA PAGHARI MADHYA BHAG,Main,1,821,25.89891403,86.27615494,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],059,PRATHMIK VIDYALAYA FAKIRNA,Main,1,386,86.2715,25.9036,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],060,PRATHMIK VIDYALAYA BRAHMPUR UTTAR BHAG,Main,1,586,86.2477,25.8803,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],060,PRATHMIK VIDYALAYA BRAHMPUR DAKSHIN BHAG,Auxiliary,587,1147,86.2477,25.8803,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],061,PRATHMIK VIDYALAYA GAURA PURAB BHAG,Main,1,547,86.2499,25.891,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],061,CHALANT MATDAN KENDRA PRATHMIK VIDYALAYA GAURA KA PARISAR,Auxiliary,548,1082,86.25,25.8911,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],062,PRATHMIK VIDYALAYA GAURA (PASHCHIM BHAG),Main,1,523,86.2501,25.8911,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],063,PRATHMIK VIDYALAYA MISSI,Main,1,849,86.2762,25.8988,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],064,UTKRAMIT MADHYAMIK VIDYALAYA AURAHI PURAB BHAG,Main,1,551,86.2484,25.8991,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],064,UTKRAMIT MADHYAMIK VIDYALAYA AURAHI PASHCHIM BHAG,Auxiliary,552,1084,86.2484,25.8991,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],065,MADHYA VIDYALAYA KHETAS KALNA PURAB BHAG,Main,1,636,86.3631,25.9071,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],065,MADHYA VIDYALAYA KHETAS KALNA PASHCHIM BHAG,Auxiliary,637,1263,86.3631,25.9071,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],066,MADHYA VIDYALAYA GHORSAR (PURAB BHAG),Main,1,967,86.2562,25.9015,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],067,MADHYA VIDYALAYA GHORSAR (PASHCHIM BHAG),Main,1,656,86.2563,25.9016,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],068,MADHYA VIDYALAYA MOHIM PURAB BHAG,Main,1,723,86.3119,25.8633,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],068,MADHYA VIDYALAYA MOHIM PASHCHIN BHAG,Auxiliary,724,1417,86.3119,25.8633,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],069,PRATHMIK VIDYALAYA MOHIM BUJURG (UTTAR BHAG),Main,1,719,86.3051,25.8628,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],069,PRATHMIK VIDYALAYA MOHIM BUJURG UTTAR MADHYA BHAG,Auxiliary,720,1422,86.3051,25.8628,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],070,PRATHMIK VIDYALAYA MOHIM BUJURG (DAKSHIN BHAG),Main,1,863,86.305,25.8627,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],071,NAV UTKRAMIT MADHYAMIK VIDYALAYA BISHARIA UTTAR BHAG,Main,1,564,86.3024,25.8565,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],071,NAV UTKRAMIT MADHYAMIK VIDYALAYA BISHARIA UTTAR MADHYA BHAG,Auxiliary,565,1109,86.3024,25.8565,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],072,NAV UTKRAMIT MADHYAMIK VIDYALAYA BISHARIA DAKSHIN BHAG,Main,1,566,86.3023,25.8565,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],072,NAV UTKRAMIT MADHYAMIK VIDYALAYA BISHARIA DAKSHIN MADHYA BHAG,Auxiliary,567,1039,86.3023,25.8565,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],073,MADHYA VIDYALAYA KHESRAHA,Main,1,516,86.3028,25.8328,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],074,PRATHMIK VIDYALAYA LARANCH,Main,1,906,86.2832,25.8931,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],075,MADHYA VIDYALAYA MAHRI (UTTAR BHAG),Main,1,999,86.2956,25.9035,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],076,MADHYA VIDYALAYA MAHRI (DAKSHIN BHAG),Main,1,649,86.2957,25.9036,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],077,"ADHARBHUT YOJANA ANTARGAT NIRMIT SWAM SAHAYATA SAMOOH BHAWAN, BHADAHAR",Main,1,894,86.2851,25.9016,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],078,PRATHMIK VIDYALAYA CHHOTKI BHADAHAR,Main,1,629,86.2904,25.9002,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],079,UTKRAMIT MADHYAMIK VIDYALAYA BHADAHAR KANYA (UTTAR BHAG),Main,1,918,86.2903,25.9,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],080,UTKRAMIT MADHYAMIK VIDYALAYA BHADAHAR KANYA (DAKSHIN BHAG),Main,1,568,86.2902,25.8999,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],081,MADHYA VIDYALAYA NADIYAMI (PURBI BHAG),Main,1,914,86.304,25.8818,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],082,MADHYA VIDYALAYA NADIYAMI PASHCHIM BHAG,Main,1,551,86.3041,25.8819,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],082,MADHYA VIDYALAYA NADIYAMI PASHCHIM MADHYA BHAG,Auxiliary,552,1070,86.3041,25.8819,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],083,PRATHMIK VIDYALAYA GYASPUR PURAB BHAG,Main,1,521,86.2646,25.8427,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],083,PRATHMIK VIDYALAYA GYASPUR PASHCHIM BHAG,Auxiliary,522,1032,86.2646,25.8427,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],084,MADHYA VIDYALAYA ASMA (UTTAR BHAG),Main,1,968,86.3015,25.8203,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],085,MADHYA VIDYALAYA ASMA (DAKSHIN BHAG),Main,1,470,86.3016,25.8204,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],086,MADHYA VIDYALAYA HIRNI BALAK UTTAR BHAG,Main,1,567,86.2762,25.8334,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],086,MADHYA VIDYALAYA HIRNI BALAK UTTAR MADHYA BHAG,Auxiliary,568,1096,86.2762,25.8334,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],087,MADHYA VIDYALAYA HIRNI BALAK DAKSHIN BHAG,Main,1,596,86.2758,25.8374,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],087,MADHYA VIDYALAYA HIRNI BALAK DAKSHIN MADHYA BHAG,Auxiliary,597,1191,86.2758,25.8374,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],088,PANCHAYAT BHAWAN HIRNI,Main,1,581,86.2788,25.8304,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],088,SAMUDAYIK BHAWAN HIRNI,Auxiliary,582,1163,86.2788,25.8304,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],089,MADHYA VIDYALAYA HIRNI KANYA PURAB BHAG,Main,1,612,86.2856,25.832,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],089,MADHYA VIDYALAYA HIRNI KANYA PURAB BHAG KA BAYA BHAG,Auxiliary,613,1218,86.2814,25.8339,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],090,"MADHYA VIDYALAYA HIRNI KANYA, PASHCHIM BHAG",Main,1,584,86.2856,25.8319,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],090,"MADHYA VIDYALAYA HIRNI KANYA, PASHCHIM BHAG KA BAYA BHAG",Auxiliary,585,1168,86.2814,25.8339,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],091,NAV UTKRAMIT MADHYAMIK VIDYALAYA HARINAGAR PURAB BHAG,Main,1,538,86.2538,25.8663,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],091,NAV UTKRAMIT MADHYAMIK VIDYALAYA HARINAGAR PURAB UTTAR BHAG,Auxiliary,539,1074,86.2538,25.8663,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],092,NAV UTKRAMIT MADHYAMIK VIDYALAYA HARINAGAR PASHCHIM BHAG,Main,1,626,86.2536,25.8665,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],092,NAV UTKRAMIT MADHYAMIK VIDYALAYA HARINAGAR PASHCHIM UTTAR BHAG,Auxiliary,627,1219,86.2536,25.8665,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],093,NAV UTKRAMIT MADHYAMIK VIDYALAYA HARINAGAR MADHYA BHAG,Main,1,592,86.2537,25.8664,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],093,NAV UTKRAMIT MADHYAMIK VIDYALAYA HARINAGAR MADHYA PURAB BHAG,Auxiliary,593,1177,86.2537,25.8664,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],094,MADHYA VIDYALAYA CHATAR PURAB BHAG,Main,1,604,86.2455,25.8668,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],094,MADHYA VIDYALAYA CHATAR PASHCHIM BHAG,Auxiliary,605,1201,86.2455,25.8668,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],095,MADHYA VIDYALAYA KATWARAGHAT,Main,1,780,86.2474,25.8741,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],096,"PRATHMIK VIDYALAYA AASO, PASHCHIM BHAG",Main,1,589,86.2455,25.8763,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],096,"PRATHMIK VIDYALAYA AASO, PURAB BHAG",Auxiliary,590,1079,86.2455,25.8763,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],097,PRATHMIK VIDYALAYA MAHARAJPUR,Main,1,860,86.2875,25.8559,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],098,PRATHMIK VIDYALAYA KACHHUA,Main,1,972,86.2436,25.8547,Yes,Yes,Yes
78-Kusheshwar Asthan (SC) [13-Darbhanga],099,NAV UTKRAMIT MADHYAMIK VIDYALAYA BERI UTTAR BHAG,Main,1,581,86.268,25.8555,Yes,Yes,Yes
