Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
131-Kalyanpur (SC) [19-Samastipur],042,उत्‍क्रमित मध्‍य विद्यालय मनिकौली दायाँ भाग,Main,1,933,26.0352,85.79838,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],043,प्राथमिक विद्यालय रजपा,Main,1,692,25.99947,85.79581,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],044,सामुदायिक भवन कुढ़वा बायाँ भाग,Main,1,827,25.99915,8579562,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],045,सामुदायिक भवन कुढ़वा दायाँ भाग,Main,1,749,25.99939,85.79673,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],046,प्राथमिक विद्यालय कुढ़वा बायाँ भाग,Main,1,875,25.99944,85.79674,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],047,प्राथमिक विद्यालय कुढ़वा दायाँ भाग,Main,1,871,26.00945,85.79857,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],048,उत्‍क्रमित मध्‍य विद्यालय चकहैदर बायाँ भाग,Main,1,850,26.00931,85.79873,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],049,उत्‍क्रमित मध्‍य विद्यालय चकहैदर दायाँ भाग,Main,1,882,25.98562,85.79302,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],050,उत्‍क्रमित मध्‍य विद्यालय सिंधिया नवीन बायाँ भाग,Main,1,892,2598564,85.79297,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],051,उत्‍क्रमित मध्‍य विद्यालय सिंधिया नवीन दायाँ भाग,Main,1,820,26.00325,85.806,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],052,मध्‍य विद्यालय बरहेता,Main,1,963,26.00327,85.80612,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],053,मध्‍य विद्यालय बरहेता कमरा न0 2 पूर्वी भाग,Main,1,887,26.00266,85.80425,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],054,उच्च विद्यालय बरहेता कमरा  नं0 01,Main,1,607,26.00266,85.80425,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],054,उच्च विद्यालय बरहेता कमरा नं0 02,Auxiliary,608,,25.0995,85.81035,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],055,उत्क्रमित मध्य विद्यालय भगवानपुर बायॉ भाग कमरा न0 1,Main,1,677,25.0995,85.81035,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],055,उत्क्रमित मध्य विद्यालय भगवानपुर बायॉ भाग कमरा न0 2,Auxiliary,678,,25.996,85.81038,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],056,उत्क्रमित मध्य विद्यालय भगवानपुर दायॉ भाग  कमरा नं0 3,Main,1,675,25.996,85.81038,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],056,उत्क्रमित मध्य विद्यालय भगवानपुर दॉया भाग कमरा नं0 04,Auxiliary,676,,26.01641,85.81904,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],057,उत्क्रमित मध्य विद्यालय कमरगामा कमरा नं0 01,Main,1,593,26.01641,85.81904,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],057,उत्क्रमित मध्य विद्यालय कमरगामा कमरा नं0 02,Auxiliary,594,,26.01402,85.083157,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],058,प्राथमिक विद्यालय बलुआहा कमरा नं0 01,Main,1,678,26.01402,85.083157,No,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],058,प्राथमिक विद्यालय बलुआहा कमरा नं0 02,Auxiliary,679,,26.01809,85.083825,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],059,पंचायत भवण गोबरसिट्ठा कमरा नं0 01,Main,1,780,26.01809,85.083825,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],059,पंचायत भवन गोबरसिट्ठा कमरा नं0 02,Auxiliary,781,,26.00639,85.82205,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],060,प्राथमिक विद्यालय जुरखा,Main,1,730,26.03514,85.80535,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],061,उत्क्रमित मध्य विद्यालय जटमलपुर ढ़ाब दांया भाग कमरा नं0 01,Main,1,577,26.03514,85.80535,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],061,उत्क्रमिक मध्य विद्यालय जटमलपुर ढ़ाव दॉया भाग कमरा नं0 02,Auxiliary,578,,26.3531,85.80518,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],062,उत्क्रमित मध्य विद्यालय जटमलपुर ढ़ाब बांया भाग कमरा नं0 03,Main,1,540,26.3531,85.80518,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],062,उत्क्रमित मध्य विद्यालय जटमलपुर ढ़ाव बांया भाग कमरा नं0 04,Auxiliary,541,,26.01766,85.84308,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],063,उत्‍क्रमित मध्‍य विद्यालय मोरवाड़ा दायाँ भाग,Main,1,828,26.01775,85.84259,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],064,उत्‍क्रमित मध्‍य विद्यालय मोरवाड़ा बायाँ भाग,Main,1,910,26.01124,85.8435,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],065,मध्य विद्यालय खंरसंड बॉया भाग कमरा नं0 01,Main,1,573,26.01124,85.8435,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],065,मध्य विद्यालय खंरसंड बॉया भाग कमरा नं0 02,Auxiliary,574,,26.01582,85.85131,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],066,मध्य विद्यालय खंरसंड दॉया भाग कमरा नं0 03,Main,1,674,26.01582,85.85131,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],066,मध्य विद्यालय खंरसंड दॉया भाग कमरा नं0 04,Auxiliary,675,,26.01589,85.85122,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],067,मध्य विद्यालय खरसंड मध्य भाग कमरा नं0 05,Main,1,531,26.01589,85.85122,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],067,मध्य विद्यालय खरसंड मध्य भाग कमरा नं0 06,Auxiliary,532,,26.0025,85.87006,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],068,उत्क्रमित मध्य विद्यालय कोयलाकुण्ड बॉया भाग कमरा नं0 01,Main,1,603,26.0025,85.87006,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],068,उत्क्रमित मध्य विद्यालय कोयलाकुण्ड बॉया भाग कमरा नं0 02,Auxiliary,604,,25.99967,85.86879,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],069,उत्क्रमित मध्य विद्यालय कोयलाकुण्ड मध्य भाग कमरा नं0 03,Main,1,551,25.99967,85.86879,No,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],069,उत्क्रमित मध्य विद्यालय कोयलाकुण्ड मध्य भाग कमरा नं0 04,Auxiliary,552,,26.00007,85.86946,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],070,उत्क्रमित मध्य विद्यालय कोयलाकुण्ड दॉया भाग कमरा नं0 05,Main,1,554,26.00007,85.86946,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],070,उत्क्रमित मध्य विद्यालय कोयलाकुण्ड दॉया भाग कमरा नं0 06,Auxiliary,555,,25.97706,85.89807,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],071,उत्‍क्रमित मध्‍य विद्यालय गुमला दायाँ भाग,Main,1,971,25.97685,85.89796,Yes,Yes,Yes
132-Warisnagar [19-Samastipur],072,उत्क्रमित मध्य विद्यालय गुमला बॉया भाग कमरा नं0 01,Main,1,564,25.97685,85.89796,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],072,उत्क्रमित मध्य विद्यालय गुमला बॉया भाग कमरा नं0 02,Auxiliary,565,,25.98275,85.88972,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],073,उत्क्रमित मध्य विद्यालय कोयलाम कपुरपट्टी बॉया भाग कमरा नं0 01,Main,1,727,25.98275,85.88972,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],073,उत्क्रमित मध्य विद्यालय कोयलाम कपुरपट्टी बॉया भाग कमरा नं0 02,Auxiliary,728,,25.98299,85.88989,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],074,उत्क्रमित मध्य विद्यालय कोयलाम कपुरपट्टी दॉया भाग कमरा नं0 03,Main,1,693,25.98299,85.88989,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],074,उत्क्रमित मध्य विद्यालय कोयलाम कपुरपट्टी दॉया भाग कमरा नं0 04,Auxiliary,694,,25.97365,85.86365,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],075,प्राथमिक विद्यालय रामभद्रपुर बॉया भाग कमरा नं0 01,Main,1,635,25.97365,85.86365,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],075,प्राथमिक विद्यालय रामभद्रपुर बॉया भाग कमरा नं0 02,Auxiliary,636,,25.97404,85.86356,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],076,प्राथमिक विद्यालय रामभद्रपुर दॉया भाग कमरा नं0 03,Main,1,622,25.97404,85.86356,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],076,प्राथमिक विद्यालय रामभद्रपुर दॉया भाग कमरा नं0 04,Auxiliary,623,,25.9834,85.87561,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],077,पंचायत भवन रामभद्रपुर छक्कनटोली कमरा नं0 01,Main,1,524,25.9834,85.87561,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],077,पंचायत भवन रामभद्रपुर छक्कनटोली कमरा नं0 02,Auxiliary,525, ,25.98803,85.87448,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],078,प्राथमिक विद्यालय छक्‍कनटोली,Main,1,975,25.97709,85.85811,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],079,उत्‍क्रमित मध्य विद्यालय उर्दू रतवारा दॉया भाग कमरा नं0 01,Main,1,718,25.97709,85.85811,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],079,उत्‍क्रमित मध्य विद्यालय उर्दू रतवारा दॉया भाग कमरा नं0 02,Auxiliary,719,,25.9769,85.8581,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],080,उत्‍क्रमित मध्य विद्यालय उर्दू रतवारा बॉया भाग कमरा नं0 03,Main,1,696,25.9769,85.8581,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],080,उत्‍क्रमित मध्य विद्यालय उर्दू रतवारा बॉया भाग कमरा नं0 04,Auxiliary,697,,25.9754,85.8578,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],081,मदरसा रतवारा कमरा नं0 01,Main,1,760,25.9754,85.8578,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],081,मदरसा रतवारा कमरा नं0 02,Auxiliary,761,,25.9827,85.8555,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],082,सामुदायिक विकास भवन रतवारा कमरा नं0 01,Main,1,602,25.9827,85.8555,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],082,सामुदायिक विकास भवन रतवारा कमरा नं0 02,Auxiliary,603,,25.96483,85.83028,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],083,प्राथमिक विद्यालय सिमरिया बायाँ भाग,Main,1,910,25.96483,85.83028,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],084,प्राथमिक विद्यालय सिमरिया दायाँ भाग,Main,1,938,25.96743,85.84644,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],085,मध्‍य विद्यालय भिण्‍डी बायाँ भाग,Main,1,783,25.96743,85.84644,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],086,मध्य विद्यालय भिण्डी दॉया भाग कमरा नं0 01,Main,1,557,25.96743,85.84644,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],086,मध्य विद्यालय भिण्डी दॉया भाग कमरा नं0 02,Auxiliary,558,,25.97507,85.841,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],087,उत्क्रमित मध्‍य विद्यालय मालीपुर बायाँ भाग,Main,1,869,25.97527,85.841,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],088,उत्क्रमित मध्‍य विद्यालय मालीपुर दायाँ भाग,Main,1,798,25.98985,85.80526,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],089,कन्‍या प्राथमिक विद्यालय बखरी,Main,1,812,26.00022,85.80686,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],090,सिनियर बेसिक स्‍कूल जनार्दनपुर बायाँ भाग,Main,1,882,26.00022,85.80686,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],091,सिनियर बेसिक स्‍कूल जनार्दनपुर दायाँ भाग,Main,1,856,26.00022,85.80686,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],092,प्राथमिक विद्यालय पकड़ी डीह बायाँ भाग,Main,1,994,26.00024,85.80558,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],093,प्राथमिक विद्यालय पकड़ी डीह दायाँ भाग,Main,1,941,26.00024,85.80558,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],094,उत्क्रमित मध्य विद्यालय पुरूषोतमपुर बॉया भाग कमरा नं0 01,Main,1,541,26.00024,85.80558,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],094,उत्क्रमित मध्य विद्यालय पुरूषोत्तमपुर बॉया भाग कमरा नं0 02,Auxiliary,542,,26.00024,85.80558,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],095,उत्क्रमित मध्य विद्यालय पुरूषोतमपुर मध्य भाग कमरा नं0 03,Main,1,540,26.00024,85.80558,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],095,उत्क्रमित मध्य विद्यालय पुरूषोत्तमपुर मध्य भाग कमरा नं0 04,Auxiliary,541,,25.999,85.8155,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],096,उत्क्रमित मध्य विद्यालय पुरूषोतमपुर दॉया भाग कमरा नं0 05,Main,1,601,25.999,85.8155,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],096,उत्क्रमित मध्य विद्यालय पुरूषोत्तमपुर दॉया भाग कमरा नं0 06,Auxiliary,602,,25.97021,85.80382,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],097,उत्क्रमित मध्य विद्यालय धु्रवगामा बॉया भाग कमरा नं0 01,Main,1,507,25.97021,85.80382,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],097,उत्क्रमित मध्य विद्यालय धु्रवगामा बॉया भाग कमरा नं0 02,Auxiliary,508,,25.97021,85.80382,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],098,उत्‍क्रमित मध्‍य विद्यालय ध्रुवगामा मध्‍य भाग कमरा नं0 03,Main,1,720,25.97021,85.80382,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],098,उत्‍क्रमित मध्‍य विद्यालय ध्रुवगामा मध्‍य भाग कमरा नं0 04,Auxiliary,721,,25.97021,85.80382,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],099,उत्क्रमित मध्य विद्यालय ध्रुवगामा दॉया भाग कमरा नं0 05,Main,1,720,25.97021,85.80382,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],099,उत्क्रमित मध्य विद्यालय धु्रवगामा दॉया भाग कमरा नं0 06,Auxiliary,721,,25.97368,85.80976,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],100,हरिजन प्राथमिक विद्यालय धु्रवगामा बॉया भाग कमरा नं0 01,Main,1,623,25.97368,85.80976,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],100,हरिजन प्राथमिक विद्यालय धु्रवगामा बॉया भाग कमरा नं0 02,Auxiliary,624,,25.97368,85.80981,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],101,हरिजन प्राथमिक विद्यालय ध्रुवगामा दायाँ भाग,Main,1,719,25.98552,85.78494,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],102,प्राथमिक विद्यालय धोड़नगर कमरा नं0 01,Main,1,526,25.98552,85.78494,Yes,Yes,Yes
131-Kalyanpur (SC) [19-Samastipur],102,प्राथमिक विद्यालय धोड़नगर कमरा नं0 02,Auxiliary,527,,25.96151,85.79747,Yes,Yes,Yes
