Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
113-Ekma [17-Saran],039,Prathamik Vidyalay Shivri,Main,1,653,26.00580559,84.46436376,Yes,Yes,Yes
113-Ekma [17-Saran],040,Uchcha Vidyalay Atarsan Uttar Bhag,Main,1,596,26.0116,84.4709,Yes,Yes,Yes
113-Ekma [17-Saran],040,Uchcha Vidyalay Atarsan Uttar Bhag Kamra No 3,Auxiliary,597,1208,26.0116,84.4709,Yes,Yes,Yes
113-Ekma [17-Saran],041,Uchcha Vidyalay Atarsan Dakshin Bhag,Main,1,593,26.0169,84.4724,Yes,Yes,Yes
113-Ekma [17-Saran],041,Uchcha Vidyalay Atarsan Dakshin Bhag Kamra No 4,Auxiliary,594,1085,26.0169,84.4724,Yes,Yes,Yes
113-Ekma [17-Saran],042,Prathamik Vidyalay Athadila,Main,1,925,26.01848771,84.49933836,Yes,Yes,Yes
113-Ekma [17-Saran],043,Uchcha Vidyalay Navada Paschim Bhag,Main,1,599,26.02305264,84.5014754,Yes,Yes,Yes
113-Ekma [17-Saran],043,Uchcha Vidyalay Navada Paschim Bhag Kamra No 3,Auxiliary,600,1089,26.02305264,84.5014754,Yes,Yes,Yes
113-Ekma [17-Saran],044,Uchcha Vidyalay Navada Purvi Bhag,Main,1,510,26.02305264,84.5014754,Yes,Yes,Yes
113-Ekma [17-Saran],044,Uchcha Vidyalay Navada Purvi Bhag Kamra No 4,Auxiliary,511,1032,26.02305264,84.5014754,Yes,Yes,Yes
113-Ekma [17-Saran],045,Panchayat Bhavan Navada,Main,1,902,26.0253,84.5081,Yes,Yes,Yes
113-Ekma [17-Saran],046,Prathamik Vidyalay Chadwa Uttari Bhag,Main,1,602,26.00925659,84.50219732,Yes,Yes,Yes
113-Ekma [17-Saran],046,Prathamik Vidyalay Chadwa Uttari Bhag Kamra No 3,Auxiliary,603,1205,26.00925659,84.50219732,Yes,Yes,Yes
113-Ekma [17-Saran],047,Prathamik Vidyalay Chadwa Dakshin Bhag,Main,1,666,26.00925659,84.50219732,Yes,Yes,Yes
113-Ekma [17-Saran],047,Prathamik Vidyalay Chadwa Dakshin Bhag Kamra No 4,Auxiliary,667,1301,26.00925659,84.50219732,Yes,Yes,Yes
113-Ekma [17-Saran],048,Utkramit Madhya Vidyalay Bal Baya Bhag,Main,1,855,26.01455724,84.50972732,Yes,Yes,Yes
113-Ekma [17-Saran],049,Utkramit Madhya Vidyalay Bal Daya Bhag,Main,1,770,26.01455724,84.50972732,Yes,Yes,Yes
113-Ekma [17-Saran],050,Utkramit Madhya Vidyalay Eksar Baya Bhag,Main,1,923,26.02724536,84.54061364,Yes,Yes,Yes
113-Ekma [17-Saran],051,Utkramit Madhya Vidyalay Eksar Daya Bhag,Main,1,905,26.02724536,84.54061364,Yes,Yes,Yes
113-Ekma [17-Saran],052,Utkramit Madhya Vidyalay Tole Doman Rai,Main,1,749,26.01199597,84.55178498,Yes,Yes,Yes
113-Ekma [17-Saran],053,Samudayik Bhavan Gilmapur,Main,1,600,26.0101,84.5614,Yes,Yes,Yes
113-Ekma [17-Saran],054,Utkramit Madhya Vidyalay Basantpur Baya Bhag,Main,1,977,26.01869727,84.5286836,Yes,Yes,Yes
113-Ekma [17-Saran],055,Utkramit Madhya Vidyalay Basantpur Daya Bhag,Main,1,955,26.01869727,84.5286836,Yes,Yes,Yes
113-Ekma [17-Saran],056,Prathamik Vidyalay Tarvaniya,Main,1,809,26.00873636,84.54550834,Yes,Yes,Yes
113-Ekma [17-Saran],057,Utkramit Madhya Vidyalay Gajiyapur Baya Bhag,Main,1,850,26.01475485,84.5611948,Yes,Yes,Yes
113-Ekma [17-Saran],058,Utkramit Madhya Vidyalay Gajiyapur Daya Bhag,Main,1,817,26.01475485,84.5611948,Yes,Yes,Yes
113-Ekma [17-Saran],059,Utkramit Uchcha Vidyalya Bhodsa,Main,1,658,26.02222222,84.55972222,Yes,Yes,Yes
113-Ekma [17-Saran],059,Utkramit Uchcha Vidyalya Bhodsa Kamra No 2,Auxiliary,659,1308,26.02222222,84.55972222,Yes,Yes,Yes
113-Ekma [17-Saran],060,Samudayik Bhavan Gangwa Baya Bhag,Main,1,783,26.0217,84.5677,Yes,Yes,Yes
113-Ekma [17-Saran],061,Samudayik Bhavan Gangwa Daya Bhag,Main,1,785,26.0217,84.5677,Yes,Yes,Yes
113-Ekma [17-Saran],062,Prathmik Vidyalay Fuchti Khurd Daya Bhag,Main,1,942,26.03277778,84.57138889,Yes,Yes,Yes
113-Ekma [17-Saran],063,Prathmik Vidyalay Fuchti Khurd Baya Bhag,Main,1,926,26.03277778,84.57138889,Yes,Yes,Yes
113-Ekma [17-Saran],064,Utkramit Madhya Vidyalay Pachua Daya Bhag,Main,1,782,26.01244874,84.57665798,Yes,Yes,Yes
113-Ekma [17-Saran],065,Utkramit Madhya Vidyalay Pachua Baya Bhag,Main,1,530,26.01244874,84.57665798,Yes,Yes,Yes
113-Ekma [17-Saran],065,Utkramit Madhya Vidyalay Pachua Baya Bhag Kamra No 3,Auxiliary,531,1060,26.01244874,84.57665798,Yes,Yes,Yes
113-Ekma [17-Saran],066,Harijan Prathmik Vidyalay Pachua Baya Bhag,Main,1,554,26.01270413,84.57287321,Yes,Yes,Yes
113-Ekma [17-Saran],066,Harijan Prathmik Vidyalay Pachua Baya Bhag Kamra No 3,Auxiliary,555,1100,26.01270413,84.57287321,Yes,Yes,Yes
113-Ekma [17-Saran],067,Harijan Prathmik Vidyalay Pachua Daya Bhag,Main,1,521,26.01270413,84.57287321,Yes,Yes,Yes
113-Ekma [17-Saran],067,Harijan Prathmik Vidyalay Pachua Daya Bhag Kamra No 4,Auxiliary,522,1055,26.01270413,84.57287321,Yes,Yes,Yes
113-Ekma [17-Saran],068,Harijan Utkramit Madhya Vidyalay Manikpur,Main,1,864,26.03157085,84.5773399,Yes,Yes,Yes
113-Ekma [17-Saran],069,Utkramit Madhya Vidyalay Laguni,Main,1,606,26.02902326,84.60480155,Yes,Yes,Yes
113-Ekma [17-Saran],069,Utkramit Madhya Vidyalay Laguni Kamra No 2,Auxiliary,607,1226,26.02902326,84.60480155,Yes,Yes,Yes
113-Ekma [17-Saran],070,Utkramit Madhya Vidyalay Fuchti Kala Purab Bhag,Main,1,550,26.0291238,84.58960113,Yes,Yes,Yes
113-Ekma [17-Saran],070,Utkramit Madhya Vidyalay Fuchti Kala Purab Bhag Kamra No 4,Auxiliary,551,1108,26.0291238,84.58960113,Yes,Yes,Yes
113-Ekma [17-Saran],071,Utkramit Madhya Vidyalay Fuchti Kala Madhya Bhag,Main,1,650,26.0291238,84.58960113,Yes,Yes,Yes
113-Ekma [17-Saran],071,Utkramit Madhya Vidyalay Fuchti Kala Madhya Bhag Kamra No 5,Auxiliary,651,1287,26.0291238,84.58960113,Yes,Yes,Yes
113-Ekma [17-Saran],072,Utkramit Madhya Vidyalay Fuchti Kala Paschim Bhag,Main,1,671,26.0291238,84.58960113,Yes,Yes,Yes
113-Ekma [17-Saran],072,Utkramit Madhya Vidyalay Fuchti Kala Paschim Bhag Kamra No 6,Auxiliary,671,1401,26.0291238,84.58960113,Yes,Yes,Yes
113-Ekma [17-Saran],073,Madhya Vidyalay Kesri Baya Bhag,Main,1,655,26.00746872,84.58901642,Yes,Yes,Yes
113-Ekma [17-Saran],074,Madhya Vidyalay Kesri Daya Bhag,Main,1,863,26.00746872,84.58901642,Yes,Yes,Yes
113-Ekma [17-Saran],075,Utkramit Madhya Vidyalay Kesri Mathiya,Main,1,560,26.00746872,84.58901642,Yes,Yes,Yes
113-Ekma [17-Saran],075,Utkramit Madhya Vidyalay Kesri Mathiya Kamra No 2,Auxiliary,561,1118,26.00746872,84.58901642,Yes,Yes,Yes
113-Ekma [17-Saran],076,Utkramit Madhya Vidyalay Tilkar Purab Bhag,Main,1,649,26.00288418,84.59695399,Yes,Yes,Yes
113-Ekma [17-Saran],076,Utkramit Madhya Vidyalay Tilkar Purab Bhag Kamra No 3,Auxiliary,650,1253,26.00288418,84.59695399,Yes,Yes,Yes
113-Ekma [17-Saran],077,Utkramit Madhya Vidyalay Tilkar Paschim Bhag,Main,1,1003,26.00288418,84.59695399,Yes,Yes,Yes
113-Ekma [17-Saran],078,Samudayik Bhavan Dhanauti,Main,1,797,26.0038,84.5853,Yes,Yes,Yes
113-Ekma [17-Saran],079,Kanya Madhya Vidyalay Betwaniya,Main,1,990,25.99385697,84.60865268,Yes,Yes,Yes
113-Ekma [17-Saran],080,Prathmik Vidyalay Chhapia,Main,1,880,25.99712034,84.59782614,Yes,Yes,Yes
113-Ekma [17-Saran],081,Utkramit Madhya Vidyalay Senduar Baya Bhag,Main,1,755,25.9822718,84.59923942,Yes,Yes,Yes
113-Ekma [17-Saran],082,Utkramit Madhya Vidyalay Senduar Daya Bhag,Main,1,796,25.9822718,84.59923942,Yes,Yes,Yes
113-Ekma [17-Saran],083,Prathmik Vidyalay Bedupur Baya Bhag,Main,1,818,25.98992637,84.60930642,Yes,Yes,Yes
113-Ekma [17-Saran],084,Prathmik Vidyalay Bedupur Daya Bhag,Main,1,748,25.98992637,84.60930642,Yes,Yes,Yes
113-Ekma [17-Saran],085,Uchcha Vidyalay Parsagarh Paschim Bhag,Main,1,624,25.996,84.567,Yes,Yes,Yes
113-Ekma [17-Saran],085,Uchcha Vidyalay Parsagarh Paschim Bhag Kamra No 3,Auxiliary,625,1270,25.996,84.567,Yes,Yes,Yes
113-Ekma [17-Saran],086,Uchcha Vidyalay Parsagarh Purab Bhag,Main,1,697,25.9957,84.5673,Yes,Yes,Yes
113-Ekma [17-Saran],086,Uchcha Vidyalay Parsagarh Purab Bhag Kamra No 4,Auxiliary,698,1369,25.9957,84.5673,Yes,Yes,Yes
113-Ekma [17-Saran],087,Utkramit Madhya Vidyalay Dewadhiya Daya Bhag,Main,1,604,26.00208137,84.58087927,Yes,Yes,Yes
113-Ekma [17-Saran],087,Utkramit Madhya Vidyalay Dewadhiya Daya Bhag Kamra No 3,Auxiliary,605,1246,26.00208137,84.58087927,Yes,Yes,Yes
113-Ekma [17-Saran],088,Utkramit Madhya Vidyalay Dewadhiya Baya Bhag,Main,1,536,26.00208137,84.58087927,Yes,Yes,Yes
113-Ekma [17-Saran],088,Utkramit Madhya Vidyalay Dewadhiya Baya Bhag Kamra No 4,Auxiliary,537,1059,26.00208137,84.58087927,Yes,Yes,Yes
113-Ekma [17-Saran],089,Samudayik Bhawan Madhuwan,Main,1,681,25.9794,84.5823,Yes,Yes,Yes
113-Ekma [17-Saran],089,Samudayik Bhawan Madhuwan Kamra No 2,Auxiliary,682,1446,25.9794,84.5823,Yes,Yes,Yes
113-Ekma [17-Saran],090,Madhya Vidyalay Ikaripur Baya Bhag,Main,1,687,25.98611545,84.57105667,Yes,Yes,Yes
113-Ekma [17-Saran],090,Madhya Vidyalay Ikaripur Baya Bhag Kamra No 3,Auxiliary,688,1404,25.98611545,84.57105667,Yes,Yes,Yes
113-Ekma [17-Saran],091,Madhya Vidyalay Ikaripur Daya Bhag,Main,1,884,25.98611545,84.57105667,Yes,Yes,Yes
113-Ekma [17-Saran],092,Utkramit Madhya Vidyalay Badheya,Main,1,629,25.97368876,84.58021749,Yes,Yes,Yes
113-Ekma [17-Saran],092,Utkramit Madhya Vidyalay Badheya Kamra No 2,Auxiliary,630,1295,25.97368876,84.58021749,Yes,Yes,Yes
113-Ekma [17-Saran],093,Utkramit madhya Vidyalay parsagarh Hindi kamra No-1,Main,1,694,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],093,Utkramit madhya Vidyalay parsagarh Hindi kamra No-1 ke bagal me Kamra No 3,Auxiliary,695,1402,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],094,Utkramit madhya Vidyalay parsagarh Hindi kamra No-2,Main,1,654,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],094,Utkramit madhya Vidyalay parsagarh Hindi kamra No-2 ke bagal me Kamra No 4,Auxiliary,655,1300,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],095,Utkramit madhya Vidyalay parsagarh Hindi kamra No-5,Main,1,657,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],095,Utkramit madhya Vidyalay parsagarh Hindi kamra No-5 ke bagal me Kamra No 6,Auxiliary,658,1356,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],096,Navsrijit Prathmik Vidyalay Udasi Baba Ka Pokhra Parsa Bazar Baya Bhag,Main,1,580,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],096,Navsrijit Prathmik Vidyalay Udasi Baba Ka Pokhra Parsa Bazar Baya Bhag Kamra No 3,Auxiliary,581,1179,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],097,Navsrijit Prathmik Vidyalay Udasi Baba Ka Pokhra Parsa Bazar Daya Bhag,Main,1,546,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],097,Navsrijit Prathmik Vidyalay Udasi Baba Ka Pokhra Parsa Bazar Daya Bhag Kamra No 4,Auxiliary,547,1094,25.99947888,84.55796695,Yes,Yes,Yes
113-Ekma [17-Saran],098,Lohiya Bhawan Parsa Bazar,Main,1,746,26,84.5584,Yes,Yes,Yes
113-Ekma [17-Saran],098,Lohiya Bhawan Parsa Bazar Kamra No 2,Auxiliary,747,1463,26,84.5584,Yes,Yes,Yes
113-Ekma [17-Saran],099,Utkramit Madhya Vidyalay Parsagarh Maktab Baya Bhag,Main,1,874,25.99286567,84.55314369,Yes,Yes,Yes
113-Ekma [17-Saran],100,Utkramit Madhya Vidyalay Parsagarh Maktab Daya Bhag,Main,1,944,25.99286567,84.55314369,Yes,Yes,Yes
113-Ekma [17-Saran],101,Prathmik Vidyalay Mukundpur,Main,1,826,25.99767415,84.52178478,Yes,Yes,Yes
113-Ekma [17-Saran],102,Utkramit Madhya Vidyalay Banwari Amnour,Main,1,576,26.01145027,84.53754494,Yes,Yes,Yes
113-Ekma [17-Saran],102,Utkramit Madhya Vidyalay Banwari Amnour Kamra No 2,Auxiliary,577,1189,26.01145027,84.53754494,Yes,Yes,Yes
113-Ekma [17-Saran],103,Utkramit Madhya Vidyalay Jamni Amnour,Main,1,604,26.00450059,84.52965317,Yes,Yes,Yes
113-Ekma [17-Saran],104,Utkramit Madhya Vidyalay Rith Uttar Bhag,Main,1,611,25.99489058,84.53003209,Yes,Yes,Yes
113-Ekma [17-Saran],104,Utkramit Madhya Vidyalay Rith Uttar Bhag Kamra No 3,Auxiliary,612,1242,25.99489058,84.53003209,Yes,Yes,Yes
113-Ekma [17-Saran],105,Utkramit Madhya Vidyalay Rith Dakshin Bhag,Main,1,551,25.99489058,84.53003209,Yes,Yes,Yes
113-Ekma [17-Saran],105,Utkramit Madhya Vidyalay Rith Dakshin Bhag Kamra No 4,Auxiliary,552,1083,25.99489058,84.53003209,Yes,Yes,Yes
113-Ekma [17-Saran],106,Madhya Vidyalay Hussepur Uttari Bhag,Main,1,687,25.98882088,84.53885926,Yes,Yes,Yes
113-Ekma [17-Saran],106,Madhya Vidyalay Hussepur Uttari Bhag Kamra No 3,Auxiliary,688,1378,25.98882088,84.53885926,Yes,Yes,Yes
113-Ekma [17-Saran],107,Madhya Vidyalay Hussepur Dakshin Bhag,Main,1,698,25.98882088,84.53885926,Yes,Yes,Yes
113-Ekma [17-Saran],107,Madhya Vidyalay Hussepur Dakshin Bhag Kamra No 4,Auxiliary,699,1354,25.98882088,84.53885926,Yes,Yes,Yes
113-Ekma [17-Saran],108,Utkramit Madhya Vidyalay Madhopur Baya Bhag,Main,1,545,26.00887109,84.51427496,Yes,Yes,Yes
113-Ekma [17-Saran],108,Utkramit Madhya Vidyalay Madhopur Baya Bhag Kamra No 3,Auxiliary,546,1077,26.00887109,84.51427496,Yes,Yes,Yes
113-Ekma [17-Saran],109,Utkramit Madhya Vidyalay Madhopur Daya Bhag,Main,1,562,26.00887109,84.51427496,Yes,Yes,Yes
113-Ekma [17-Saran],109,Utkramit Madhya Vidyalay Madhopur Daya Bhag Kamra No 4,Auxiliary,563,1143,26.00887109,84.51427496,Yes,Yes,Yes
113-Ekma [17-Saran],110,Utkramit Madhya Vidyalay Chanchaura Uttari Bhag,Main,1,600,26.02739286,84.52159245,Yes,Yes,Yes
113-Ekma [17-Saran],110,Utkramit Madhya Vidyalay Chanchaura Uttari Bhag Kamra No 3,Auxiliary,601,1201,26.02739286,84.52159245,Yes,Yes,Yes
113-Ekma [17-Saran],111,Utkramit Madhya Vidyalay Chanchaura Dakshini Bhag,Main,1,545,26.02739286,84.52159245,Yes,Yes,Yes
113-Ekma [17-Saran],111,Utkramit Madhya Vidyalay Chanchaura Dakshini Bhag Kamra No 4,Auxiliary,546,1106,26.02739286,84.52159245,Yes,Yes,Yes
113-Ekma [17-Saran],112,Utkramit Kanya Madhya Vidyalay Banpura Paschim Bhag (Kamra No-1),Main,1,1005,26.02392763,84.52298977,Yes,Yes,Yes
113-Ekma [17-Saran],113,Utkramit Kanya Madhya Vidyalay Banpura Purvi Bhag (Kamra No-2),Main,1,585,26.02392763,84.52298977,Yes,Yes,Yes
113-Ekma [17-Saran],113,Utkramit Kanya Madhya Vidyalay Banpura Purvi Bhag (Kamra No-2) ke bagal me Kamra No 3,Auxiliary,586,1156,26.02392763,84.52298977,Yes,Yes,Yes
113-Ekma [17-Saran],114,Prathmik Vidyalay Vanshi Chapra,Main,1,970,25.99786803,84.47192501,Yes,Yes,Yes
113-Ekma [17-Saran],115,Bunyadi Vidyalay Rasulpur Purab Bhag,Main,1,956,26.0032663,84.5024054,Yes,Yes,Yes
113-Ekma [17-Saran],116,Bunyadi Vidyalay Rasulpur Paschim Bhag,Main,1,963,26.0032663,84.5024054,Yes,Yes,Yes
113-Ekma [17-Saran],117,Kanya Prathmik Vidyalay Rasulpur Kamra No-1,Main,1,522,25.99792229,84.50401878,Yes,Yes,Yes
113-Ekma [17-Saran],117,Kanya Prathmik Vidyalay Rasulpur Kamra No-1 ke pariser me Chalant Matdan Kendra,Auxiliary,523,1040,25.99792229,84.50401878,Yes,Yes,Yes
113-Ekma [17-Saran],118,Kanya Prathmik Vidyalay Rasulpur Kamra No-2,Main,1,570,25.99792229,84.50401878,Yes,Yes,Yes
113-Ekma [17-Saran],118,Kanya Prathmik Vidyalay Rasulpur Kamra No-2 ke pariser me Chalat Matdan kendra,Auxiliary,571,1140,25.99792229,84.50401878,Yes,Yes,Yes
113-Ekma [17-Saran],119,Sanskrit Vidyalay Rasulpur Baya Bhag,Main,1,920,25.9976,84.4973,Yes,Yes,Yes
113-Ekma [17-Saran],120,Sanskrit Vidyalay Rasulpur Daya Bhag,Main,1,849,25.9976,84.4973,Yes,Yes,Yes
