Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
159-Amarpur [23-Banka],009,Kanya Prathamik Vidyalay Kurmadih,Main,1,880,25.0989162,86.7132116,Yes,Yes,Yes
159-Amarpur [23-Banka],010,Prathamik Vidyalay Sugani,Main,1,453,25.10588554,86.74178299,Yes,Yes,Yes
159-Amarpur [23-Banka],011,Pronnat Madhya Vidyalay Kaitha (Bayan Bhga),Main,1,963,25.1118,86.7332,Yes,Yes,Yes
159-Amarpur [23-Banka],012,Pronnat Madhya Vidyalay Kaitha (Dayan Bhga),Main,1,878,25.1118,86.7332,Yes,Yes,Yes
159-Amarpur [23-Banka],013,Prathamik Vidyalay Gidhaura (Dayan Bhag),Main,1,948,25.09876,86.74023,Yes,Yes,Yes
159-Amarpur [23-Banka],014,Prathamik Vidyalay Gidhaura (Dayan Bhag),Main,1,695,25.09876,86.74023,Yes,Yes,Yes
159-Amarpur [23-Banka],014,Prathamik Vidyalay Gidhaura (Bayan Bhag),Auxiliary,696,1044,25.09876,86.74023,Yes,Yes,Yes
159-Amarpur [23-Banka],015,Madhya Vidyalay Virnaudha (Bayan Bhag),Main,1,976,25.00098,86.66173,Yes,Yes,Yes
159-Amarpur [23-Banka],016,Madhya Vidyalay Virnaudha (Dayan Bhag),Main,1,633,25.00098,86.66173,Yes,Yes,Yes
159-Amarpur [23-Banka],017,Prathamik Vidyalay Sahdevpur (Dayan Bhag),Main,1,611,25.10992646,86.72101649,Yes,Yes,Yes
159-Amarpur [23-Banka],017,Prathamik Vidyalay Sahdevpur (Bayan Bhag),Auxiliary,612,1045,25.10992646,86.72101649,Yes,Yes,Yes
159-Amarpur [23-Banka],018,Pronnat Madhya Vidyalay Kamardih (Dayan Bhag),Main,1,652,25.08392311,86.76000207,Yes,Yes,Yes
159-Amarpur [23-Banka],018,Pronnat Madhya Vidyalay Kamardih (Bayan Bhag),Auxiliary,653,1101,25.08392311,86.76000207,Yes,Yes,Yes
159-Amarpur [23-Banka],019,Pronnat Madhya Vidyalay Kunnath (Dakshini Bhag),Main,1,579,25.09963901,86.76654314,Yes,Yes,Yes
159-Amarpur [23-Banka],019,Pronnat Madhya Vidyalay Kunnath (Uttari Bhag),Auxiliary,580,1144,25.09963901,86.76654314,Yes,Yes,Yes
159-Amarpur [23-Banka],020,Madhya Vidyalay Sewagram Mohanpur (Purvi Bhag),Main,1,762,25.07732015,86.77772214,Yes,Yes,Yes
159-Amarpur [23-Banka],021,Madhya Vidyalay Sewagram Mohanpur (Dakshini Bhag),Main,1,607,25.07732015,86.77772214,Yes,Yes,Yes
159-Amarpur [23-Banka],021,Madhya Vidyalay Sewagram Mohanpur (Madhy Bhag),Auxiliary,608,1003,25.07732015,86.77772214,Yes,Yes,Yes
159-Amarpur [23-Banka],022,Prathamik Vidyalay Kiranpur,Main,1,926,25.10621856,86.7662553,Yes,Yes,Yes
159-Amarpur [23-Banka],023,Prathamik Vidyalay Padariya (Dayan Bhag),Main,1,828,25.09684001,86.78125587,Yes,Yes,Yes
159-Amarpur [23-Banka],024,Prathamik Vidyalay Padariya (Bayan Bhag),Main,1,944,25.09684001,86.78125587,Yes,Yes,Yes
159-Amarpur [23-Banka],025,Pronnat Madhya Vidyalay Kamatpur (Dayan Bhag),Main,1,849,25.10732321,86.79440777,Yes,Yes,Yes
159-Amarpur [23-Banka],026,Pronnat Madhya Vidyalay Kamatpur (Bayan Bhag),Main,1,890,25.10732321,86.79440777,Yes,Yes,Yes
159-Amarpur [23-Banka],027,Pronnat Madhya Vidyalay Ghoshpur (Dayan Bhag),Main,1,949,25.10887,86.79907,Yes,Yes,Yes
159-Amarpur [23-Banka],027,Pronnat Madhya Vidyalay Ghoshpur (Bayan Bhag),Auxiliary,950,1383,25.10887,86.79907,Yes,Yes,Yes
159-Amarpur [23-Banka],028,Prathamik Vidyalay Kuntha,Main,1,912,25.10577464,86.80706827,Yes,Yes,Yes
159-Amarpur [23-Banka],029,Pronnat Madhya Vidyalay Varshawad (Uttari Bhag),Main,1,695,25.04922862,86.79760327,Yes,Yes,Yes
159-Amarpur [23-Banka],029,Pronnat Madhya Vidyalay Varshawad (Madhya Bhag),Auxiliary,696,1146,25.04922862,86.79760327,Yes,Yes,Yes
159-Amarpur [23-Banka],030,Pronnat Madhya Vidyalay Varshawad (Dakshini Bhag),Main,1,930,25.04922862,86.79760327,Yes,Yes,Yes
159-Amarpur [23-Banka],031,Rajkiy Madhya Vidyalay Manjhgany,Main,1,1035,25.07417,86.80154,Yes,Yes,Yes
159-Amarpur [23-Banka],032,Prathamik Vidyalay Khangah,Main,1,995,25.06666366,86.79765815,Yes,Yes,Yes
159-Amarpur [23-Banka],033,Pronnat Madhya Vidyalay Belsira (Dayan Bhag),Main,1,718,25.08038641,86.80242925,Yes,Yes,Yes
159-Amarpur [23-Banka],033,Pronnat Madhya Vidyalay Belsira (Bayan Bhag),Auxiliary,719,1162,25.08038641,86.80242925,Yes,Yes,Yes
159-Amarpur [23-Banka],034,Prathamik Vidyalay Jagatpur,Main,1,841,25.05821158,86.78589615,Yes,Yes,Yes
159-Amarpur [23-Banka],035,Pronnat Madhya Vidyalay Mahisota (Dayan Bhag),Main,1,575,25.06772001,86.76569747,Yes,Yes,Yes
159-Amarpur [23-Banka],035,Pronnat Madhya Vidyalay Mahisota (Bayan Bhag),Auxiliary,576,1017,25.06772001,86.76569747,Yes,Yes,Yes
159-Amarpur [23-Banka],036,Madhya Vidyalay Kasba (Dayan Bhag),Main,1,572,25.06732,86.79148,Yes,Yes,Yes
159-Amarpur [23-Banka],036,Madhya Vidyalay Kasba (Madhya Bhag),Auxiliary,573,1035,25.06732,86.79148,Yes,Yes,Yes
159-Amarpur [23-Banka],037,Madhya Vidyalay Kasba (Bayan Bhag),Main,1,743,25.06732,86.79148,Yes,Yes,Yes
159-Amarpur [23-Banka],037,Madhya Vidyalay Kasba (Uttari Bhag),Auxiliary,744,1192,25.06732,86.79148,Yes,Yes,Yes
159-Amarpur [23-Banka],038,Uchcha Vidyalay Kasba (Purvi Bhag),Main,1,819,25.071,86.79187,Yes,Yes,Yes
159-Amarpur [23-Banka],038,Uchcha Vidyalay Kasba (Purvi Ka Dayan Bhag),Auxiliary,820,1273,25.071,86.79187,Yes,Yes,Yes
159-Amarpur [23-Banka],039,Uchcha Vidyalay Kasba (Pashchimi Bhag),Main,1,647,25.071,86.79187,Yes,Yes,Yes
159-Amarpur [23-Banka],039,Uchcha Vidyalay Kasba (Pashchimi Ka Bayan Bhag),Auxiliary,648,1046,25.071,86.79187,Yes,Yes,Yes
159-Amarpur [23-Banka],040,Uchcha Vidyalay Kasba (Madhya Bhag),Main,1,571,25.071,86.79187,Yes,Yes,Yes
159-Amarpur [23-Banka],041,Madhya Vidyalay Mirzapur (Dayan Bhag),Main,1,629,25.05608845,86.76142079,Yes,Yes,Yes
159-Amarpur [23-Banka],041,Madhya Vidyalay Mirzapur (Madhya Bhag),Auxiliary,630,1055,25.05608845,86.76142079,Yes,Yes,Yes
159-Amarpur [23-Banka],042,Madhya Vidyalay Mirzapur (Bayan Bhag),Main,1,979,25.05608845,86.76142079,Yes,Yes,Yes
159-Amarpur [23-Banka],043,Pronnat Madhya Vidyalay Urdu Jogani (Dayan Bhag),Main,1,708,25.06287397,86.75139461,Yes,Yes,Yes
159-Amarpur [23-Banka],043,Pronnat Madhya Vidyalay Urdu Jogani (Bayan Bhag),Auxiliary,709,1192,25.06287397,86.75139461,Yes,Yes,Yes
159-Amarpur [23-Banka],044,Pronnat Madhya Vidhyalay Sondiha (Dayan Bhag),Main,1,659,25.04781,86.76593,Yes,Yes,Yes
159-Amarpur [23-Banka],044,Pronnat Madhya Vidhyalay Sondiha (Bayan Bhag),Auxiliary,660,1094,25.04781,86.76593,Yes,Yes,Yes
159-Amarpur [23-Banka],045,Prathamik Vidhyalay Lalwamore,Main,1,658,25.02529,86.77492,Yes,Yes,Yes
159-Amarpur [23-Banka],046,Prathamik Vidhyalay Ranganiyan,Main,1,476,25.02683104,86.79013744,Yes,Yes,Yes
159-Amarpur [23-Banka],047,Pronnat Madhya Vidyalay Chandela (Bayan Bhag),Main,1,796,25.04016023,86.78524685,Yes,Yes,Yes
159-Amarpur [23-Banka],047,Pronnat Madhya Vidyalay Chandela (Dayan Bhag),Auxiliary,797,1202,25.04016023,86.78524685,Yes,Yes,Yes
159-Amarpur [23-Banka],048,Pronnat Madhya Vidyalay Daka (Dayan Bhag),Main,1,633,25.05450787,86.75682005,Yes,Yes,Yes
159-Amarpur [23-Banka],048,Pronnat Madhya Vidyalay Daka (Bayan Bhag),Auxiliary,634,1059,25.05450787,86.75682005,Yes,Yes,Yes
159-Amarpur [23-Banka],049,Uchcha Vidhyalay Shambhuganj (Bayan Bhag),Main,1,914,25.076329,86.73228,Yes,Yes,Yes
159-Amarpur [23-Banka],050,Uchcha Vidhyalay Shambhuganj (Dayan Bhag),Main,1,730,25.076329,86.73228,Yes,Yes,Yes
159-Amarpur [23-Banka],051,Pronnat Madhya Vidyalay Karnpur,Main,1,710,25.07959,86.72163,Yes,Yes,Yes
159-Amarpur [23-Banka],052,Prathamik Vidyalay Kehanichak,Main,1,928,25.07965,86.73377,Yes,Yes,Yes
159-Amarpur [23-Banka],053,Madhya Vidyalay Shambhuganj (Uttari Bhag),Main,1,627,25.08365,86.72864,Yes,Yes,Yes
159-Amarpur [23-Banka],053,Madhya Vidyalay Shambhuganj (Uttari Ka Dayan Bhag),Auxiliary,628,1078,25.08365,86.72864,Yes,Yes,Yes
159-Amarpur [23-Banka],054,Madhya Vidyalay Shambhuganj (Madhya Bhag),Main,1,831,25.08365,86.72864,Yes,Yes,Yes
159-Amarpur [23-Banka],054,Madhya Vidyalay Shambhuganj (Madhya Ka Bayan Bhag),Auxiliary,832,1276,25.08365,86.72864,Yes,Yes,Yes
159-Amarpur [23-Banka],055,Madhya Vidyalay Shambhuganj (Dakshini Bhag),Main,1,779,25.08365,86.72864,Yes,Yes,Yes
159-Amarpur [23-Banka],055,Madhya Vidyalay Shambhuganj (Dakshini Ka Purvi Bhag),Auxiliary,780,1189,25.08365,86.72864,Yes,Yes,Yes
159-Amarpur [23-Banka],056,Prathamik Vidyalay Rudpai,Main,1,806,25.06843,86.74466,Yes,Yes,Yes
159-Amarpur [23-Banka],057,Prathamik Vidyalay Patwara,Main,1,489,25.07193072,86.75886101,Yes,Yes,Yes
159-Amarpur [23-Banka],058,Prathamik Vidyalay Goyada (Dayan Bhag),Main,1,804,25.09383,86.69252,Yes,Yes,Yes
159-Amarpur [23-Banka],058,Prathamik Vidyalay Goyada (Bayan Bhag),Auxiliary,805,1213,25.09383,86.69252,Yes,Yes,Yes
159-Amarpur [23-Banka],059,Madhya Vidyalay Ramchua (Uttari Bhag),Main,1,835,25.08736311,86.70069383,Yes,Yes,Yes
159-Amarpur [23-Banka],059,Madhya Vidyalay Ramchua (Uttari Ka Dayan Bhag),Auxiliary,836,1284,25.08736311,86.70069383,Yes,Yes,Yes
159-Amarpur [23-Banka],060,Madhya Vidyalay Ramchua (Dakshini Bhag),Main,1,848,25.08736311,86.70069383,Yes,Yes,Yes
159-Amarpur [23-Banka],060,Madhya Vidyalay Ramchua (Dakshini Ka Bayan Bhag),Auxiliary,849,1290,25.08736311,86.70069383,Yes,Yes,Yes
159-Amarpur [23-Banka],061,Prathamik Vidyalay Khajuri (Dayan Bhag),Main,1,793,25.080128,86.69154002,Yes,Yes,Yes
159-Amarpur [23-Banka],061,Prathamik Vidyalay Khajuri (Dayan Ka Madhya Bhag),Auxiliary,794,1220,25.080128,86.69154002,Yes,Yes,Yes
159-Amarpur [23-Banka],062,Prathamik Vidyalay Khajuri (Bayan Bhag),Main,1,790,25.080128,86.69154002,Yes,Yes,Yes
159-Amarpur [23-Banka],063,Prathamik Vidyalay Goyada Tola Mahadevpur (Dayan Bhag),Main,1,793,25.09251154,86.68650577,Yes,Yes,Yes
159-Amarpur [23-Banka],063,Prathamik Vidyalay Goyada Tola Mahadevpur (Bayan Bhag),Auxiliary,794,1257,25.09251154,86.68650577,Yes,Yes,Yes
159-Amarpur [23-Banka],064,Madhya Vidyalay Chhatrahar (Purvi Bhag),Main,1,837,25.07731993,86.67419418,Yes,Yes,Yes
159-Amarpur [23-Banka],065,Samudayik Bhawan Dhanihar,Main,1,640,25.07731993,86.67419418,Yes,Yes,Yes
159-Amarpur [23-Banka],066,Madhya Vidyalay Chhatrahar (Pashchimi Bhag),Main,1,722,25.07731993,86.67419418,Yes,Yes,Yes
159-Amarpur [23-Banka],066,Madhya Vidyalay Chhatrahar (Pashchimi Ka Madhya Bhag),Auxiliary,723,1144,25.07731993,86.67419418,Yes,Yes,Yes
159-Amarpur [23-Banka],067,Madhya Vidyalay Harivanshpur,Main,1,732,25.09003,86.6748,Yes,Yes,Yes
159-Amarpur [23-Banka],068,Prathamik Vidyalay Malda (Bayan Bhag),Main,1,863,25.07107,86.66847,Yes,Yes,Yes
159-Amarpur [23-Banka],069,Prathamik Vidyalay Malda (Dayan Bhag),Main,1,623,25.07107,86.66847,Yes,Yes,Yes
159-Amarpur [23-Banka],070,Prathamik Vidyalay Jhakhara (Dayan Bhag),Main,1,676,25.06345,86.72247,Yes,Yes,Yes
159-Amarpur [23-Banka],071,Prathamik Vidyalay Jhakhara (Bayan Bhag),Main,1,610,25.06345,86.72247,Yes,Yes,Yes
159-Amarpur [23-Banka],071,Prathamik Vidyalay Jhakhara (Bayan Ka Madhya Bhag),Auxiliary,611,1054,25.06345,86.72247,Yes,Yes,Yes
159-Amarpur [23-Banka],072,Prathamik Vidyalay Kadrachak (Dayan Bhag),Main,1,740,25.04508912,86.71983603,Yes,Yes,Yes
159-Amarpur [23-Banka],072,Prathamik Vidyalay Kadrachak (Dayan Ka Madhya Bhag),Auxiliary,741,1189,25.04508912,86.71983603,Yes,Yes,Yes
159-Amarpur [23-Banka],073,Uchcha Vidyalay Pratappur (Bayan Bhag),Main,1,847,25.0396973,86.7277778,Yes,Yes,Yes
159-Amarpur [23-Banka],074,Uchcha Vidyalay Pratappur (Dayan Bhag),Main,1,770,25.0396973,86.7277778,Yes,Yes,Yes
159-Amarpur [23-Banka],075,Pronnat Madhya Vidyalay Meharpur (Dayan Bhag),Main,1,747,25.04939688,86.7131531,Yes,Yes,Yes
159-Amarpur [23-Banka],075,Pronnat Madhya Vidyalay Meharpur (Dayan Ka Madhya Bhag),Auxiliary,748,1193,25.04939688,86.7131531,Yes,Yes,Yes
159-Amarpur [23-Banka],076,Pronnat Madhya Vidyalay Meharpur (Bayan Bhag),Main,1,575,25.04939688,86.7131531,Yes,Yes,Yes
159-Amarpur [23-Banka],077,Urdu Madhya Vidyalay Belari Pashchimi (Dakshini Bhag),Main,1,806,25.0509,86.74425,Yes,Yes,Yes
159-Amarpur [23-Banka],078,Urdu Madhya Vidyalay Belari Pashchimi (Uttari Bhag),Main,1,609,25.0509,86.74425,Yes,Yes,Yes
159-Amarpur [23-Banka],078,Urdu Madhya Vidyalay Belari Pashchimi (Uttari Ka Madhya Bhag),Auxiliary,610,1003,25.0509,86.74425,Yes,Yes,Yes
159-Amarpur [23-Banka],079,Urdu Madhya Vidyalay Belari Pashchimi (Dayan Bhag),Main,1,740,25.0509,86.74425,Yes,Yes,Yes
159-Amarpur [23-Banka],079,Urdu Madhya Vidyalay Belari Pashchimi (Dayan Ka Bayan Bhag),Auxiliary,741,1190,25.0509,86.74425,Yes,Yes,Yes
159-Amarpur [23-Banka],080,Samudayik Bhawan Mahathudih,Main,1,523,25.05082,86.74417,Yes,Yes,Yes
159-Amarpur [23-Banka],081,Urdu Madhya Vidyalay Belari Pashchimi (Bayan Bhag),Main,1,525,25.0509,86.74425,Yes,Yes,Yes
159-Amarpur [23-Banka],082,Hindi Madhya Vidyalay Belari (Bayan Bhag),Main,1,707,25.04426095,86.73864079,Yes,Yes,Yes
159-Amarpur [23-Banka],083,Hindi Madhya Vidyalay Belari (Dayan Bhag),Main,1,769,25.04426095,86.73864079,Yes,Yes,Yes
159-Amarpur [23-Banka],084,Rajkiy Madhya Vidyalay Urdu Maktab Chutiya (Purvi Bhag),Main,1,942,25.04551296,86.75295305,Yes,Yes,Yes
159-Amarpur [23-Banka],084,Rajkiy Madhya Vidyalay Urdu Maktab Chutiya (Purvi Ka Dayan Bhag),Auxiliary,943,1390,25.04551296,86.75295305,Yes,Yes,Yes
159-Amarpur [23-Banka],085,Rajkiy Madhya Vidyalay Urdu Maktab Chutiya (Pashchimi Bhag),Main,1,994,25.04551296,86.75295305,Yes,Yes,Yes
159-Amarpur [23-Banka],086,Rajkiy Madhya Vidyalay Urdu Maktab Chutiya (Madhya Bhag),Main,1,924,25.04551296,86.75295305,Yes,Yes,Yes
159-Amarpur [23-Banka],087,Prathamik Vidyalay Rampur Dadhi,Main,1,834,25.04400756,86.70666219,Yes,Yes,Yes
159-Amarpur [23-Banka],088,Adarsh Pustakalay Pakariya,Main,1,606,25.03444105,86.71077493,Yes,Yes,Yes
159-Amarpur [23-Banka],089,Pronnat Madhya Vidyalay Pakariya (Bayan Bhag),Main,1,789,25.03444105,86.71077493,Yes,Yes,Yes
159-Amarpur [23-Banka],090,Pronnat Madhya Vidyalay Pakariya (Dayan Bhag),Main,1,678,25.03444105,86.71077493,Yes,Yes,Yes
159-Amarpur [23-Banka],091,Pronnat Madhya Vidyalay Chautra (Dayan Bhag),Main,1,683,25.0540506,86.71286711,Yes,Yes,Yes
159-Amarpur [23-Banka],091,Pronnat Madhya Vidyalay Chautra (Bayan Bhag),Auxiliary,684,1127,25.0540506,86.71286711,Yes,Yes,Yes
159-Amarpur [23-Banka],092,Prathamik Vidyalay Narayanpur (Dayan Bhag),Main,1,600,25.02499782,86.72777707,Yes,Yes,Yes
159-Amarpur [23-Banka],092,Prathamik Vidyalay Narayanpur (Bayan Bhag),Auxiliary,601,1020,25.02499782,86.72777707,Yes,Yes,Yes
159-Amarpur [23-Banka],093,Panchayat Bhawan Vishanpur,Main,1,838,25.031581,86.7260493,Yes,Yes,Yes
159-Amarpur [23-Banka],094,Rajkiy Madhya Vidyalay Gulani Kushaha (Dakshini Bhag),Main,1,995,25.0534758,86.6739551,Yes,Yes,Yes
159-Amarpur [23-Banka],095,Rajkiy Madhya Vidyalay Gulani Kushaha (Uttari Bhag),Main,1,731,25.0534758,86.6739551,Yes,Yes,Yes
159-Amarpur [23-Banka],096,Rajkiy Madhya Vidyalay Kushaha (Bayan Bhag),Main,1,829,25.05642,86.68045,Yes,Yes,Yes
159-Amarpur [23-Banka],097,Rajkiy Madhya Vidyalay Kushaha (Dayan Bhag),Main,1,835,25.05642,86.68045,Yes,Yes,Yes
159-Amarpur [23-Banka],098,Uchcha Vidyalay Gulani Kushaha,Main,1,992,25.05642,86.68045,Yes,Yes,Yes
159-Amarpur [23-Banka],099,Prathamik Vidyalay Dayaldih,Main,1,800,25.0436168,86.6737497,Yes,Yes,Yes
159-Amarpur [23-Banka],100,Prathamik Vidyalay Narsandi,Main,1,682,25.04904,86.7012,Yes,Yes,Yes
159-Amarpur [23-Banka],101,Prathamik Vidyalay Pahari Mohanpur,Main,1,753,25.06447576,86.68989695,Yes,Yes,Yes
159-Amarpur [23-Banka],102,Madhya Vidyalay Baidpur (Dakshini Bhag),Main,1,857,25.05853287,86.66076193,Yes,Yes,Yes
159-Amarpur [23-Banka],102,Madhya Vidyalay Baidpur (Dakshini Ka Madhya Bhag),Auxiliary,858,1303,25.05853287,86.66076193,Yes,Yes,Yes
159-Amarpur [23-Banka],103,Madhya Vidyalay Baidpur (Uttari Bhag),Main,1,840,25.05853287,86.66076193,Yes,Yes,Yes
159-Amarpur [23-Banka],104,Pronnat Madhya Vidyalay Silauta,Main,1,985,25.04409877,86.65638823,Yes,Yes,Yes
159-Amarpur [23-Banka],105,Pronnat Madhya Vidyalay Manjhgany (Dayan Bhag),Main,1,923,25.03935,86.6729,Yes,Yes,Yes
159-Amarpur [23-Banka],105,Pronnat Madhya Vidyalay Manjhgany (Bayan Bhag),Auxiliary,924,1395,25.03935,86.6729,Yes,Yes,Yes
159-Amarpur [23-Banka],106,Pronnat Madhya Vidyalay Bela (Dayan Bhag),Main,1,844,25.03787855,86.6851985,Yes,Yes,Yes
159-Amarpur [23-Banka],106,Pronnat Madhya Vidyalay Bela (Bayan Bhag),Auxiliary,845,1285,25.03787855,86.6851985,Yes,Yes,Yes
159-Amarpur [23-Banka],107,Pronnat Madhya Vidyalay Bhalua (Dayan Bhag),Main,1,796,25.02041117,86.67790158,Yes,Yes,Yes
159-Amarpur [23-Banka],107,Pronnat Madhya Vidyalay Bhalua (Bayan Bhag),Auxiliary,797,1218,25.02041117,86.67790158,Yes,Yes,Yes
159-Amarpur [23-Banka],108,Madhya Vidyalay Paunkari (Uttari Bhag),Main,1,688,25.00161404,86.65591325,Yes,Yes,Yes
159-Amarpur [23-Banka],108,Madhya Vidyalay Paunkari (Uttari Ka Bayan Bhag),Auxiliary,689,1101,25.00161404,86.65591325,Yes,Yes,Yes
159-Amarpur [23-Banka],109,Madhya Vidyalay Paunkari (Dakshini Bhag),Main,1,841,25.00161404,86.65591325,Yes,Yes,Yes
159-Amarpur [23-Banka],109,Madhya Vidyalay Paunkari (Dakshini Ka Dayan Bhag),Auxiliary,842,1266,25.00161404,86.65591325,Yes,Yes,Yes
159-Amarpur [23-Banka],110,Prathamik Vidyalay Yogibaggha,Main,1,689,25.01623721,86.66440655,Yes,Yes,Yes
159-Amarpur [23-Banka],111,Prathamik Vidyalay Harijan Tola Baggha,Main,1,885,25.02379,86.6557,Yes,Yes,Yes
159-Amarpur [23-Banka],112,Madhya Vidyalay Lakha (Dayan Bhag),Main,1,793,24.995,86.68006,Yes,Yes,Yes
159-Amarpur [23-Banka],112,Madhya Vidyalay Lakha (Bayan Bhag),Auxiliary,794,1170,24.995,86.68006,Yes,Yes,Yes
159-Amarpur [23-Banka],113,Madhya Vidyalay Basbitta (Dayan Bhag),Main,1,651,24.98624008,86.67353075,Yes,Yes,Yes
159-Amarpur [23-Banka],113,Madhya Vidyalay Basbitta (Bayan Bhag),Auxiliary,652,1100,24.98624008,86.67353075,Yes,Yes,Yes
159-Amarpur [23-Banka],114,Pronnat Madhya Vidyalay Gadimohanpur (Dayan Bhag),Main,1,843,24.99355014,86.65269795,Yes,Yes,Yes
159-Amarpur [23-Banka],114,Pronnat Madhya Vidyalay Gadimohanpur (Bayan Bhag),Auxiliary,844,1277,24.99355014,86.65269795,Yes,Yes,Yes
159-Amarpur [23-Banka],115,Madhya Vidyalay Rajaghat Titahi (Dayan Bhag),Main,1,850,25.02232396,86.68771695,Yes,Yes,Yes
159-Amarpur [23-Banka],115,Madhya Vidyalay Rajaghat Titahi (Bayan Bhag),Auxiliary,851,1339,25.02232396,86.68771695,Yes,Yes,Yes
159-Amarpur [23-Banka],116,Pronnar Madhya Vidyalay Bandhudih (Dayan Bhag),Main,1,870,25.01594579,86.7170221,Yes,Yes,Yes
159-Amarpur [23-Banka],116,Pronnar Madhya Vidyalay Bandhudih (Bayan Bhag),Auxiliary,871,1314,25.01594579,86.7170221,Yes,Yes,Yes
159-Amarpur [23-Banka],117,Primary School Parmanandpur (Right Wing),Main,1,889,25.00542433,86.70860248,Yes,Yes,Yes
159-Amarpur [23-Banka],117,Primary School Parmanandpur (Left Wing),Auxiliary,890,1333,25.00542433,86.70860248,Yes,Yes,Yes
159-Amarpur [23-Banka],118,Prathamik Vidyalay Bhumihara (Bayan Bhag),Main,1,749,25.01279,86.70751,Yes,Yes,Yes
159-Amarpur [23-Banka],119,Prathamik Vidyalay Bhumihara (Dayan Bhag),Main,1,803,25.01279,86.70751,Yes,Yes,Yes
159-Amarpur [23-Banka],120,Madhya Vidyalay Paidapur (Dayan Bhag),Main,1,792,24.99829774,86.68806237,Yes,Yes,Yes
159-Amarpur [23-Banka],120,Madhya Vidyalay Paidapur (Bayan Bhag),Auxiliary,793,1242,24.99829774,86.68806237,Yes,Yes,Yes
159-Amarpur [23-Banka],121,Kanya Madhya Vidyalay pokhar Asauta,Main,1,893,24.9915,86.69473,Yes,Yes,Yes
159-Amarpur [23-Banka],122,Pronnat Madhya Vidyalay Pokhar Nagel,Main,1,833,24.97881643,86.68877022,Yes,Yes,Yes
159-Amarpur [23-Banka],123,Madhya Vidyalay Bharatshila (Bayan Bhag),Main,1,770,24.99737841,86.70844481,Yes,Yes,Yes
159-Amarpur [23-Banka],124,Madhya Vidyalay Bharatshila (Dayan Bhag),Main,1,706,24.99737841,86.70844481,Yes,Yes,Yes
159-Amarpur [23-Banka],125,Pronnat Madhya Vidyalay Chhoti Bharatshila (Dayan Bhag),Main,1,562,25.00554301,86.71933483,Yes,Yes,Yes
159-Amarpur [23-Banka],125,Pronnat Madhya Vidyalay Chhoti Bharatshila (Bayan Bhag),Auxiliary,563,1009,25.00554301,86.71933483,Yes,Yes,Yes
159-Amarpur [23-Banka],126,Pronnat Madhya Vidyalay Pipra (Dayan Bhag),Main,1,987,24.99193,86.72834,Yes,Yes,Yes
159-Amarpur [23-Banka],126,Pronnat Madhya Vidyalay Pipra (Bayan Bhag),Auxiliary,988,1401,24.99193,86.72834,Yes,Yes,Yes
159-Amarpur [23-Banka],127,Madhya Vidyalay Nijhari (Bayan Bhag),Main,1,777,24.98934483,86.71606894,Yes,Yes,Yes
159-Amarpur [23-Banka],128,Madhya Vidyalay Nijhari (Dayan Bhag),Main,1,882,24.98934483,86.71606894,Yes,Yes,Yes
