Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
240-Sikandra (SC) [38-Jamui],108,UCHYA VIDHYALYA KUMAR,M,1,764,24.954963,86.002028,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],109,UCHYA VIDHYALYA KUMAR (DAKSHINI BHAG),M,1,573,24.958598,85.999702,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],109 (A),UCHYA VIDHYALYA KUMAR (PAKSHAMI BHAG),A,574,1148,24.958655,85.999388,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],110,MADHYA VIDHYALYA KUMAR (UTTARI BHAG),M,1,871,24.958667,85.999422,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],111,UTKRAMIT MADHYA VIDHYALYA TULADIH (PURVI BHAG),M,1,753,24.947222,86.005676,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],111 (A),UTKRAMIT MADHYA VIDHYALYA TULADIH (PAKSHAMI BHAG),A,754,1150,24.947231,86.005733,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],112,UTKRAMIT MADHYA VIDHYALYA DHARAMPUR,M,1,912,24.948949,85.994341,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],113,MADHYA VIDHYALYA PIRHINDA (UTTARI BHAG),M,1,579,24.974528,86.017557,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],113 (A),MADHYA VIDHYALYA PIRHINDA (PURVI BHAG),A,580,1156,24.97452,86.011756,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],114,MADHYA VIDHYALYA PIRHINDIA (DAKSHINI BHAG),M,1,840,24.974528,86.017553,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],115,UTKRAMIT MADHYA VIDHYALYA POHE (UTTARI BHAG),M,1,853,24.977092,85.994587,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],116,UTKRAMIT MADHYA VIDHYALYA POHE (DAKSHINI BHAG),M,1,693,24.976905,85.994492,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],117,ANUSUCHIT JATI SAMUDAIK BHAWAN POHE,M,1,760,24.972087,85.997242,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],118,UTKRAMIT MADHYA VIDHYALYA ACHAMBHO,M,1,569,24.970287,86.023193,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],119,UTKRAMIT MADHYA VIDHYALYA PACHMAHUA,M,1,874,24.956693,86.029319,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],120,UTKRAMIT MADHYA VIDHYALYA RAMDIH (UTTARI BHAG),M,1,382,24.954465,86.017749,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],120 (A),UTKRAMIT MADHYA VIDHYALYA RAMDIH (DAKSHINI BHAG),A,383,1066,24.954468,86.017639,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],121,UTKRAMIT MADHYA VIDHYALYA ACHARYADIH,M,1,931,24.950071,86.021621,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],122,UTKRAMIT MADHYA VIDHYALYA LOHANDA (UTTARI BHAG),M,1,575,24.972834,86.035884,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],122 (A),UTKRAMIT MADHYA VIDHYALYA LOHANDA (DAKSHINI BHAG),A,576,1144,24.972803,86.035926,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],123,UTKRAMIT MADHYA VIDHYALYA VISHANPUR,M,1,513,24.972898,86.054034,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],124,PRATHMIK VIDHYALYA SILHAURI,M,1,456,24.965113,86.05648,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],125,PRATHMIK VIDHYALYA MANPUR,M,1,714,24.973028,86.053956,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],126,PRATHMIK VIDHYALYA BHATTA,M,1,710,24.973981,86.076037,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],127,UTKRAMIT MADHYA VIDHYALYA KHARDIH (UTTARI BHAG),M,1,569,24.975457,86.066898,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],127 (A),UTKRAMIT MADHYA VIDHYALYA KHARDIH (PAKSHAMI BHAG),A,570,1076,24.975395,86.066914,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],128,UTKRAMIT MADHYA VIDHYALYA KHARDIH (DAKSHINI BHAG),M,1,968,24.975406,86.066908,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],129,UTKRAMIT MADHYA VIDHYALYA KARMA (PURVI BHAG),M,1,743,24.956664,86.057184,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],130,UTKRAMIT MADHYA VIDHYALYA KARMA (PAKSHAMI BHAG),M,1,873,24.95664,86.057052,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],131,UTKRAMIT MADHYA VIDHYALYA KAITHWARA,M,1,798,24.945664,86.058056,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],132,KRAMSHALA SHIVNATHI POKHAR SIKANDRA,M,1,835,24.951863,86.038747,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],133,MADHYA VIDHYALYA CHANDRAVANSHI TOLA SIKANDRA (PAKSHAMI BHAG),M,1,778,24.952852,86.039036,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],134,NAVIN PRATHMIK VIDHYALYA DURGA ASTHAN DOM TOLI SIKANDRA (PURVI BHAG),M,1,556,24.953518,86.032769,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],134 (A),NAVIN PRATHMIK VIDHYALYA DURGA ASTHAN DOM TOLI SIKANDRA (PAKSHAMI BHAG),A,557,1165,24.951951,86.031527,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],135,PRATHMIK VIDHYALYA SIKANDRA (DAKSHINI BHAG),M,1,963,24.953415,86.032679,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],136,PRATHMIK VIDHYALYA SIKANDRA (SANKUL SANSADHAN KENDRA BHAWAN),M,1,562,24.953623,86.032757,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],137,KANYA MADHYA VIDHYALYA SIKANDRA (UTTARI BHAG),M,1,950,24.952884,86.32956,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],138,KANYA MADHYA VIDHYALYA SIKANDRA (DAKSHINI BHAG),M,1,506,24.952797,86.032915,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],138 (A),KANYA MADHYA VIDHYALYA SIKANDRA (MADHYA BHAG),A,507,1016,24.952871,86.032814,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],139,MADHYA VIDHYALYA SIKANDRA (UTTARI BHAG),M,1,926,24.960163,86.043363,Yes,Yes,Yes
240-Sikandra (SC) [38-Jamui],140,MADHYA VIDHYALYA SIKANDRA (MADHYA BHAG),M,1,807,24.960155,86.034367,Yes,Yes,Yes
