Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
74-Sonbarsha (SC) [12-Saharsa],31,"Utkramit Madhy Vidyalay, Thadi Dakshin Bhag",Main,1,986,86.829657,25.8298266,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],32,Madhy Vidyalay Patarghat Naya Bhawan Uttari Bhag,Main,1,955,86.7798148,25.8029553,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],33,Madhy Vidyalay Patarghat Bhawan Dakshni Bhag,Main,1,600,86.7797349,25.8031875,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],34,Madhy Vidyalay Patarghat Dakshini Bhag,Main,1,825,86.8797349,25.8021875,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],35,Madhy Vidyalay Patarghat Dakshini Bhag Karyalay Bhawan,Main,1,813,86.8797349,25.8032875,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],36,Madhy Vidyalay Patarghat Purvi Bhag,Main,1,906,86.7795439,25.8032393,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],37,Madhy Vidyalay Patarghat Purvi-Uttari Bhag,Main,1,907,86.7895439,25.8037393,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],38,Panchayat Bhawan Patarghat,Main,1,897,86.7877701,25.8073751,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],39,Milan Mandir Anganwadi Kendra Sankhya twenty four,Main,1,759,86.7817701,25.8074751,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],40,Utkramit Madhy Vidyalay Laxmipur Naya Bhawan,Main,1,448,86.7686127,25.7853722,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],41,"Utkramit Madhy Vidyalay Laxmipur, Purana Bhawan Paschim Bhag",Main,1,613,86.7689127,25.7854722,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],41A,"Utkramit Madhy Vidyalay Laxmipur, Purana Bhawan Purvi Bhag",Auxiliary,614,,86.7689127,25.7854722,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],42,"Utkrmit Madhy Vidyalay Tekanma, Uttari Bhag",Main,1,722,86.794288,25.8203009,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],42A,Utkrmit Madhy Vidyalay Tekanma Uttari Paschim Bhag,Auxiliary,723,,86.794288,25.8203009,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],43,"Utkrmit Madhy Vidyalay, Tekanma Dakshini Bhag",Main,1,532,86.7943428,25.8201488,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],43A,Utkrmit Madhy Vidyalay Tekanma Dakshini Paschim Bhag,Auxiliary,533,,86.7943428,25.8201488,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],44,Madhy Vidyalay Dhabauli Purvi Bhag,Main,1,836,86.8101528,25.8324331,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],45,Madhy Vidyalay Dhabauli Paschim Bhag,Main,1,658,86.8101489,25.8324798,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],46,Uchcha Vidyalay Dhabauli Paschimi Bhag,Main,1,964,86.8131489,25.8314798,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],47,Uchcha Vidyalay Dhabauli Purvi Bhag,Main,1,581,86.8101489,25.8324798,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],48,Madhy Vidyalay Pama Uttari Bhag,Main,1,865,86.8285188,25.8162981,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],49,Madhy Vidyalay Pama Dakshin Bhag,Main,1,703,86.8285788,25.8160981,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],50,Kanya Madhy Vidyalay Pama Two Purab Bhag,Main,1,918,86.84176,25.8184567,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],51,Kanya Madhy Vidyalay Pama Two Paschim Bhag,Main,1,834,86.84376,25.8184067,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],52,Utkrmit Madhy Vidyalay Pamkala Uttar Bhag,Main,1,913,86.8489299,25.8045317,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],53,Utkrmit Madhy Vidyalay Pamkala Dakshin Bhag,Main,1,522,86.8489799,25.8045617,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],53A,Utkrmit Madhy Vidyalay Pamkala Purvi Bhag,Auxiliary,523,,86.8489299,25.8043617,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],54,Panchayat Bhawan Pama Uttari Bhag,Main,1,548,86.8309762,25.8196072,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],54A,Panchayat Bhawan Pama Uttari Bhag Chalant Matdan Kendra,Auxiliary,549,,86.8329762,25.8106072,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],55,Panchayat Bhawan Pama Dakshin Bhag,Main,1,801,86.8309762,25.8196072,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],56,Panchayat Bhawan Kishanpur Paschimi Bhag,Main,1,600,86.8204339,25.805531,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],56A,Panchayat Bhawan Kishanpur Paschimi Bhag Chalant Matdan Kendra,Auxiliary,601,,86.8234339,25.805431,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],57,Panchayat Bhawan Kishanpur Purvi Bhag,Main,1,603,86.8216306,25.8024185,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],57A,"Panchayat Bhawan Kishanpur, Purvi Bhag Chalant Matdan Kendra",Auxiliary,604,,86.8206306,25.8054185,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],58,Madhy Vidyalay Kishanpur Uttar Bhag,Main,1,627,86.8221629,25.8042601,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],58A,Madhy Vidyalay Kishanpur Purvi Bhag,Auxiliary,628,,86.8231629,25.8043601,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],59,Madhy Vidyalay Kishanpur Dakshini Bhag,Main,1,532,86.8223138,25.8041995,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],59A,Madhy Vidyalay Kishanpur Madhy Bhag,Auxiliary,533,,86.8213138,25.8041295,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],60,Utkrmit Madhy Vidyalay Bhajanpatti Uttari Bhag,Main,1,851,86.832567,25.7946904,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],61,Utkrmit Madhy Vidyalay Bhajanpatti Dakshini Bhag,Main,1,874,86.8324854,25.794768,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],62,Madhy Vidyalay Paharpur Purvi Bhag,Main,1,653,86.8493599,25.7854631,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],63,Madhy Vidyalay Paharpur Purana Bhawan Uttar Bhag,Main,1,747,86.8494829,25.7852278,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],64,Madhy Vidyalay Paharpur Paschimi Bhag,Main,1,614,86.8492599,25.7852631,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],64A,Madhy Vidyalay Paharpur Paschimi Uttar Bhag,Auxiliary,615,,86.8493829,25.7852478,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],65,Utkrmit Madhy Vidyalay Siyaram Mandal Tol Jamhara,Main,1,765,86.793096,25.766038,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],66,Madhy Vidyalay Jamhara Uttari Bhag,Main,1,911,86.785819,25.7761538,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],67,Madhy Vidyalay Jamhara Dakshini Bhag,Main,1,602,86.7858641,25.7762826,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],67A,Madhy Vidyalay Jamhara Paschimi Bhag,Auxiliary,603,,86.7868641,25.7562826,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],68,Uchcha Vidyalay Jamhara Uttar Bhag,Main,1,942,86.7800142,25.7806339,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],69,Uchcha Vidyalay Jamhara Uttar-Purav Bhag,Main,1,812,86.7796613,25.7803975,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],70,Uchcha Vidyalay Jamhara Dakshini Bhag,Main,1,862,86.7896613,25.7873975,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],71,Utkrmit Madhy Vidyalay Bhaddi kala,Main,1,880,86.798191,25.7680717,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],72,Madhy Vidyalay Bhaddi Paschim Bhag,Main,1,591,86.8175985,25.7797027,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],72A,Madhy Vidyalay Bhaddi Paschim Dakshini Bhag,Auxiliary,592,,86.8475985,25.7897027,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],73,Madhy Vidyalay Bhaddi Purvi Bhag,Main,1,502,86.8174128,25.7796655,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],73A,Madhy Vidyalay Bhaddi Purvi Dakshini Bhag,Auxiliary,503,,86.8124128,25.7786655,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],74,Utkrmit Madhy Vidyalay Jamhara Chinahi Paschim Bhag,Main,1,635,86.8057807,25.7815389,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],74A,Utkrmit Madhy Vidyalay Jamhara Chinahi Dakshini Bhag,Auxiliary,636,,86.8075784,25.7737916,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],75,Kanya Prathmik Vidyalay Bhaddi Kinwar Tola,Main,1,605,86.8085784,25.7777916,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],76,Prathmik Vidyalay Sakhauri Purvi Bhag,Main,1,693,86.7615268,25.7978655,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],76A,Prathmik Vidyalay Sakhauri Paschimi Bhag,Auxiliary,694,,86.7815268,25.7878655,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],77,Prathmik Vidyalay Sahasram Purvi Tola Uttar Bhag,Main,1,932,86.7555909,25.786708,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],78,Prathmik Vidyalay Sahasram Purvi Tola Dakshin Bhag,Main,1,576,86.7565909,25.785708,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],79,Prathmik Vidyalay Kariyat Paschim Bhag,Main,1,612,86.7616259,25.77227,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],79A,Prathmik Vidyalay Kariyat Purvi Bhag,Auxiliary,613,,86.7646259,25.75227,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],80,Utkrmit Madhy Vidyalay Ghoghanpatti Purvi Bhag,Main,1,613,86.7614755,25.8071186,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],80A,Utkrmit Madhy Vidyalay Ghoghanpatti Purvi Madhy Bhag,Auxiliary,614,,86.7714755,25.8371186,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],81,Utkrmit Madhy Vidyalay GhoghanPatti Paschimi Bhag,Main,1,558,86.76152,25.8069364,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],81A,Utkrmit Madhy Vidyalay Ghoghanpatti Paschimi Madhy Bhag,Auxiliary,559,,86.73152,25.8059364,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],82,Madhy Vidyalay Bhagwatpur,Main,1,831,86.7603589,25.7869305,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],83,Utkrmit Madhy Vidyalay Tilathi Uttari Bhag,Main,1,665,86.7618095,25.7721144,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],83A,Utkrmit Madhy Vidyalay Tilathi Dakshini Bhag,Auxiliary,666,,86.7616095,25.7521144,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],84,Utkrmit Madhy Vidyalay Pipra Paschim Bhag,Main,1,564,86.7457268,25.8126835,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],84A,Utkrmit Madhy Vidyalay Pipra Uttari Bhag,Auxiliary,565,,86.7536695,25.8118025,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],85,Uchcha Vidyalay Pipra Uttari Bhag,Main,1,563,86.7546695,25.8138025,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],85A,Uchcha Vidyalay Pipra Dakshini Bhag,Auxiliary,564,,86.7566695,25.8148025,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],86,Prathmik Vidyalay Pipra,Main,1,761,86.7457268,25.8126835,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],87,Madhy Vidyalay Golma Uttar Bhag,Main,1,893,86.74312,25.8009231,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],88,Madhy Vidyalay Golma Dakshini Bhag,Main,1,637,86.7429232,25.8009624,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],88A,Madhy Vidyalay Golma Purvi Bhag,Auxiliary,638,,86.7629232,25.8029624,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],89,Durga Uchcha Vidyalay Golma Dakshini Bhag,Main,1,603,86.7420839,25.8003373,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],89A,Madhy Vidyalay Golma Paschim Bhag,Auxiliary,604,,86.7429232,25.8039624,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],90,Durga Uchcha Vidyalay Golma Uttar Bhag,Main,1,504,86.7460839,25.8063373,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],90A,Madhy Vidyalay Golma Madhy Bhag,Auxiliary,505,,86.73312,25.8069231,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],91,Utkrmit Madhy Vidyalay Sahasram Paschimi Tola Uttar Bhag,Main,1,911,86.7457912,25.7887387,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],92,Utkrmit Madhy Vidyalay Sahasram Paschimi Tola Dakshini Bhag,Main,1,645,86.7458912,25.7787387,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],93,Utkrmit Madhy Vidyalay Dumra Uttar Bhag,Main,1,868,86.6832256,25.7559641,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],94,Utkrmit Madhy Vidyalay Dumra Dakshini Bhag,Main,1,938,86.6832256,25.7559641,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],95,Navsrijit Prathmik Vidyalay Paswan Tola Lagma Paschimi Bhag,Main,1,556,86.6761478,25.749259,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],95A,Navsrijit Prathmik Vidyalay Paswan Tola Lagma Uttari Bhag,Auxiliary,557,,86.6761478,25.749259,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],96,Madhy Vidyalay Lagma Purvi Bhag,Main,1,519,86.6705858,25.7489283,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],96A,Madhy Vidyalay Lagma Dakshini Bhag,Auxiliary,520,,86.6705858,25.7489283,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],97,Madhy Vidyalay Lagma Paschimi Bhag,Main,1,816,86.6705858,25.7489283,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],98,Kanya Prathmik Vidyalay Lagma,Main,1,703,86.6758217,25.7444538,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],99,Urdu Madhy Vidyalay Sirrahi Purvi Bhag,Main,1,761,86.6812623,25.7135599,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],100,Urdu Madhy Vidyalay Sirrahi Paschimi Bhag,Main,1,790,86.6812623,25.7135599,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],101,Madhy Vidyalay Navtolia Purvi Bhag,Main,1,892,86.6871934,25.7515928,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],102,Madhy Vidyalay Navtolia Dakshini Bhag,Main,1,880,86.6871934,25.7515928,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],103,Madhy Vidyalay Navtolia Paschimi Bhag,Main,1,845,86.6871934,25.7515928,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],104,Madhy Vidyalay Sahpur Dakshini Bhag,Main,1,564,86.6874863,25.7342939,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],104A,Madhy Vidyalay Sahpur Purvi Bhag,Auxiliary,565,,86.6874863,25.7342939,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],105,Madhy Vidyalay Sahpur Uttar Bhag,Main,1,617,86.6875673,25.734581,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],105A,Madhy Vidyalay Sahpur Dakshini Madhy Bhag,Auxiliary,618,,86.6875673,25.734581,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],106,Panchayat Bhawan Shahpur,Main,1,749,86.6875211,25.734471,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],107,Madhy Vidyalay Sahmaura Uttari Bhag,Main,1,954,86.6897774,25.7269043,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],108,Madhy Vidyalay Sahmaura Dakshin Bhag,Main,1,788,86.6897774,25.7269043,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],109,Madhy Vidyalay Haripur Uttari Bhag,Main,1,747,86.6912522,25.7135232,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],110,Madhy Vidyalay Haripur Dakshini Bhag,Main,1,786,86.6912522,25.7135232,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],111,Prathmik Vidyalay Harikhand Purvi Bhag,Main,1,799,86.7112623,25.7135589,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],112,Prathmik Vidyalay Harikhand Paschimi Bhag,Main,1,772,86.7112623,25.7135589,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],113,Madhy Vidyalay Soha Pakka Bhavan Dakshini Bhag,Main,1,962,86.7058231,25.7147485,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],114,Madhy Vidyalay Soha Pakka Bhawan Uttar Bhag,Main,1,986,86.7058231,25.7147485,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],115,Prathmik Vidyalay Soha Uttari Bhag,Main,1,802,86.702938,25.7143997,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],116,Prathmik Vidyalay Soha Dakshini Bhag,Main,1,551,86.702911,25.7144385,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],116A,Prathmik Vidyalay Soha Madhy Bhag,Auxiliary,552,,86.702911,25.7144385,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],117,Madhy Vidyalay Manauri Paschim Bhag,Main,1,658,86.7100993,25.7037777,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],118,Madhy Vidyalay Manauri Purvi Bhag,Main,1,889,86.7101132,25.7037992,Yes,Yes,Yes
74-Sonbarsha (SC) [12-Saharsa],119,Madhy Vidyalay Manauri Madhy Bhag,Main,1,869,86.7101132,25.7037992,Yes,Yes,Yes
