Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
56-Amour [9-Purnia],27,"Madhya vidyalay maitra, uttar bhag",Main,1,750,87.6616517,25.987122,Yes,Yes,Yes
56-Amour [9-Purnia],27A,"Madhya vidyalay maitra, uttar bhag",Auxiliary,751,1463,87.6616526,25.987136,Yes,Yes,Yes
56-Amour [9-Purnia],28,Prathmik vidyalay sakma,Main,1,406,87.6632841,25.9979803,Yes,Yes,Yes
56-Amour [9-Purnia],29,"Prathmik vidyalay, maitra Dakshin Bhag",Main,1,811,87.6616533,25.9870517,Yes,Yes,Yes
56-Amour [9-Purnia],30,"Prathmik vidyalay, maitra uttar bhag",Main,1,795,87.6616566,25.9870537,Yes,Yes,Yes
56-Amour [9-Purnia],31,"Madhya vidyalay, taruna, purab bhag",Main,1,882,87.6267437,26.007765,Yes,Yes,Yes
56-Amour [9-Purnia],32,"Madhya vidyalay, taruna, paschim bhag",Main,1,733,87.6267477,26.007799,Yes,Yes,Yes
56-Amour [9-Purnia],33,"Madhya vidyalay, gangeli, uttar bhag",Main,1,627,87.63599,26.0034383,Yes,Yes,Yes
56-Amour [9-Purnia],33A,"Madhya vidyalay, gangeli, dakshin bhag",Auxiliary,628,1382,87.63613,26.0034397,Yes,Yes,Yes
56-Amour [9-Purnia],34,"Madhya vidyalay, pothiya",Main,1,566,87.6392517,25.9913767,Yes,Yes,Yes
56-Amour [9-Purnia],34A,"Madhya vidyalay, pothiya,dakshin bhag",Auxiliary,567,1141,87.6392517,25.9913767,Yes,Yes,Yes
56-Amour [9-Purnia],35,"Prrathmik vidyalay, rahua",Main,1,999,87.6256382,25.9831298,Yes,Yes,Yes
56-Amour [9-Purnia],36,Madarsa jamira uttar bhag,Main,1,657,87.609522,26.0012887,Yes,Yes,Yes
56-Amour [9-Purnia],36A,".Madarsa jamira, dakshin bhag.",Auxiliary,658,1336,87.609555,26.0012897,Yes,Yes,Yes
56-Amour [9-Purnia],37,"Madhya vidyalay, lakhnare, uttar bhag (tiyarpara)",Main,1,573,87.6083514,25.9977914,Yes,Yes,Yes
56-Amour [9-Purnia],37A,"Madhya vidyalay, lakhnare, purab bhag (tiyarpara)",Auxiliary,574,1257,87.6083544,25.9977944,Yes,Yes,Yes
56-Amour [9-Purnia],38,"Madhya vidyalay, lakhnare, Dakshin bhag (tiyarpara)",Main,1,678,87.782283,25.9977417,Yes,Yes,Yes
56-Amour [9-Purnia],38A,"Madhya vidyalay, lakhnare, paschim bhag (tiyarpara)",Auxiliary,679,1149,87.782273,25.9977217,Yes,Yes,Yes
56-Amour [9-Purnia],39,"Utkramit Madhya vidyalay, shadipur, aagaganj",Main,1,570,87.5975883,25.9956233,Yes,Yes,Yes
56-Amour [9-Purnia],39A,"Utkramit Madhya vidyalay, shadipur, aagaganj, dakshin bhag",Auxiliary,571,1150,87.5975899,25.9956266,Yes,Yes,Yes
56-Amour [9-Purnia],40,"Prathmik vidyalay, sonapur, bhuna",Main,1,923,87.5950068,25.9882998,Yes,Yes,Yes
56-Amour [9-Purnia],41,"Madarsa, manware purab bhag",Main,1,736,87.60544,25.9732433,Yes,Yes,Yes
56-Amour [9-Purnia],41A,"Madarsa, manware,purab bhag",Auxiliary,737,1452,87.60552,25.9732447,Yes,Yes,Yes
56-Amour [9-Purnia],42,"Prathmik vidyalay, kema balua uttar bhag",Main,1,801,87.60414,25.9806117,Yes,Yes,Yes
56-Amour [9-Purnia],42A,"Prathmik vidyalay, kema balua dakshin bhag",Auxiliary,802,1455,87.60425,25.9806127,Yes,Yes,Yes
56-Amour [9-Purnia],43,"Madhya vidyalay, kohbara",Main,1,600,87.6064317,25.9652683,Yes,Yes,Yes
56-Amour [9-Purnia],43A,"Madhya vidyalay, kohbara, dakshin bhag",Auxiliary,601,1222,87.6064333,25.9652713,Yes,Yes,Yes
56-Amour [9-Purnia],44,"Madhya vidyalay, adhang, Uttar bhag",Main,1,418,87.6249633,25.9688433,Yes,Yes,Yes
56-Amour [9-Purnia],44A,"Madhya vidyalay, adhang, purab bhag",Auxiliary,419,1042,87.6249643,25.9688444,Yes,Yes,Yes
56-Amour [9-Purnia],45,"Madhya vidyalay, adhang, Madhya bhag",Main,1,531,87.62501,25.9688933,Yes,Yes,Yes
56-Amour [9-Purnia],45A,"Madhya vidyalay, adhang, daye Madhya bhag",Auxiliary,532,1085,87.62527,25.9688044,Yes,Yes,Yes
56-Amour [9-Purnia],46,"Madhya vidyalay, adhang, Dakshin bhag",Main,1,566,87.6250533,25.9688966,Yes,Yes,Yes
56-Amour [9-Purnia],46A,"Madhya vidyalay, adhang, paschim bhag",Auxiliary,567,1147,87.6250566,25.9688978,Yes,Yes,Yes
56-Amour [9-Purnia],47,"Madhya vidyalay, rasaili, uttar bhag",Main,1,603,87.63842,25.96935,Yes,Yes,Yes
56-Amour [9-Purnia],47A,".Madhya vidyalay, rasaili, purab bhag",Auxiliary,604,1257,87.63862,25.9693624,Yes,Yes,Yes
56-Amour [9-Purnia],48,"Madhya vidyalay, rasaili, Dakshin bhag",Main,1,747,87.638525,25.9693521,Yes,Yes,Yes
56-Amour [9-Purnia],49,"Madhya vidyalay, barbatta, uttar bhag",Main,1,977,87.6429233,25.9733367,Yes,Yes,Yes
56-Amour [9-Purnia],50,"Madhya vidyalay, barbatta, Dakshin bhag",Main,1,931,87.64302,25.9733467,Yes,Yes,Yes
56-Amour [9-Purnia],51,"Utkramit Madhya vidyalay, bangama utttar bhag",Main,1,749,87.6692297,25.9680269,Yes,Yes,Yes
56-Amour [9-Purnia],51A,"Utkramit Madhya vidyalay, bangama purab bhag",Auxiliary,750,1318,87.6692307,25.9680376,Yes,Yes,Yes
56-Amour [9-Purnia],52,"Utkramit Madhya vidyalay, bangama Dakshin bhag",Main,1,550,87.6690683,25.967975,Yes,Yes,Yes
56-Amour [9-Purnia],52A,"Utkramit Madhya vidyalay, bangama paschim bhag",Auxiliary,551,1073,87.6690699,25.967988,Yes,Yes,Yes
56-Amour [9-Purnia],53,"Kishan college pahadiya, uttar bhag",Main,1,456,87.7017345,26.01268996,Yes,Yes,Yes
56-Amour [9-Purnia],53A,"Kishan college pahadiya, purab bhag",Auxiliary,457,1118,87.7017366,26.01268966,Yes,Yes,Yes
56-Amour [9-Purnia],54,"Kishan college pahadiya, Dakshin bhag",Main,1,616,87.6970283,26.0134533,Yes,Yes,Yes
56-Amour [9-Purnia],54A,"Kishan college pahadiya,pashim bhag",Auxiliary,617,1123,87.6970293,26.0134733,Yes,Yes,Yes
56-Amour [9-Purnia],55,"Kishan college pahadiya, madhya bhag",Main,1,619,87.6970163,26.0134633,Yes,Yes,Yes
56-Amour [9-Purnia],55A,"Kishan college pahadiya, daye madhya bhag",Auxiliary,620,1196,87.6970174,26.0134183,Yes,Yes,Yes
56-Amour [9-Purnia],56,"Prathmik vidyalya, bhawanipur, uttar bhag",Main,1,676,87.6965633,25.9963933,Yes,Yes,Yes
56-Amour [9-Purnia],56A,"Prathmik vidyalya, bhawanipur, purab bhag",Auxiliary,677,1146,87.6965666,25.9963966,Yes,Yes,Yes
56-Amour [9-Purnia],57,"Prathmik vidyalya, bhawanipur, Dakshin bhag",Main,1,726,87.6967,25.9966567,Yes,Yes,Yes
56-Amour [9-Purnia],58,Utkramit madhya vidyalay rani uttar bhag,Main,1,723,87.6920633,25.9889783,Yes,Yes,Yes
58-Kasba [9-Purnia],59,Utkramit madhya vidyalay rani Dakshin bhag,Main,1,914,87.693675,25.9889663,Yes,Yes,Yes
56-Amour [9-Purnia],60,"madhya vidyalay, dhariya sehalo",Main,1,542,87.7253622,25.97655,Yes,Yes,Yes
56-Amour [9-Purnia],60A,"madhya vidyalay, dhariya sehalo dakshin bhag",Auxiliary,543,1131,87.7253647,25.97667,Yes,Yes,Yes
56-Amour [9-Purnia],61,"Utkramit madhya vidyalay, simaliya shiva uttar bhag",Main,1,668,87.7253622,26.0386247,Yes,Yes,Yes
56-Amour [9-Purnia],61A,"Utkramit madhya vidyalay, simaliya shiva purab bhag",Auxiliary,669,1374,87.7253627,26.0386254,Yes,Yes,Yes
56-Amour [9-Purnia],62,"Utkramit madhya vidyalay, dahuabari uttar bhag",Main,1,677,87.7370119,26.0320314,Yes,Yes,Yes
56-Amour [9-Purnia],62A,".Utkramit madhya vidyalay, dahuabari paschim bhag",Auxiliary,678,1483,87.7370122,26.0320333,Yes,Yes,Yes
56-Amour [9-Purnia],63,"Utkramit madhya vidyalay, dahuabari Dakshin bhag",Main,1,595,87.7374283,26.0319317,Yes,Yes,Yes
56-Amour [9-Purnia],63A,"Utkramit madhya vidyalay, dahuabari paschim bhag",Auxiliary,596,1122,87.7374297,26.0319344,Yes,Yes,Yes
56-Amour [9-Purnia],64,Madarsa khaliliya nahrakol,Main,1,572,87.72992,26.02504,Yes,Yes,Yes
56-Amour [9-Purnia],64A,"Madarsa khaliliya nahrakol ,dakshin bhag",Auxiliary,573,1107,87.72977,26.02522,Yes,Yes,Yes
56-Amour [9-Purnia],65,Madarsa rangamati,Main,1,677,87.735483,26.008285,Yes,Yes,Yes
56-Amour [9-Purnia],65A,"Madarsa rangamati, dakshin bhag",Auxiliary,678,1455,87.735433,26.008222,Yes,Yes,Yes
56-Amour [9-Purnia],66,"Madhya vidyalay, rangamati",Main,1,609,87.7316567,26.0079148,Yes,Yes,Yes
56-Amour [9-Purnia],66A,"Madhya vidyalay, rangamati,dakshin bhag.",Auxiliary,610,1067,87.7316533,26.0079122,Yes,Yes,Yes
56-Amour [9-Purnia],67,"Madhya vidyalay, talbari, purab bhag",Main,1,500,87.7449617,26.0046108,Yes,Yes,Yes
56-Amour [9-Purnia],67A,"Madhya vidyalay, talbari, uttar bhag",Auxiliary,501,1004,87.7449722,26.0046222,Yes,Yes,Yes
56-Amour [9-Purnia],68,"Kanya prathmik vidyalay, rangamati rahatbaliya",Main,1,739,87.7291417,26.0001878,Yes,Yes,Yes
56-Amour [9-Purnia],69,"Madhya vidyalay, talbari, paschim bhag",Main,1,752,87.46433,26.0044367,Yes,Yes,Yes
56-Amour [9-Purnia],69A,"Madhya vidyalay, talbari, dakshin bhag",Auxiliary,753,1407,87.46455,26.0044388,Yes,Yes,Yes
56-Amour [9-Purnia],70,"Madhya vidyalay, talbari, madhya bhag",Main,1,559,87.7452033,25.9953656,Yes,Yes,Yes
56-Amour [9-Purnia],70A,prathmik vidyalya kaparia bangama purab bhag.,Auxiliary,560,1007,87.7452066,25.9953746,Yes,Yes,Yes
56-Amour [9-Purnia],71,"Panchyat bhawan talbari , Dakshin bhag",Main,1,630,87.74371,25.99474,Yes,Yes,Yes
56-Amour [9-Purnia],71A,prathmik vidyalya kaparia bangama paschim bhag.,Auxiliary,631,1093,87.7451477,25.9952966,Yes,Yes,Yes
56-Amour [9-Purnia],72,"Madhya vidyalay, simalbari bhagdhanuram uttar bhag",Main,1,671,87.7662373,26.002958,Yes,Yes,Yes
56-Amour [9-Purnia],72A,"Madhya vidyalay, simalbari bhagdhanuram purab bhag",Auxiliary,672,1495,87.7662322,26.002922,Yes,Yes,Yes
56-Amour [9-Purnia],73,"Madhya vidyalay, simalbari bhagdhanuram Dakshin bhag",Main,1,927,87.76598,26.0027383,Yes,Yes,Yes
56-Amour [9-Purnia],74,"Prathmik vidyalay, simalbari nagra tola",Main,1,864,87.7447817,25.9829433,Yes,Yes,Yes
56-Amour [9-Purnia],75,"Madhya vidyalay gyandobh, uttar bhag",Main,1,701,87.747175,25.970235,Yes,Yes,Yes
56-Amour [9-Purnia],75A,"Madhya vidyalay gyandobh, purab bhag",Auxiliary,702,1362,87.747215,25.970324,Yes,Yes,Yes
56-Amour [9-Purnia],76,"Madarsa jamirul ulum bahadur, paithantoli",Main,1,744,87.732875,25.9748017,Yes,Yes,Yes
56-Amour [9-Purnia],77,Madhya vidyalay gyandobh Dakshin bhag,Main,1,879,87.7471433,25.9703167,Yes,Yes,Yes
56-Amour [9-Purnia],78,"Prathmik vidyalay, karmkar tola, purab bhag",Main,1,696,87.7408583,25.9639267,Yes,Yes,Yes
56-Amour [9-Purnia],78A,".Prathmik vidyalay, karmkar tola, uttar bhag",Auxiliary,697,1173,87.7408624,25.9639324,Yes,Yes,Yes
56-Amour [9-Purnia],79,"Prathmik vidyalay, karmkar tola, paschim bhag",Main,1,633,87.74072,25.96387,Yes,Yes,Yes
56-Amour [9-Purnia],79A,"Prathmik vidyalay, karmkar tola, dakshin bhag",Auxiliary,634,1179,87.74083,25.96375,Yes,Yes,Yes
56-Amour [9-Purnia],80,Madarsa jamerul ulum khadi babhandobh,Main,1,746,87.7634717,25.703654,Yes,Yes,Yes
56-Amour [9-Purnia],81,Madhya vidyalay basol babhandobh,Auxiliary,1,563,87.7673817,25.9559783,Yes,Yes,Yes
56-Amour [9-Purnia],82,"Utkramit Madhya vidyalay, dhariya mojib tola, uttar bhag",Main,1,668,87.6990983,25.9768833,Yes,Yes,Yes
56-Amour [9-Purnia],82A,"Utkramit Madhya vidyalay, dhariya mojib tola purab bhag",Auxiliary,669,1067,87.6990725,25.9768635,Yes,Yes,Yes
56-Amour [9-Purnia],83,"Utkramit Madhya vidyalay, dhariya mojib tola Dakshin bhag",Main,1,603,87.7054072,25.9673188,Yes,Yes,Yes
56-Amour [9-Purnia],83A,"Utkramit Madhya vidyalay, dhariya mojib tola paschim bhag",Auxiliary,604,1202,87.7054088,25.9673165,Yes,Yes,Yes
56-Amour [9-Purnia],84,"Utkramit Madhya vidyalay, sirotol uttar bhag",Main,1,537,87.7155683,25.9866827,Yes,Yes,Yes
56-Amour [9-Purnia],84A,"Utkramit Madhya vidyalay, sirotol purab bhag",Auxiliary,538,1057,87.7155758,25.9866925,Yes,Yes,Yes
56-Amour [9-Purnia],85,"Utkramit Madhya vidyalay, sirotol Dakshin bhag",Main,1,810,87.7155772,25.9866667,Yes,Yes,Yes
56-Amour [9-Purnia],86,"Adarsh Madhya vidyalay, amour uttar bhag",Main,1,594,87.7209233,25.9648783,Yes,Yes,Yes
56-Amour [9-Purnia],86A,"Adarsh Madhya vidyalay, amour purab bhag",Auxiliary,595,1229,87.7209266,25.9648799,Yes,Yes,Yes
56-Amour [9-Purnia],87,"Adarsh Madhya vidyalay, amour Dakshin bhag",Main,1,999,87.7229567,25.9579921,Yes,Yes,Yes
56-Amour [9-Purnia],88,"Prathmik vidyalay, singhiya",Main,1,720,87.7135283,25.9600133,Yes,Yes,Yes
56-Amour [9-Purnia],88A,"Prathmik vidyalay, singhiya, purab bhag.",Auxiliary,721,1330,87.7135333,25.9600245,Yes,Yes,Yes
56-Amour [9-Purnia],89,"Project kanya uchch vidyalay, amour, uttar bhag",Main,1,661,87.7222483,25.968183,Yes,Yes,Yes
56-Amour [9-Purnia],89A,"Project kanya uchch vidyalay, amour, purab bhag",Auxiliary,662,1113,87.7222524,25.968245,Yes,Yes,Yes
56-Amour [9-Purnia],90,"Project kanya uchch vidyalay, amour, Dakshin bhag",Main,1,996,87.7217833,25.9660567,Yes,Yes,Yes
56-Amour [9-Purnia],91,"Prathmik vidyalay, parsari, uttar bhag",Main,1,785,87.6788533,25.95937,Yes,Yes,Yes
56-Amour [9-Purnia],91A,"Madhya vidyalay, parsari kanya purab bhag",Auxiliary,786,1458,87.40337496,25.5727,Yes,Yes,Yes
56-Amour [9-Purnia],92,"Prathmik vidyalay, parsari, dakshin bhag",Main,1,601,87.6790767,25.9595067,Yes,Yes,Yes
56-Amour [9-Purnia],92A,"Madhya vidyalay, parsarai kanya paschim bhag",Auxiliary,602,1203,87.40337444,25.5733,Yes,Yes,Yes
56-Amour [9-Purnia],93,"Prathmik vidyalay, kochka, kishunpur, uttar bhag",Main,1,729,87.6937467,25.9582117,Yes,Yes,Yes
56-Amour [9-Purnia],93A,"Prathmik vidyalay, kochka, kishunpur, purab bhag",Auxiliary,730,1325,87.6937555,25.9582166,Yes,Yes,Yes
56-Amour [9-Purnia],94,"Prathmik vidyalay, kochka, kishunpur, Dakshin bhag",Main,1,847,87.7054072,25.9673188,Yes,Yes,Yes
56-Amour [9-Purnia],95,"Mathya vidyalay, machatta, paschim bhag",Main,1,610,87.6968757,25.9480214,Yes,Yes,Yes
56-Amour [9-Purnia],95A,"Madhya vidyalay, machatta, uttar bhag",Auxiliary,611,1141,87.6968723,25.9480322,Yes,Yes,Yes
56-Amour [9-Purnia],96,"prathim vidyalay larhiya, lal toli uttar bhag",Main,1,725,87.6983239,25.9668376,Yes,Yes,Yes
56-Amour [9-Purnia],96A,"prathmik vidyalya larhiya, lal toli dakshin bhag",Auxiliary,726,1455,87.698448,25.9668447,Yes,Yes,Yes
56-Amour [9-Purnia],97,"Madhyal vidyalay machatta, purab bhag",Main,1,991,87.697015,25.9482333,Yes,Yes,Yes
56-Amour [9-Purnia],98,"Madhyal vidyalay machatta, madhya bhag",Main,1,934,87.6968783,25.9480117,Yes,Yes,Yes
56-Amour [9-Purnia],99,Madarsa Kochaili,Main,1,536,87.6618817,25.9554183,Yes,Yes,Yes
56-Amour [9-Purnia],99A,"Madarsa Kochaili,dakshin bhag",Auxiliary,537,1148,87.6618917,25.9554205,Yes,Yes,Yes
56-Amour [9-Purnia],100,Madhya vidyalay basantpur uttar bhag,Main,1,864,87.6618817,25.939315,Yes,Yes,Yes
56-Amour [9-Purnia],100A,"Madhya vidyalay basantpur, dakshin bhag",Auxiliary,865,1460,87.6618905,25.93944,Yes,Yes,Yes
56-Amour [9-Purnia],101,"Madhya vidyalay bhaukari, basantpur, utttar bhag",Main,1,948,87.66452,25.9362167,Yes,Yes,Yes
56-Amour [9-Purnia],102,"Madhya vidyalay bhaukari, basantpur, Dakshin bhag",Main,1,530,87.66459,25.9362188,Yes,Yes,Yes
56-Amour [9-Purnia],102A,"Madhya vidyalay bhaukari,purab bhag",Auxiliary,531,1067,87.66678,25.9362222,Yes,Yes,Yes
56-Amour [9-Purnia],103,Madhya vidyalay bhatoria,Main,1,658,87.6983239,25.9668376,Yes,Yes,Yes
56-Amour [9-Purnia],103A,Madhya vidyalay bhatoria dakshin bhag,Auxiliary,659,1317,87.6983359,25.9668567,Yes,Yes,Yes
56-Amour [9-Purnia],104,"prrathimk vidyalay, ramni, uttar bhag",Main,1,665,87.6444638,25.9623293,Yes,Yes,Yes
56-Amour [9-Purnia],105,"prrathimk vidyalay, ramni, Dakshin bhag",Main,1,845,87.6477826,25.9623393,Yes,Yes,Yes
56-Amour [9-Purnia],106,"Panchyat bhawan , bangra mehndipur, uuttar bhag",Main,1,909,87.6380425,25.9461666,Yes,Yes,Yes
56-Amour [9-Purnia],107,"Panchyat bhawan , bangra mehndipur, Dakshin bhag",Main,1,801,87.6380536,25.9461766,Yes,Yes,Yes
56-Amour [9-Purnia],108,"madhya vidyalay, bankora uttar bhag",Main,1,952,87.6380425,25.9458557,Yes,Yes,Yes
56-Amour [9-Purnia],109,"madhya vidyalay, bankora Dakshin bhag",Main,1,816,87.638055,25.9458642,Yes,Yes,Yes
56-Amour [9-Purnia],110,"Utkramit madhya vidyalay, bangra mehndipur, utttar bhag",Main,1,609,87.6477598,25.9458108,Yes,Yes,Yes
56-Amour [9-Purnia],110A,"Utkramit madhya vidyalay, bangra mehndipur, daye madhya bhag",Auxiliary,610,1203,87.6477657,25.9458222,Yes,Yes,Yes
56-Amour [9-Purnia],111,"Utkramit madhya vidyalay, bangra mehndipur, Dakshin bhag",Main,1,890,87.6476814,25.9446803,Yes,Yes,Yes
56-Amour [9-Purnia],112,"prathmik viidyalay, kanya jhouwari, purab bhag",Main,1,514,87.6131677,25.9598265,Yes,Yes,Yes
56-Amour [9-Purnia],112A,"prathmik viidyalay, kanya jhouwari, uttar bhag",Auxiliary,515,1125,87.6131788,25.9598376,Yes,Yes,Yes
56-Amour [9-Purnia],113,"prathmik viidyalay, kanya jhouwari, paschim bhag",Main,1,615,87.6129497,25.959897,Yes,Yes,Yes
56-Amour [9-Purnia],113A,"prathmik viidyalay, kanya jhouwari, dakshin bhag",Auxiliary,616,1141,87.6129578,25.959954,Yes,Yes,Yes
56-Amour [9-Purnia],114,"Panchyat bhawan kumharwa tola, jhouwari",Main,1,782,87.6138634,25.961005,Yes,Yes,Yes
56-Amour [9-Purnia],114A,"Panchyat sarkar bhawan kumharwa tola, jhouwari dakshin bhag",Auxiliary,783,1455,87.6139784,25.96068,Yes,Yes,Yes
56-Amour [9-Purnia],115,prathmik viidyaly geriya,Main,1,602,87.6319782,25.9554026,Yes,Yes,Yes
56-Amour [9-Purnia],115A,"prathmik viidyaly geriya,dakshin bhag.",Auxiliary,603,1281,87.6319845,25.9554222,Yes,Yes,Yes
