Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
153-Gopalpur [22-Bhagalpur],53A,Urdu Prathmik Vidyalay Ujani Pashchim Bhag Room No-2,Auxiliary,605,1190,25.3748536,87.0488422,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],54,Urdu Prathmik Vidyalay Ujani Madhya Bhag Room No-1,Main,1,667,25.366211,87.0431106,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],54A,Urdu Prathmik Vidyalay Ujani Madhya Bhag Room No-2,Auxiliary,668,1249,25.3661214,87.043148,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],55,Madhya Vidyalay Shripur Dakshin Bhag Room No-1,Main,1,713,25.3748536,87.0488422,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],55A,Madhya Vidyalay Shripur Dakshin Bhag Room No-2,Auxiliary,714,1409,25.3636584,87.0395773,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],56,Madhya Vidyalay Shripur Uttar Bhag Room No-1,Main,1,698,25.3748536,87.0488422,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],56A,Madhya Vidyalay Shripur Uttar Bhag Room No-2,Auxiliary,699,1359,25.3649991,87.0467477,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],57,Rajakiy Urdu Madhya Vidyalay Maniyamor Purana Bhavan Purav Bhag Room No-1,Main,1,667,25.3390314,87.029698,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],57A,Rajkiya Urdu Madhya Vidyalay Maniyanmor purana Bhawan Purab Bhag Room No-2,Auxiliary,668,1315,25.3390344,87.029648,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],58,Rajakiy Urdu Madhya Vidyalay Maniyamor Purana Bhavan Pashchim Bhag Room No-1,Main,1,712,25.330741,87.0470815,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],58A,Rajkiya Urdu Madhya Vidyalay Maniyanmor Purana Bhawan Pashchim Bhag Room No-2,Auxiliary,713,1373,25.3304884,87.0465857,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],59,Rajakiy Urdu Madhya Vidyalay Maniyamor Naya Bhavan Uttar Bhag Room No-1,Main,1,700,25.3304844,87.0465847,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],59A,Rajkiya Urdu Madhya Vidyalay Maniyanmor Naya Bhawan Uttar Bhag Room No-2,Auxiliary,701,1364,25.3352972,87.0627022,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],60,Rajakiy Urdu Madhya Vidyalay Maniyamor Naya Bhavan Dakshin Bhag Room No-1,Main,1,601,25.3418622,87.0539695,Yes,Yes,Yes
