Timestamp,AC No. & AC Name,Polling Station No.,Polling Station Type,Photo of Polling Station Building (PSB),Photo of Polling Station Premises with PS Building (PSP)
24/09/2020 13:44:34,4-Bagaha [1-Paschim Champaran],001,Auxiliary,https://drive.google.com/open?id=1mKJ3EXpccHH-TsxyEa3PPLWog2ly2_xI,https://drive.google.com/open?id=1eqGWtsCTXcCIlvTWP1mmUtWcGqyn5XcT
24/09/2020 15:23:15,4-Bagaha [1-Paschim Champaran],001,Main,https://drive.google.com/open?id=1LBTM1pz09iNFn0lkq-eQZ4wRx9jBVTfG,https://drive.google.com/open?id=1tM7Tmur1jI5uh-_sRVlDJMvH_2GGRdou
24/09/2020 15:25:01,4-Bagaha [1-Paschim Champaran],002,Main,https://drive.google.com/open?id=18TaLuKJLHt80LyUCMYmYVSEUGIGRGQXw,https://drive.google.com/open?id=1GUp36veBq0hszegxzqFZ0Zf_27KYgfwG
24/09/2020 15:30:25,4-Bagaha [1-Paschim Champaran],003,Main,https://drive.google.com/open?id=1FUkH4A_XSuuYhoI1DpByOSKEYGKdmj_z,https://drive.google.com/open?id=1KKikn9t8MKfZ2QDSC7JfRHnO5ZQdPrui
24/09/2020 15:32:58,4-Bagaha [1-Paschim Champaran],004,Main,https://drive.google.com/open?id=1qYP2Julj8tniSr_dlO3xZBfJc4yxW-XO,https://drive.google.com/open?id=1YsKKp1ZLNuWrZj-ESLBZQEdQAzdy1paS
24/09/2020 15:34:11,4-Bagaha [1-Paschim Champaran],005,Main,https://drive.google.com/open?id=1KFFsg7QcjOjbNCOyvN0bYfBi-fWhw_kc,https://drive.google.com/open?id=1KpET2y45trr-ZxUAi5E6VPRfCM6ezgzo
24/09/2020 15:35:22,4-Bagaha [1-Paschim Champaran],006,Main,https://drive.google.com/open?id=10oPsZSf-EV4GSX-7Ch1hLBXtT15_Ym_Y,https://drive.google.com/open?id=1xTE-jPKtwODGkBbZxHLVE_l86ZdoAyrc
24/09/2020 15:36:47,4-Bagaha [1-Paschim Champaran],007,Main,https://drive.google.com/open?id=1ERKFXHssef6uD5cGRITWZ1gQzGHNEga5,https://drive.google.com/open?id=1G05ykCHnf-PC0hD1KojsI94I_XVNblNS
24/09/2020 15:37:43,4-Bagaha [1-Paschim Champaran],007,Auxiliary,https://drive.google.com/open?id=10neO3iKs5AE0NAPJOjvUq6Xk5NtLT9B5,https://drive.google.com/open?id=19rk2gsXGhWIHraxjdQL4a3eN5z3y4YB6
24/09/2020 16:50:03,4-Bagaha [1-Paschim Champaran],008,Main,https://drive.google.com/open?id=1w2o9Izd5np1D4nIWM0kO6Vf1N538MyN3,https://drive.google.com/open?id=1oDue9XWyj02NF-o57fXQIfuNqiDuUHdF
24/09/2020 16:52:18,4-Bagaha [1-Paschim Champaran],008,Auxiliary,https://drive.google.com/open?id=1slPazvJTlNVMjs6WM45sspvgcILdMeK1,https://drive.google.com/open?id=1ymfjcI0ahkLmjtO8mUQO4sx3hmwDJX8K
24/09/2020 16:52:46,4-Bagaha [1-Paschim Champaran],008,Auxiliary,https://drive.google.com/open?id=1WnmJrxLM4M_vGxyc8ZXkT-HoD3lLiG0c,https://drive.google.com/open?id=1epZvvR09J1gYUv29Uj-EBRfFGaG7vvon
24/09/2020 16:56:24,4-Bagaha [1-Paschim Champaran],008,Auxiliary,https://drive.google.com/open?id=1ecncXz4008tRl6lGPLQqaAOO2HcnLXd9,https://drive.google.com/open?id=13ijUcvwHTkSUNtRwuIBjrF_VXhHcu4tc
24/09/2020 17:10:10,4-Bagaha [1-Paschim Champaran],009,Main,https://drive.google.com/open?id=1HYJ72P4iunc89XUIjfi2-A0Yxa42oUHA,https://drive.google.com/open?id=14jIAtVdhcKXrHNZf11vvwpTqq7GxTMUH
24/09/2020 17:50:13,4-Bagaha [1-Paschim Champaran],010,Main,https://drive.google.com/open?id=1Ui-mVoCTsIhDD13pHizmoCJP6_pptwLq,https://drive.google.com/open?id=1nll_QcdhQVwSRfw4SgFviRQXlL0eQI3p
24/09/2020 17:54:06,4-Bagaha [1-Paschim Champaran],011,Main,https://drive.google.com/open?id=1nXUK4TPSxhg1k4M4u4Fg2XAhFw53ttwh,https://drive.google.com/open?id=1F3kyvw1KQdky1xMyw2MT6OqtbjP1anYF
24/09/2020 17:57:18,4-Bagaha [1-Paschim Champaran],012,Main,https://drive.google.com/open?id=1CFrtoqjtzqVlaMX0bX00o5gbEmLe-0OZ,https://drive.google.com/open?id=1Ja4hMZsVkVlCeukMMk3CcWP3_H8pCtek
24/09/2020 18:01:27,4-Bagaha [1-Paschim Champaran],013,Main,https://drive.google.com/open?id=1kDghkq7gp_izOZFFuy_g5ZvF6ytK2_eN,https://drive.google.com/open?id=1iwZoVFu-vMvbHngfIXAilcr7YGAZBPzB
24/09/2020 18:03:28,4-Bagaha [1-Paschim Champaran],013,Auxiliary,https://drive.google.com/open?id=1EPcvjgzfay2DxnsKU7rLz74fE7LawspF,https://drive.google.com/open?id=1UtnqREH1EZd57k7uLr8eWv_nT3MwVp46
24/09/2020 18:04:46,4-Bagaha [1-Paschim Champaran],014,Main,https://drive.google.com/open?id=1vXB8EDWeKvvUrZ65x0bEeS4SyuNr-PGe,https://drive.google.com/open?id=1OZHEd4vHPwAcxMdF3Y8YVmjn1NaNzG96
24/09/2020 18:06:03,4-Bagaha [1-Paschim Champaran],014,Auxiliary,https://drive.google.com/open?id=12OWFq18pv2-C0MgID3Fbuq4Xb0MMX0jv,https://drive.google.com/open?id=1vGZl7HGBrD-uagsJ_uveVQYIXZ6uAGZg
