Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
41-Nirmali [6-Supaul],035,"Utakramit Madhya Vidyalay, , Laguniya",Main,1,672,26.5905833,87.0980000,Yes,Yes,No
41-Nirmali [6-Supaul],036,"Prathamik Vidyalay, Piparahi",Main,1,317,26.3433056,86.6888060,Yes,Yes,No
41-Nirmali [6-Supaul],037,"Utakramit Madhya Vidyalay, Dhobiyahi, uttar bhag ",Main,1,750,26.3510278,86.6610830,Yes,Yes,Yes
41-Nirmali [6-Supaul],037,"Utakramit Madhya Vidyalay, Dhobiyahi,Dakshin bhag ",Auxiliary,751,1524,26.3510278,86.6610830,Yes,Yes,Yes
41-Nirmali [6-Supaul],038,"Prathamik Vidyalay, Domuhan Pashchim, uttar bhag",Main,1,651,26.3642500,86.6600280,Yes,Yes,Yes
41-Nirmali [6-Supaul],038,"Prathamik Vidyalay, Domuhan Pashchim, Dakshin bhag",Auxiliary,652,1269,26.3642500,86.6600280,Yes,Yes,Yes
41-Nirmali [6-Supaul],039,"Utkramit Madhya Vidyalay Belasingar Moti,",Main,1,954,26.3539167,86.6703330,Yes,Yes,Yes
41-Nirmali [6-Supaul],040,"Prathamik Vidyalay, Lokaha, purab bhag",Main,1,750,26.4868611,87.0907500,Yes,Yes,Yes
41-Nirmali [6-Supaul],040,"Prathamik Vidyalay, Lokaha, Pachim bhag",Auxiliary,751,1489,26.4868611,87.0907500,Yes,Yes,Yes
41-Nirmali [6-Supaul],041,"Prathamik Vidyalay, Tharia",Main,1,589,26.3126389,86.6395560,Yes,Yes,Yes
41-Nirmali [6-Supaul],042,"Madhya Vidyalay, Mahua",Main,1,804,26.3079722,86.6033890,Yes,Yes,Yes
41-Nirmali [6-Supaul],043,Utkrmit Madhya VidyalayMahua Uttar,Main,1,607,26.3130000,86.6056110,Yes,Yes,Yes
41-Nirmali [6-Supaul],044,"Badh Ashray Kendra Majhari, uttar bhag",Main,1,650,26.5566389,87.0173060,Yes,Yes,Yes
41-Nirmali [6-Supaul],044,"Badh Ashray Kendra Majhari, Dakshin bhag",Auxiliary,651,1310,26.5566389,87.0173060,Yes,Yes,Yes
41-Nirmali [6-Supaul],045,Panchayat Sarkar Bhavan Majhari,Main,1,829,26.5414722,87.0513610,Yes,Yes,Yes
41-Nirmali [6-Supaul],046,"Prathamik Vidyalay, Majhari, purab bhag ",Main,1,550,26.3096944,86.6363890,No,Yes,Yes
41-Nirmali [6-Supaul],046,"Prathamik Vidyalay, Majhari, pachim bhag ",Auxiliary,551,1066,26.3096944,86.6363890,Yes,Yes,Yes
41-Nirmali [6-Supaul],047,"Utakramit Madhya  Vidyalay, Hariyahi Purab Bhag",Main,1,550,26.3368056,86.2202780,Yes,Yes,Yes
41-Nirmali [6-Supaul],047,"Utakramit Madhya  Vidyalay, Hariyahi Madhya Bhag",Auxiliary,551,1113,26.3368056,86.2202780,Yes,Yes,Yes
41-Nirmali [6-Supaul],048,"Utkarmit Madhya Vidyalay, Hariyahi Pashchim Bhag",Main,1,959,26.3368056,86.2202780,Yes,Yes,Yes
41-Nirmali [6-Supaul],049,"Prathamik Vidyalay, Islampur (Hindi), uttar bhag ",Main,1,506,26.3170000,86.5948890,Yes,Yes,Yes
41-Nirmali [6-Supaul],049,"Prathamik Vidyalay, Islampur (Hindi), dakshin bhag ",Auxiliary,507,1035,26.3170000,86.5948890,Yes,Yes,Yes
41-Nirmali [6-Supaul],050,"Madhya Vidyalay, Jarauli Uttar Bhag",Main,1,779,26.3283333,86.5856940,Yes,Yes,Yes
41-Nirmali [6-Supaul],051,"Madhya Vidyalay, Jarauli Dakshin Bhag",Main,1,550,26.3283333,86.5856940,Yes,Yes,Yes
41-Nirmali [6-Supaul],051,"Madhya Vidyalay, Jarauli Madhya Bhag",Auxiliary,551,1113,26.3283333,86.5856940,Yes,Yes,Yes
41-Nirmali [6-Supaul],052,"Kanya Madhya Vidyalay, Nirmali Puraw Bhag",Main,1,703,26.3107222,86.5758890,Yes,Yes,Yes
41-Nirmali [6-Supaul],052,"Kanya Madhya Vidyalay, Nirmali Puraw Bhag, pachim ",Auxiliary,704,1398,26.3107222,86.5758890,Yes,Yes,Yes
41-Nirmali [6-Supaul],053,"Kanya Madhya Vidyalay, Nirmali Pashchim Bhag",Main,1,569,26.3107222,86.5758890,Yes,Yes,Yes
41-Nirmali [6-Supaul],053,"Kanya Madhya Vidyalay, Nirmali Pashchim Bhag, Purab ",Auxiliary,570,1140,26.3107222,86.5758890,Yes,Yes,Yes
41-Nirmali [6-Supaul],054,"Kanya Madhya Vidyalay, Nirmali, Madhya Bhag",Main,1,530,26.3107222,86.5758890,Yes,Yes,Yes
41-Nirmali [6-Supaul],055,"Madhya Vidyalay, Nirmali Uttar Bhag",Main,1,917,26.3095833,86.5703890,Yes,Yes,Yes
41-Nirmali [6-Supaul],056,"Madhya Vidyalay, Nirmali, Dakshin Bhag",Main,1,504,26.3095833,86.5703890,Yes,Yes,Yes
41-Nirmali [6-Supaul],056,"Madhya Vidyalay, Nirmali, Pachim Bhag",Auxiliary,505,1063,26.3095833,86.5703890,Yes,Yes,Yes
41-Nirmali [6-Supaul],057,"Madhya Vidyalay, Nirmali, Madhya Bhag",Main,1,767,26.3095833,86.5703890,Yes,Yes,Yes
41-Nirmali [6-Supaul],058,"Madhya Vidyalay, Nirmali, Ditiy Khanda Uttar Bhag",Main,1,500,26.3078333,86.5734440,Yes,Yes,Yes
41-Nirmali [6-Supaul],058,"Madhya Vidyalay, Nirmali, Ditiy Khanda Madhya Bhag",Auxiliary,501,1066,26.3078333,86.5734440,Yes,Yes,Yes
41-Nirmali [6-Supaul],059,"Madhya Vidyalay, Nirmali, Ditiy Khanda Dakshin Bhag",Main,1,877,26.3078333,86.5734440,Yes,Yes,Yes
41-Nirmali [6-Supaul],060,"Kanya Uchcha Vidyalay, Nirmali Uttar Bhag",Main,1,671,26.3086389,86.5743330,Yes,Yes,Yes
41-Nirmali [6-Supaul],060,"Kanya Uchcha Vidyalay, Nirmali Purab bhawan, Uttar Bhag",Auxiliary,672,1359,26.3086389,86.5743330,Yes,Yes,Yes
41-Nirmali [6-Supaul],061,"Kanya Uchcha Vidyalay, Nirmali,Dakshin Bhag",Main,1,510,26.3086389,86.5743330,Yes,Yes,Yes
41-Nirmali [6-Supaul],061,"Kanya Uchcha Vidyalay, Nirmali Purab bhawan, Dakshin Bhag",Auxiliary,511,1038,26.3086389,86.5743330,Yes,Yes,Yes
41-Nirmali [6-Supaul],062,"Uchya Vidyalay, Nirmali, Uttar Bhag",Main,1,908,26.3034444,86.5753890,Yes,Yes,Yes
41-Nirmali [6-Supaul],063,"Uchya Vidyalay, Nirmali, Purav Bhavan, Uttar Bhag",Main,1,505,26.3034444,86.5753890,Yes,Yes,Yes
41-Nirmali [6-Supaul],063,"Uchya Vidyalay, Nirmali, Purav Bhavan, Madhya Bhag",Auxiliary,506,1010,26.3034444,86.5753890,Yes,Yes,Yes
41-Nirmali [6-Supaul],064,"Uchya Vidyalay, Nirmali, Dakshin Bhavan, Purab Bhag",Main,1,502,26.3034444,86.5753890,Yes,Yes,Yes
41-Nirmali [6-Supaul],064,"Uchya Vidyalay, Nirmali, Purab Bhawan, Dakshin Bhag",Auxiliary,503,1070,26.3034444,86.5753890,Yes,Yes,Yes
41-Nirmali [6-Supaul],065,"Uchya Vidyalay, Nirmali, Dakshin Bhavan,Pachim Bhag",Main,1,550,26.3034444,86.5753890,Yes,Yes,Yes
41-Nirmali [6-Supaul],065,"Uchya Vidyalay, Nirmali, Dakshin Bhavan, Madhya Bhag ",Auxiliary,551,1081,26.3034444,86.5753890,Yes,Yes,Yes
41-Nirmali [6-Supaul],066,"Utakramit Madhya Vidyalay, Laukaha Palar, Uttar Bhag ",Main,1,716,26.4068000,86.8063000,Yes,Yes,Yes
41-Nirmali [6-Supaul],066,"Utakramit Madhya Vidyalay, Laukaha Palar, Dakshin Bhag ",Auxiliary,717,1387,26.4068000,86.8063000,Yes,Yes,Yes
41-Nirmali [6-Supaul],067,Navsirjit Prathamik Vidyalay Bahuarava,Main,1,506,26.3991000,86.7872000,No,No,Yes
41-Nirmali [6-Supaul],068,Purwi Koshi Tatbandh Ke 26.55 K.M Spar Par Matdan Mandap,Main,1,383,26.3842000,86.8051000,No,No,Yes
41-Nirmali [6-Supaul],069,"Utkarmit Madhya Vidyalay, Gopalpur, Uattar Bhag",Main,1,602,26.3856000,86.8330000,Yes,Yes,Yes
41-Nirmali [6-Supaul],069,"Utkarmit Madhya Vidyalay, Gopalpur, Dakshin Bhag",Auxiliary,603,1122,26.3856000,86.8330000,Yes,Yes,Yes
41-Nirmali [6-Supaul],070,"Utkarmit Madhya Vidyalay, Kodhali",Main,1,911,26.3850000,86.5150000,Yes,Yes,Yes
41-Nirmali [6-Supaul],071,"Prathmik Vidyalay,Ram Tola Nonpar Uttar Bhag",Main,1,975,26.3576000,86.7993000,Yes,Yes,Yes
41-Nirmali [6-Supaul],072,"Prathamik Vidyalay, Ram Tola Nonpar dakshin Bhag",Main,1,928,26.3576000,86.7993000,Yes,Yes,Yes
41-Nirmali [6-Supaul],073,"Prathamik Vidyalay, Baisa",Main,1,544,26.3546000,86.7873000,Yes,Yes,Yes
41-Nirmali [6-Supaul],074,"Madarsa Chhitahi Hanuman Nagar, Uttar Bhag",Main,1,705,26.3806000,86.8329000,Yes,Yes,Yes
41-Nirmali [6-Supaul],074,"Madarsa Chhitahi Hanuman Nagar, Pachim Bhag",Auxiliary,706,1322,26.3806000,86.8329000,Yes,Yes,Yes
41-Nirmali [6-Supaul],075,Madrasa Chhithi Hanuman Nagar Dakshin Bhag,Main,1,972,26.3806000,86.8329000,Yes,Yes,Yes
41-Nirmali [6-Supaul],076,"Madarasa Chhitahi Hanuman Nagar, Madhya Bhag",Main,1,649,26.3806000,86.8329000,Yes,Yes,Yes
41-Nirmali [6-Supaul],077,"Prathamik Vidyalay, Yasin Ansari Tola Chhitahi Hanuman Nagar",Main,1,641,26.3772000,86.8480000,Yes,Yes,Yes
41-Nirmali [6-Supaul],078,Utkarmit Madhya Vidyalay Chhithi Hanuman Nagar Palar Uttar Bhag,Main,1,930,26.3682000,86.8145000,Yes,Yes,Yes
41-Nirmali [6-Supaul],079,"Utkarmit Madhya Vidyalay, Chhitahi Hanuman Nagar Palar Dakshn Bhag",Main,1,868,26.3682000,86.8145000,Yes,Yes,Yes
41-Nirmali [6-Supaul],080,"Madhya Vidyalay, Simri, Purab Bhag ",Main,1,716,26.3767000,86.8045000,Yes,Yes,Yes
41-Nirmali [6-Supaul],080,"Madhya Vidyalay, Simri, Pachim Bhag ",Auxiliary,717,1378,26.3767000,86.8045000,Yes,Yes,Yes
41-Nirmali [6-Supaul],081,"Madhya Vidyalay, Chhitahi Goth Purb Bhag",Main,1,606,26.3706000,86.8342000,Yes,Yes,Yes
41-Nirmali [6-Supaul],081,Panchayat Sarkar Bhawan Chhitahi Hanuman Nagar,Auxiliary,607,1152,26.3706000,86.8342000,Yes,Yes,Yes
41-Nirmali [6-Supaul],082,Madhya Vidyalay Chhitahi Goth Pashchim Bhag,Main,1,952,26.3706000,86.8342000,Yes,Yes,Yes
41-Nirmali [6-Supaul],083,"Prathamik Vidyalay, Prithiwipatti Purab Bhag",Main,1,736,26.3498000,86.8289000,Yes,Yes,Yes
41-Nirmali [6-Supaul],083,Pachayat Bhawan Shaahpur Pritvipatti,Auxiliary,734,1143,26.3498000,86.8289000,Yes,Yes,Yes
41-Nirmali [6-Supaul],084,"Prathamik Vidyalay, Prithiwipatti Pashchim Bhag",Main,1,838,26.3498000,86.8289000,Yes,Yes,Yes
41-Nirmali [6-Supaul],085,"Utakramit Madhya Vidyalay, Shahapur Palar Pshchim Bhag",Main,1,613,26.3525000,86.8174000,Yes,Yes,Yes
41-Nirmali [6-Supaul],085,"Utakramit Madhya Vidyalay, Shahapur Palar Uttar Bhag",Auxiliary,614,1125,26.3525000,86.8174000,Yes,Yes,Yes
41-Nirmali [6-Supaul],086,"Utakramit Madhya Vidyalay, Shahapur PalarMadhya Bhag",Main,1,625,26.3525000,86.8174000,Yes,Yes,Yes
41-Nirmali [6-Supaul],086,"Utakramit Madhya Vidyalay, Shahapur Palar Dakshin Bhag",Auxiliary,626,1198,26.3525000,86.8174000,Yes,Yes,Yes
41-Nirmali [6-Supaul],087,"Utkramit Madhya Vidyalay, Shahpur Palar Purwi Bhag",Main,1,606,26.3525000,86.8174000,Yes,Yes,Yes
41-Nirmali [6-Supaul],087,"Utkramit Madhya Vidyalay, Shahpur Palar ACR Bhawan",Auxiliary,607,1170,26.3525000,86.8174000,Yes,Yes,Yes
41-Nirmali [6-Supaul],088,Madhya Vidyalay Ramnagar Purav Bhag,Main,1,845,26.3288000,86.8259000,Yes,Yes,Yes
41-Nirmali [6-Supaul],089,"Madhya Vidyalay, Ramnagar Pachim Bhag",Main,1,858,26.3288000,86.8259000,Yes,Yes,Yes
41-Nirmali [6-Supaul],090,"Utkarmit Madhya Vidyalay, Sadanandpur Uttar Bhag",Main,1,921,26.3388000,86.7802000,Yes,Yes,Yes
41-Nirmali [6-Supaul],091,"Utakramit Madhya Vidyalay, Sadanandpur Dakshin Bhag",Main,1,650,26.3388000,86.7802000,Yes,Yes,Yes
41-Nirmali [6-Supaul],091,"Prathamik Vidyalay, Vishanpur",Auxiliary,651,1201,26.3388000,86.7802000,Yes,Yes,Yes
41-Nirmali [6-Supaul],092,"Madhya Vidyalay, Dahupatti Uttar Bhag",Main,1,725,26.3348000,86.8093000,Yes,Yes,Yes
41-Nirmali [6-Supaul],092,"Madhya Vidyalay, Dahupatti Purab Bhag ",Auxiliary,726,1275,26.3348000,86.8093000,Yes,Yes,Yes
41-Nirmali [6-Supaul],093,Madhya Vidyalay Dahupatti Dakshin Bhag,Main,1,821,26.3348000,86.8093000,Yes,Yes,Yes
41-Nirmali [6-Supaul],094,"Madhya Vidyalay, Dahupatti Madhya Bhag",Main,1,625,26.3348000,86.8093000,Yes,Yes,Yes
41-Nirmali [6-Supaul],095,"Utkarmit Madhya Vidyalay, Jhilha Dumari Baya Bhag",Main,1,702,26.3303000,86.8087000,Yes,Yes,Yes
41-Nirmali [6-Supaul],095,"Utkarmit Madhya Vidyalay, Jhilha Dumari Madhya Bhag",Auxiliary,703,1303,26.3303000,86.8087000,Yes,Yes,Yes
41-Nirmali [6-Supaul],096,"Utkarmit Madhya Vidyalay, Jhilla Damari Daya Bhag",Main,1,561,26.3303000,86.8087000,Yes,Yes,Yes
41-Nirmali [6-Supaul],096,"Utkarmit Madhyamik Vidyalay, Jhilla Damari Uttar Bhag",Auxiliary,562,1033,26.3303000,86.8087000,Yes,Yes,Yes
41-Nirmali [6-Supaul],097,Panchayat Bhavan Jhilladumri Uttar Bhag,Main,1,776,26.3249000,86.8056000,Yes,Yes,Yes
41-Nirmali [6-Supaul],098,Panchayat Bhavan Jhilla Dumari Dakshin Bhag,Main,1,565,26.3249000,86.8056000,Yes,Yes,Yes
41-Nirmali [6-Supaul],098,"Utkarmit Madhymik Vidyalay, Jhilla Damari Dakshin Bhag",Auxiliary,566,1063,26.3303000,86.8087000,Yes,Yes,Yes
41-Nirmali [6-Supaul],099,Aganbari Kendra sankhiya 39 Babaji Akhara Gadhiya Jhilladumri,Main,1,769,26.3304000,86.8088000,Yes,Yes,No
41-Nirmali [6-Supaul],100,Madhya Vidyalay Pipra Khurd Uttar Bhag,Main,1,917,26.8085000,86.7735000,Yes,Yes,Yes
41-Nirmali [6-Supaul],101,Utkarmit Madhymik Vidyalay Pipra Khurd,Main,1,846,26.8085000,86.7735000,Yes,Yes,No
41-Nirmali [6-Supaul],102,"Madhya Vidyalay, Pipra Khurd Dakshin Bhag",Main,1,575,26.8085000,86.7735000,Yes,Yes,Yes
41-Nirmali [6-Supaul],102,Utkarmit Madhymik Vidyalay Pipra Khurd Dakshin Bhag,Auxiliary,576,1075,26.8085000,86.7735000,Yes,Yes,Yes
41-Nirmali [6-Supaul],103,"Madhya Vidyalay, Piprakhurd Madhya Bhag",Main,1,985,26.8085000,86.7735000,Yes,Yes,Yes
41-Nirmali [6-Supaul],104,"Madhya Vidyalay, Narayanpur Bayan Bhag",Main,1,578,26.3018000,86.7937000,Yes,Yes,Yes
41-Nirmali [6-Supaul],104,"Prathamik Vidyalay, Mehta Tola , Raj Dhobi Tola, Narayanpur Purab Bhag ",Auxiliary,579,1060,26.3012000,86.7930000,Yes,Yes,Yes
41-Nirmali [6-Supaul],105,"Madhya Vidyalay, Narayanpur Dayan Bhag",Main,1,718,26.3018000,86.7937000,Yes,Yes,Yes
41-Nirmali [6-Supaul],105,"ACR, Bhawan , Narayanpur",Auxiliary,719,1174,26.3018000,86.7937000,Yes,Yes,Yes
41-Nirmali [6-Supaul],106,"Madhya Vidyalay, Narayanpur Madhya Bhag",Main,1,756,26.3018000,86.7937000,Yes,Yes,Yes
41-Nirmali [6-Supaul],106,"Prathamik Vidyalay, Mehta Tola , Raj Dhobi Tola, Narayanpur Pachim Bhag",Auxiliary,757,1444,26.3012000,86.7930000,Yes,Yes,Yes
41-Nirmali [6-Supaul],107,Aganbari Kendra sankhiya 76 Mallah Tola Murli ward N0 01,Main,1,955,26.2981000,86.7752000,Yes,Yes,Yes
41-Nirmali [6-Supaul],108,"Utkarmit Madhya Vidyalay, Murali Millik",Main,1,487,26.2910000,86.7675000,Yes,Yes,Yes
41-Nirmali [6-Supaul],109,"Utkarmit Madhya Vidyalay, Harijan Murali",Main,1,841,26.2877000,86.7859000,Yes,Yes,Yes
41-Nirmali [6-Supaul],110,"Utkarmit Madhya Vidyalay, Murali Mahipatti, Uttar Bhag",Main,1,604,26.2806000,86.7711000,Yes,Yes,Yes
41-Nirmali [6-Supaul],110,"Utkarmit Madhya Vidyalay, Murali Mahipatti,Dakshin Bhag",Auxiliary,605,1136,26.2806000,86.7711000,Yes,Yes,Yes
41-Nirmali [6-Supaul],111,"Utkramit Madhya Vidyalay, Murali",Main,1,993,26.2848000,86.7823000,Yes,Yes,Yes
41-Nirmali [6-Supaul],112,"Prathamik Vidyalay, Murli Purav Uttar Bhag",Main,1,844,26.2780000,86.7699000,Yes,Yes,Yes
41-Nirmali [6-Supaul],113,"Prathamik Vidyalay, Murali Purab Dakshi Bhag",Main,1,666,26.2780000,86.7699000,Yes,Yes,Yes
41-Nirmali [6-Supaul],114,Utkarmit Madhya Vidyalay Kalyanpur Uttar Bhag,Main,1,987,26.3439000,86.7730000,Yes,Yes,Yes
41-Nirmali [6-Supaul],115,"Utkarmit Madhya Vidyalay, Kalyanapur Dakshin Bhag",Main,1,895,26.3439000,86.7730000,Yes,Yes,Yes
41-Nirmali [6-Supaul],116,"Madhya Vidyalay, Bhapatiyahi, Uattar Bhag ",Main,1,593,26.3022000,86.7369000,Yes,Yes,Yes
41-Nirmali [6-Supaul],116,"Madhya Vidyalay, Bhapatiyahi, Dakshin Bhag",Auxiliary,594,1061,26.3022000,86.7369000,Yes,Yes,Yes
