Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
216-Jehanabad [34-Jehanabad],029 A,"Prathamik Vidyalay, Mustichak, (Dakshin Bhag)",Auxiliary,552,1109,"25°11'51.62""N","84°52'9.68""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],030,"Angan Badi Kendra, Rita Bigha",Main,1,680,"25°10'54.47""N","84°52'14.22""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],031,"Utkramit Madhya Vidyalay, Maulanachak",Main,1,502,"25°11'19.01""N","84°52'38.16""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],032,"Prathamik Vidyalay, Sujaula",Main,1,941,"25°11'57.16""N","84°53'34.96""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],033,Pustakalay Bhawan Mahua Bigha,Main,1,616,"25°11'33.45""N","84°54'8.36""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],034,Madhya Vidyala Nehalpur Daya Bhag,Main,1,975,"25°12'9.97""N","84°54'9.45""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],035,"Madhy Vidyalay, Nehalpur ( Baya Bhag)",Main,1,765,"25°12'25.46""N","84°54'29.18""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],036,"Madhy Vidyalay, Kaswan (Purwi Bhag)",Main,1,639,"25°12'3.69""N","84°55'4.87""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],036 A,"Madhy Vidyalay, Kaswan (Utari bhag)",Auxiliary,640,1280,"25°12'3.69""N","84°55'4.87""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],037,"Madhy Vidyalay, Kaswan, (Pashchim Bhag)",Main,1,542,"25°12'56.47""N","84°55'3.65""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],037 A,"Madhy Vidyalay, Kaswan, (madh Bhag)",Auxiliary,543,1067,"25°12'56.47""N","84°55'3.65""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],038,"Prathamik Vidyalay, Bala Bigha",Main,1,728,"25°11'49.53""N","84°55'13.89""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],039,"Prathamik Vidyalay,Udaypura, (Utari bhag)",Main,1,512,"25°12'58.05""N","84°55'24.05""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],039 A,"Prathamik Vidyalay,Udaypura, (Dakshin Bhag)",Auxiliary,513,1015,"25°12'58.05""N","84°55'24.05""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],040,"Madhy Vidyalay, Sarta(Purvi Bhag)",Main,1,733,"25°11'5.46""N","84°54'26.52""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],041,"Madhy Vidyalay, Sarta(Paschimi Bhag)",Main,1,633,"25°11'5.46""N","84°54'26.52""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],042,"Prathamik Vidyalay, Manan Bigha",Main,1,800,"25°11'15.39""N","84°55'1.02""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],043,"Utkramit Madhya  Vidyalay, Sammat Bigha",Main,1,892,"25°10'38.57""N","84°54'49.50""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],044,"Madhy Vidyalay, Noawan, (Purbi Bhag)",Main,1,643,"25°10'30.64""N","84°53'12.16""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],044 A,"Madhy Vidyalay, Noawan, (Pashchim Bhag)",Auxiliary,644,1296,"25°10'30.64""N","84°53'12.16""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],045,"Ucch Vidyalay, Noawan",Main,1,434,"25°10'40.20""N","84°52'58.54""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],046,"Pustakalay Bhawan ,Noawan",Main,1,720,"25°10'40.20""N","84°52'58.54""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],046 A,"Angan Badi Kendra, Bhawan Noawan (Code-77)",Auxiliary,721,1438,"25°10'40.20""N","84°52'58.54""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],047,"Panchayat Bhawan , Noawan",Main,1,796,"25°10'40.20""N","84°52'58.54""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],048,"Utkramit Madhya Vidhalay,Selarpur, (Purwi Bhag)",Main,1,513,"25°10'44.75""N","84°53'50.55""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],048 A,"Utkramit Madhya Vidhalay,Selarpur, (Pashchim Bhag)",Auxiliary,514,1026,"25°10'44.75""N","84°53'50.55""E",Yes,Yes,Yes
