Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
70-Alamnagar [11-Madhepura],024,"Madhya Vidyalay, Shahjadpur Dakshin Bhag, Dayan Bhag",Auxiliary,629,1245,25.65706576,86.86139204,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],025,"Upgraded Middle School, Bakhari, Left Side, Dakshin Bhag",Main,1,625,25.65577653,86.87080164,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],025,"Upgraded Middle School, Bakhari, Left Side, Uttar Bhag",Auxiliary,626,1134,25.65577653,86.87080164,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],026,"Upgraded Middle School, Bakhari, Right Side",Main,1,998,25.649,86.88,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],027,"Upgraded Middle School, Shekhpura Chaman, Pashchim Bhag, Bayan Bhag",Main,1,618,25.648335,86.881534,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],027,"Upgraded Middle School, Shekhapur Chaman, Pashchim Bhag, Dayan Bhag",Auxiliary,619,1196,25.648335,86.881534,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],028,"Upgraded Middle School, Shekhapur Chaman, Purab Bhag, Bayan Bhag",Main,1,722,25.648335,86.881534,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],028,"Upgraded Middle School, Shekhapur Chaman, Purab Bhag, Dayan Bhag",Auxiliary,723,1334,25.648335,86.881534,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],029,"Upgraded Middle School, Bhavanandapur Right side",Main,1,919,25.634874,86.910934,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],030,Upgraded Middle School Bhawanandpur Left Side,Main,1,595,25.634874,86.910934,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],031,"Upgraded Middle School, Baliya Vasa",Main,1,990,25.6348,86.9109,No,Yes,Yes
70-Alamnagar [11-Madhepura],032,"Utkramit Madhya Vidyalay, Ram Mandal Tola, Bayan Bhag",Main,1,557,25.6412,86.924,No,Yes,Yes
70-Alamnagar [11-Madhepura],032,"Utkramit Madhya Vidyalay, Ram Mandal Tola, Dayan Bhag",Auxiliary,558,1095,25.6412,86.924,No,Yes,Yes
70-Alamnagar [11-Madhepura],033,"Upgraded Middle School, Chakafajula (Chit Jagirghat), Bayan Bhag",Main,1,510,25.6437,86.8994,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],033,"Upgraded Middle School, Chakafajula (Chit Jagirghat), Dayan Bhag",Auxiliary,511,1024,25.6437,86.8994,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],034,"Prathamik Vidyalay, Chakafajula Goth",Main,1,769,25.6351,86.9158,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],035,"Madhya Vidyalay, Gopalpur Naya Bhawan Purab Bhag, Bayan Bhag",Main,1,731,25.63902,86.9081,No,Yes,Yes
70-Alamnagar [11-Madhepura],035,"Madhya Vidyalay, Gopalpur Naya Bhawan Purab Bhag, Dayan Bhag",Auxiliary,732,1266,25.63902,86.9081,No,Yes,Yes
70-Alamnagar [11-Madhepura],036,"Madhya Vidyalay,Gopalpur Naya Bhavan Pashchim Bhag",Main,1,770,25.63902,86.90818,No,Yes,Yes
70-Alamnagar [11-Madhepura],037,"Vikas Bhavan, Fanahan",Main,1,712,25.66013,86.92015,Yes,No,No
70-Alamnagar [11-Madhepura],038,NAVSRIJIT PRATHMIK VIDAYALAY FANHAN,Main,1,870,25.66013,86.92015,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],039,"Upgraded Middle School, Fanahan, Bayan Bhag",Main,1,790,25.66013,86.92015,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],039,"Upgraded Middle School, Fanahan, Dayan Bhag",Auxiliary,791,1356,25.66013,86.92015,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],040,"Upgraded Middle School, Ujani, Bayan Bhag",Main,1,740,25.65845,86.94558,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],040,"Upgraded Middle School, Ujani, Dayan Bhag",Auxiliary,741,1253,25.65845,86.94558,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],041,"Madarasa, Rahata, Bayan Bhag",Main,1,681,25.660902,86.93658,Yes,Yes,Yes
