Timestamp,AC No. & AC Name,Polling Station No.,Polling Station Type,Photo of Polling Station Building (PSB),Photo of Polling Station Premises with PS Building (PSP)
05/09/2020 11:30:02,209-Kargahar [32-Rohtas],001,Main,https://drive.google.com/open?id=1Bl-vrFUjXOK6sFB7BbdxZ9456RY900kj,https://drive.google.com/open?id=1zyYO_ch_mxYxVji7PqtGff7ENXKGqWQy
05/09/2020 11:31:00,209-Kargahar [32-Rohtas],002,Main,https://drive.google.com/open?id=1_hl66_OtdryBEcuzmQg1oSRRzkXbAj_F,https://drive.google.com/open?id=1ANMByW3ikKfZs7ZB_2JkJhNci48MKe6j
05/09/2020 11:48:42,209-Kargahar [32-Rohtas],129,Main,https://drive.google.com/open?id=1x3we7KI-NnSqmTBBqdDf-u1zBpIngre6,https://drive.google.com/open?id=1UKNydCMPhHavFN3uN-cbMOvjXOT4T7wb
05/09/2020 11:49:53,209-Kargahar [32-Rohtas],129,Auxiliary,https://drive.google.com/open?id=1mzPMzZU0sxeCwfpixhIm73-1zxSVkLLQ,https://drive.google.com/open?id=1pSCw8Hhn634J5gjs9vyZcMY_2n6oARl9
05/09/2020 11:50:57,209-Kargahar [32-Rohtas],128,Main,https://drive.google.com/open?id=1sNcBpFqGxQj3Vjb5ILwhTwLi7lqOG_xm,https://drive.google.com/open?id=137SFARKDkxzijXTJxLexsc4wjinQqGfQ
05/09/2020 11:52:01,209-Kargahar [32-Rohtas],127,Main,https://drive.google.com/open?id=1ZK41rCjDTaewBtyO0mcKoCl1Xlw_JI1_,https://drive.google.com/open?id=1zYaJItJDak7VlJc6so6SLnREJvU_1GQG
05/09/2020 11:53:19,209-Kargahar [32-Rohtas],126,Main,https://drive.google.com/open?id=1nQmrGpUL1Id19tN3kC9CIeNhf4mGpubB,https://drive.google.com/open?id=1hlzA9GTh2jqbPP7ckxZx0GpDAqdc9acT
05/09/2020 11:54:17,209-Kargahar [32-Rohtas],126,Auxiliary,https://drive.google.com/open?id=10og4Gzaat-WPuClUJVppKzMrF0eXDbm2,https://drive.google.com/open?id=1wg0-Px0PuKPn-vuVVzo-vdHDmE6cRZaT
05/09/2020 11:55:30,209-Kargahar [32-Rohtas],123,Main,https://drive.google.com/open?id=1ITGoq6OhYo-Lc7AcbdZ7rGsHlFbaNToc,https://drive.google.com/open?id=1hdFY9eebFWFLm2nEDA9bpck7JiS7MdgE
05/09/2020 11:56:49,209-Kargahar [32-Rohtas],122,Main,https://drive.google.com/open?id=1Cnror9CNxS4YTuQWPUyDAT6APd8S-oLV,https://drive.google.com/open?id=10J2kVjryOBAD8DO1CJJmpUZWvXUS6VA-
