Timestamp,AC No. & AC Name,Polling Station No.,Polling Station Type,Photo of Polling Station Building (PSB),Photo of Polling Station Premises with PS Building (PSP)
22/09/2020 13:59:33,214-Arwal [33-Arwal],112,Main,https://drive.google.com/open?id=1KBVLrAStx8_hAlHb6xCfbIp4lupAKH7u,https://drive.google.com/open?id=1fsFTB1oWfM4x57mwMk8s07uOUXaF_dX-
22/09/2020 14:01:04,214-Arwal [33-Arwal],112,Auxiliary,https://drive.google.com/open?id=1ZSQCxHvAZTarzvYpVbs0DuwbU7frXmSO,https://drive.google.com/open?id=180vPzzEvcEdmCnwbJM-RiPd1NX1fmUE0
22/09/2020 14:25:44,214-Arwal [33-Arwal],010,Main,https://drive.google.com/open?id=1f0g23JRuzXjkxDhvoa7YvIAf0I7S71w3,https://drive.google.com/open?id=1AaOY37fvG2wI_rISmRC3oBobLC4hEimH
22/09/2020 14:26:13,214-Arwal [33-Arwal],077,Main,https://drive.google.com/open?id=1AZv_HMwq2YPtj3lWTN9RFFyrKtf1vYjf,https://drive.google.com/open?id=1mMknykXlvw3-l4DjmOkGsKQemi4tsF_W
22/09/2020 14:27:29,214-Arwal [33-Arwal],077,Auxiliary,https://drive.google.com/open?id=1RZTZfMx2GRfGOsSMutMxCUDf5BU-HUtn,https://drive.google.com/open?id=1ZGiQmyJ5J0fbuOTGo1wRZ_FLiJYFYNlj
22/09/2020 14:28:29,214-Arwal [33-Arwal],078,Main,https://drive.google.com/open?id=1IkclpPTmLx4b7d_XQZMgMvUd-zyhIPML,https://drive.google.com/open?id=15xIsVuO4s0iC4Lwp5waptL_2pPcx4LpG
22/09/2020 14:34:37,214-Arwal [33-Arwal],080,Main,https://drive.google.com/open?id=1UDhPIzkFa8BcDxGfvah7d19FuGUwIQ-u,https://drive.google.com/open?id=16Hwz0Jk12abHky8y1dnkoV6XoRRQGSwz
22/09/2020 14:36:13,214-Arwal [33-Arwal],079,Main,https://drive.google.com/open?id=1hDYHgIziWm-yOs9iYuHsiyvs6-WcqBKr,https://drive.google.com/open?id=1QI1Ie9Ik50O49jqrgXveCvZnENZstSzM
22/09/2020 14:37:34,214-Arwal [33-Arwal],081,Main,https://drive.google.com/open?id=1vmlZkCaZm9IlUFzO8ldyz4N7fdmTAM4f,https://drive.google.com/open?id=1PmaMC6PMLgIclnO6rPN48fMdpipPR4VC
22/09/2020 14:42:14,214-Arwal [33-Arwal],086,Main,https://drive.google.com/open?id=1hWvFGqQtlehp65E1oDNm7KBAgwJDWhz-,https://drive.google.com/open?id=1fIWbSbCRbYOw7vf3om3zvmmoxogYIrmt
22/09/2020 14:43:26,214-Arwal [33-Arwal],087,Main,https://drive.google.com/open?id=1NFR7zn2FJ3g0flFb8aHGMWMZGvaTSuzH,https://drive.google.com/open?id=1l8e2TG5A_qUSqA0X0eSWXBnSjdr-IR4r
22/09/2020 14:43:58,214-Arwal [33-Arwal],018,Main,https://drive.google.com/open?id=1eT_2c9Ai4b5itguIFqhv3Kzq7P6Y6mLR,https://drive.google.com/open?id=11t-DIcpqmyUmqOyblVyl0rHR051Q4KMe
22/09/2020 14:45:07,214-Arwal [33-Arwal],088,Main,https://drive.google.com/open?id=1PdYy1XXbH0WRgdOz0kOBp5iicpYWsgkm,https://drive.google.com/open?id=1Hd-aN_S6NMgT6_89XTJsvZXaePuQmSuk
22/09/2020 14:46:15,214-Arwal [33-Arwal],089,Main,https://drive.google.com/open?id=1b3QX47TyLGjSC5q7xn9-WUNJrKnLXI6R,https://drive.google.com/open?id=13_iq2nsPt_bHfjRhzAFxHdgr-u_w7LU7
22/09/2020 14:48:00,214-Arwal [33-Arwal],018,Auxiliary,https://drive.google.com/open?id=1UNUSGEvA3-CmRQtNo-VP3VF_AwXyvBKQ,https://drive.google.com/open?id=1BFRtvCYf5tr_afLb6s4zlvDGowu9kFiw
22/09/2020 14:48:58,214-Arwal [33-Arwal],090,Main,https://drive.google.com/open?id=1Ek4dxztBoVp-Fad9E4SeAjK3Od5Vsors,https://drive.google.com/open?id=1-1X_pYxXEfdCYZhjY6c6sgCPmtknh0Mg
22/09/2020 14:50:16,214-Arwal [33-Arwal],090,Auxiliary,https://drive.google.com/open?id=1Fa6kkVe1mUMQVspnoaNL82c4k0Z7YWU5,https://drive.google.com/open?id=1xWzNnaa-aiP_bc23A-_7SoiL0tikgSYt
22/09/2020 14:56:28,214-Arwal [33-Arwal],091,Main,https://drive.google.com/open?id=15eTkxWFFmMMzMyHohjLXFIQZfmCPM7um,https://drive.google.com/open?id=1rIPPL2_posHRw5wCgLJfAY0zBM3moWvJ
22/09/2020 14:57:38,214-Arwal [33-Arwal],091,Auxiliary,https://drive.google.com/open?id=1knQaQlftFocEcLQkyZix3lrUB1lqelVd,https://drive.google.com/open?id=1a3Wn6SpOy6HP7Q2jef4NucWIeuFnzvdl
22/09/2020 14:58:35,214-Arwal [33-Arwal],046,Main,https://drive.google.com/open?id=1dTgmH8AT8z_oi_4HA9RQBlrcG3_HL8Wm,https://drive.google.com/open?id=1Ipt7mTLP07PO5STcUs7JGhHPuLLM7Ghe
22/09/2020 14:58:54,214-Arwal [33-Arwal],092,Main,https://drive.google.com/open?id=1Xk9rDqAytsVh09736A0AfnM0JBUDl08g,https://drive.google.com/open?id=1CqhP-0uKIfXFfMejH8jFxxOt9xgDrVw7
22/09/2020 15:00:04,214-Arwal [33-Arwal],094,Main,https://drive.google.com/open?id=1fmLwcq3GJyA8pyL_xiPZrZynoT8lXOqr,https://drive.google.com/open?id=106lyZNJL3mNT5SsCQtSwrRgO2ZH40hat
22/09/2020 15:01:51,214-Arwal [33-Arwal],095,Main,https://drive.google.com/open?id=1t3FP9PjZAhTmAtIWG0_AIGfmOOK8BFQM,https://drive.google.com/open?id=1PxUFNtYc9EOMWBUZA_9IR11WpL3kv3Rm
22/09/2020 15:02:44,214-Arwal [33-Arwal],095,Auxiliary,https://drive.google.com/open?id=1vpjImi0UvQ8LjpKl4gERmXocQNnrqEQD,https://drive.google.com/open?id=1i3vDCBbvqyjfPwf7QveBHkvcJpFkddt4
22/09/2020 15:05:46,214-Arwal [33-Arwal],097,Main,https://drive.google.com/open?id=1gXgcCh9RsvHgax6vMQAqKwWigoH193Ho,https://drive.google.com/open?id=1xLH6G8N_7yiqq3zpi9pFEAkwxDWUzpSx
22/09/2020 15:06:49,214-Arwal [33-Arwal],097,Auxiliary,https://drive.google.com/open?id=1aUrKnnvvFSkvIV0Vwv96viAP4iNtYWwA,https://drive.google.com/open?id=1OWDcXj5nQHluvYAS6rsTyjGQRxDCeNMQ
22/09/2020 15:07:27,214-Arwal [33-Arwal],046,Auxiliary,https://drive.google.com/open?id=12-9dRSYTEDeE4yzG_2CaW2vvnZSNfO1K,https://drive.google.com/open?id=145DunFwd6WcLcCcfWDr4al1Xary4gCDf
22/09/2020 15:08:00,214-Arwal [33-Arwal],098,Main,https://drive.google.com/open?id=1rzHLvYZSXwslL5sAtcIyNdvQYYoUGIlZ,https://drive.google.com/open?id=1NY3buMCMolowRuANk-FnsJh-3frFfH5k
22/09/2020 15:13:45,214-Arwal [33-Arwal],109,Main,https://drive.google.com/open?id=1saYFn9yJdI0ss-9EG8bFZ5YeN172C35O,https://drive.google.com/open?id=116vgdzmzJ4xCq4UykcL2E9nKriHGvFYg
22/09/2020 15:27:05,214-Arwal [33-Arwal],100,Main,https://drive.google.com/open?id=1gg1BcwwJPnTKy_rw9EH2yDMrIWVeGqM3,https://drive.google.com/open?id=1f-qCSOf6K7wl2mGjGVf4cqRyXX6R83pI
22/09/2020 15:28:34,214-Arwal [33-Arwal],101,Main,https://drive.google.com/open?id=1gAxludVHb0hljnbpH98YR464yCP6s6Fy,https://drive.google.com/open?id=1s7cR8-KQC47DgT_I6asmThDQmHoKTWJj
22/09/2020 15:29:54,214-Arwal [33-Arwal],101,Auxiliary,https://drive.google.com/open?id=1Q7LeacDHDyCqy6Xnh5IVn4EYg9l06mS_,https://drive.google.com/open?id=16fOCuIQ9Vh9hodJ1cCQbseOgdomeVJO-
22/09/2020 15:31:01,214-Arwal [33-Arwal],102,Main,https://drive.google.com/open?id=1QAwum4qaHdcV-5YnRrR8GXEVhwvKvRsx,https://drive.google.com/open?id=1wwBgi3slferYxXxBiNQZ9El6HoZkSIqT
22/09/2020 15:32:14,214-Arwal [33-Arwal],102,Auxiliary,https://drive.google.com/open?id=10JoyX7DZ-ZuVDAmSD8RteECjDQLYvMnv,https://drive.google.com/open?id=1LhrqsWuahpQnsU4AmlwPrEwtYgxLG5bZ
22/09/2020 15:33:35,214-Arwal [33-Arwal],103,Main,https://drive.google.com/open?id=1j0_OeKzAdpFPBWUEdWxjSfYOhUkoWO_k,https://drive.google.com/open?id=1jsQ0DtUzhuWS6UE2O_tF9bFviLoOoGuT
22/09/2020 15:45:35,214-Arwal [33-Arwal],105,Main,https://drive.google.com/open?id=1ni4aMdvYDOzMEJm7vcDk21e3hsl8iwDh,https://drive.google.com/open?id=16YUDxSpN8xPIUSmjv2VawDXQdnOLj0UL
22/09/2020 15:46:44,214-Arwal [33-Arwal],107,Main,https://drive.google.com/open?id=12YenD8hsHKH6dgPnk3O2iYOka3ZUPmgR,https://drive.google.com/open?id=1txDbX9Qm3AkKlrLMa9HjTzKO7U71q6fy
22/09/2020 15:47:50,214-Arwal [33-Arwal],107,Auxiliary,https://drive.google.com/open?id=1Zq2DByHQpBShjJk0FUMDfFidBLdFddgR,https://drive.google.com/open?id=1vVLa0728cjXsFzTKMj255ai-z5SI4h-z
22/09/2020 15:51:23,214-Arwal [33-Arwal],115,Main,https://drive.google.com/open?id=1Ffg3qfQ-9rI-AeR9ckfo6qwmHlcPQLnC,https://drive.google.com/open?id=1GHf2KG2YAToSzSdHTx6HP4z3xF9CFII8
22/09/2020 15:55:49,214-Arwal [33-Arwal],082,Main,https://drive.google.com/open?id=1IC8rnM-3gIOJ-VfPFrKzAmH7_1GybLHB,https://drive.google.com/open?id=1LeAfZ_j7UIDCnzibE1Q7fcYBKA4y5WB0
22/09/2020 15:56:46,214-Arwal [33-Arwal],083,Main,https://drive.google.com/open?id=1O6XNGiM9pyDo5ieHughfNfYsPQa1bySy,https://drive.google.com/open?id=1flNIM6tzy4tbWUwhqFiKojTYt7lxS9ru
22/09/2020 15:57:22,214-Arwal [33-Arwal],029,Main,https://drive.google.com/open?id=1WIKdLQb3oXECjbtmiAqoVYhevNMPG6Jf,https://drive.google.com/open?id=1i6w8MZqQ8VFYqxtL8jKKSmt6s0Vn6qCT
22/09/2020 15:58:43,214-Arwal [33-Arwal],029,Auxiliary,https://drive.google.com/open?id=1e-k49tCoreHbSEW-oJoDkXgkCZqDEyxk,https://drive.google.com/open?id=1HK5KkHy343L4nkpWJGbBd6xoduQ574iJ
22/09/2020 16:02:00,214-Arwal [33-Arwal],025,Main,https://drive.google.com/open?id=19kk58AcrrmWnog64g5tKypeOqnZvh2Id,https://drive.google.com/open?id=1j434eniiXakp8pv1I5x_a6PCLJtI-4kd
22/09/2020 16:03:20,214-Arwal [33-Arwal],025,Auxiliary,https://drive.google.com/open?id=11QXH4pOMe7Sarbl28Se7FcuKRRtQDviu,https://drive.google.com/open?id=1sc2gdEaC_67_CF6-w2VOX48508hNWikl
22/09/2020 16:24:34,214-Arwal [33-Arwal],019,Main,https://drive.google.com/open?id=1xtls8Xmtyjj5F4bZwGxcQZ6VSw8O_vBg,https://drive.google.com/open?id=1NU95AmajNe_IIw9IpcTYuIKsoYdaOkex
22/09/2020 16:28:27,214-Arwal [33-Arwal],023,Main,https://drive.google.com/open?id=1SBA2WZquDG6zje9p8IaK3WRkm5mFQvBj,https://drive.google.com/open?id=16k2J9vxtbaLqebViXjQ4-PSz4O8-9Eza
22/09/2020 16:30:27,214-Arwal [33-Arwal],024,Main,https://drive.google.com/open?id=1EcJpEaCUQ7BWMJCrEFCUfTgG4tiU4ZrK,https://drive.google.com/open?id=1bSjPEKHhAgnCrp73ttq4nEFwxa4Lh10r
22/09/2020 16:33:10,214-Arwal [33-Arwal],027,Main,https://drive.google.com/open?id=1PcedaTp4xUSPk4mmpomZbpZs0iiEPo6J,https://drive.google.com/open?id=1cRPc4ZIgIBOmCCqNR3g2aYOOeujZOKLw
22/09/2020 16:34:37,214-Arwal [33-Arwal],028,Main,https://drive.google.com/open?id=1Z3cqgBLfTmU5m19WPHx71nBdvK9OyzG-,https://drive.google.com/open?id=1M5Wa82gHqqvTwnpdPLbYbfFXR6RrSVse
22/09/2020 16:36:17,214-Arwal [33-Arwal],028,Auxiliary,https://drive.google.com/open?id=1bJYYtL5tVtCQQWXYgCFu5xDw3Rz-Urg0,https://drive.google.com/open?id=1EAPBXv1lzmjOjb5zKoXu-bUmYvwrsqzU
22/09/2020 16:37:35,214-Arwal [33-Arwal],030,Main,https://drive.google.com/open?id=17rTNthOtbNz3gew2nV_sARBreDcplzXU,https://drive.google.com/open?id=1ARx9Bwp4slqwoiod6H39o5zYJpyEoX8f
22/09/2020 16:40:48,214-Arwal [33-Arwal],031,Main,https://drive.google.com/open?id=170zGrS-2GtpQXCosUHrv7uBf-gRaWxAv,https://drive.google.com/open?id=16KJNHwkMVynOaatcTJ81nFOEota2eZkR
22/09/2020 16:42:34,214-Arwal [33-Arwal],031,Auxiliary,https://drive.google.com/open?id=1jzdWmK_3LonwU31wMaJZNVimPBs46S7H,https://drive.google.com/open?id=1vKGBu3Gux8Bdimt8RU7N844RRWOJikfq
22/09/2020 16:45:47,214-Arwal [33-Arwal],033,Main,https://drive.google.com/open?id=1vp_jBhZHoSgz6ujbL7zQW6Vpa0UMNKgO,https://drive.google.com/open?id=1DdxV8aXMIJyzzHmOWWIjz5tQJIgFf_gW
22/09/2020 16:47:55,214-Arwal [33-Arwal],035,Main,https://drive.google.com/open?id=10DsiHNMeDpJVKNBnMsj0EjxlnUH2Lcl4,https://drive.google.com/open?id=157kavQeSvY4mBU-9ndoRBrGPNFAURDax
22/09/2020 16:49:13,214-Arwal [33-Arwal],035,Auxiliary,https://drive.google.com/open?id=1ulVQ35SJFDJN5iWLpBXkdUZAO_fR4due,https://drive.google.com/open?id=1yn1MJBr6Kz4uCqPi2EVimsfEpGPxh0Qz
22/09/2020 16:51:08,214-Arwal [33-Arwal],036,Main,https://drive.google.com/open?id=1v-F0oPqa4-jFfjALA03yVzoI2a7mEp22,https://drive.google.com/open?id=1d9AvieCdsd3dqPfMotdLejj_et6JZ5E-
22/09/2020 16:53:14,214-Arwal [33-Arwal],036,Auxiliary,https://drive.google.com/open?id=1s1r_WW3sqHwk3Vf66ZVTfNpSpt7edxCa,https://drive.google.com/open?id=13v5RWBxneGm_aCNT-YwZ_vYjzIqaLMK2
22/09/2020 16:57:05,214-Arwal [33-Arwal],037,Auxiliary,https://drive.google.com/open?id=1t2nF_XtIaAR94AGM60ETE1K3YiaPtpzk,https://drive.google.com/open?id=1kKC8Imi9V_w4s83Mrg0-IDBvyQupgFcO
23/09/2020 12:13:10,214-Arwal [33-Arwal],222,Main,https://drive.google.com/open?id=1Hxz_nFJSDU9hur4n6G1tfL5yzhOb4dMg,https://drive.google.com/open?id=12WVZaimz_RDpUDxqHTEpNCOGe6haEmIo
23/09/2020 12:15:06,214-Arwal [33-Arwal],223,Main,https://drive.google.com/open?id=1g7j69-5SM_LX9F2NoXoW_8kXwSgDbZCn,https://drive.google.com/open?id=1Zl0oNlX-bL_peByC7FIIjbzRtHRvqIeS
23/09/2020 12:16:34,214-Arwal [33-Arwal],223,Auxiliary,https://drive.google.com/open?id=1NPiuGoZIbHh16j2HCAKxN0Tf53UFKAkc,https://drive.google.com/open?id=1fUeR8MFgKEj4QaO70eguY309BnPMQiOO
23/09/2020 12:39:04,214-Arwal [33-Arwal],224,Main,https://drive.google.com/open?id=1AHlZjL4MDwhoCbmQVKy4w_5SOtn8Al1B,https://drive.google.com/open?id=1qt4Y8b25Slwt0WyAflGHtxRZ2k2P38Yc
23/09/2020 12:40:39,214-Arwal [33-Arwal],225,Main,https://drive.google.com/open?id=1IXegSZiMRfxSEk8rVSjyUs5zeDinLyzT,https://drive.google.com/open?id=1TLkd_LOlrBs3gqJkJYZlDMyEq38PQcuG
23/09/2020 13:07:24,214-Arwal [33-Arwal],226,Main,https://drive.google.com/open?id=1j7v1l4PKQyRb5W45jHbwgqRuFCAjku59,https://drive.google.com/open?id=1DxGrVnZhVLU2T1H4Pl_Exy6q1ic2Qoiz
23/09/2020 13:08:58,214-Arwal [33-Arwal],226,Auxiliary,https://drive.google.com/open?id=1Fs9ikQQPFEEE-QavexxE813GNPRI90UF,https://drive.google.com/open?id=1aHE7kH6-T3-DVQLKTyYyTlMG5tq-lUd8
23/09/2020 13:10:39,214-Arwal [33-Arwal],227,Main,https://drive.google.com/open?id=1-sNkA5EtVawu6n0c1-OVMPXChWlMI5Bw,https://drive.google.com/open?id=10KVfsp-G0vavr0qvS0rD5sGDtm2TDIIz
23/09/2020 13:11:59,214-Arwal [33-Arwal],227,Auxiliary,https://drive.google.com/open?id=1R9SbCAN2RMZqKvfoA1rSHu1ASzA6tgSm,https://drive.google.com/open?id=1hSKHcHLgk0sN7XMhu-TZb3kHBf2scjqQ
23/09/2020 13:13:32,214-Arwal [33-Arwal],228,Main,https://drive.google.com/open?id=1Mlgg1-3XvVapiDgAZDQPwdKkpFHYWEZS,https://drive.google.com/open?id=1Gi1jHJ2zpa-zokOnTpoIyCUnytoFnhtb
23/09/2020 13:15:07,214-Arwal [33-Arwal],229,Main,https://drive.google.com/open?id=1hPRJS5wKn83ILl6qL-74epLyJbHPMo42,https://drive.google.com/open?id=1C_IlSnt3q_bZzCJw8oOLBxcWmTJ1VB9D
23/09/2020 13:16:33,214-Arwal [33-Arwal],230,Main,https://drive.google.com/open?id=1Jb-DDP9r2817PL9pRvvjWn0FPryULfOd,https://drive.google.com/open?id=1qMAY3mqxOrwi66t1SZwJZQAzBWsCT4y0
23/09/2020 13:19:12,214-Arwal [33-Arwal],231,Main,https://drive.google.com/open?id=1udTh4DmyC4GH_JjJwnU-VZivPcSjnG8k,https://drive.google.com/open?id=1y58u78Y8cZTaSvBGExRU4nzXLmYIgEut
23/09/2020 13:20:51,214-Arwal [33-Arwal],232,Main,https://drive.google.com/open?id=1Qjj1YJlRRnTDQBmk56Trz-71Z1pzgyE2,https://drive.google.com/open?id=1R-Q_Jhb4t9DTGDzJTnisz6a5LWgCfG4Z
23/09/2020 13:22:18,214-Arwal [33-Arwal],233,Main,https://drive.google.com/open?id=1tFbfNcY3VL6B74mdlo4O514QRGkJxLjB,https://drive.google.com/open?id=1mfImmSCHon4pHj4I4icprn3QPumKqDkg
23/09/2020 13:23:51,214-Arwal [33-Arwal],233,Auxiliary,https://drive.google.com/open?id=1Yq_JdSjW3A5OFl3q_hfVNLejdOBTAcet,https://drive.google.com/open?id=1tU-glnsmr3MHX419ptensv_sflP27lSm
23/09/2020 13:25:15,214-Arwal [33-Arwal],013,Main,https://drive.google.com/open?id=1-N4Wk4UkEplOiuour_j1elz6CFCZMuDG,https://drive.google.com/open?id=1q60muXFHeHHPdu04Khkgstj3vNrv-zz4
23/09/2020 13:25:19,214-Arwal [33-Arwal],234,Main,https://drive.google.com/open?id=1Ir38OBfT2qcvbehBBKEauuDWvn9e4luu,https://drive.google.com/open?id=1JCZBpPd36Wom1utzPAiEZIeGkegEcovA
23/09/2020 13:26:31,214-Arwal [33-Arwal],234,Auxiliary,https://drive.google.com/open?id=1r5aPsg5DycbVFYFSVv3nw-jq0F-UR4ff,https://drive.google.com/open?id=1KBM1r29c8ixbkBFocttDRv5Zh5CY81qv
23/09/2020 13:28:04,214-Arwal [33-Arwal],235,Main,https://drive.google.com/open?id=1AS_zKp-OOgTl_S3sXbR9fzWwmPTx_OrQ,https://drive.google.com/open?id=1FU3XzJC-j-inP3qRQep4LZjeHuzUoCZf
23/09/2020 13:28:06,214-Arwal [33-Arwal],014,Main,https://drive.google.com/open?id=1EcqOhz4eRhBNUPU9Z2Zqu6udnHYIX6WX,https://drive.google.com/open?id=1fLdptGplkYCQyUq0LnTpkNS2mFmIFSPn
23/09/2020 13:29:09,214-Arwal [33-Arwal],014,Auxiliary,https://drive.google.com/open?id=10JacI4H7IVi50fb60nXxrSQ4laCwvGUT,https://drive.google.com/open?id=1rBxaa5ncxHYVvlPoOMu0K_F08svauRIk
23/09/2020 13:29:23,214-Arwal [33-Arwal],235,Auxiliary,https://drive.google.com/open?id=1I5FnpLHpyqdg_iki064ZpAKPRPMorzMS,https://drive.google.com/open?id=1h8O0LpVMPe9Fs-A19d-SVWQuosfa9CbH
23/09/2020 13:30:52,214-Arwal [33-Arwal],015,Main,https://drive.google.com/open?id=1odLyg8-7j48staDMbiU3umT6TxTpEnE6,https://drive.google.com/open?id=1j2Q5OZLvP2BGlVdNrGRiibQGnGC3AyrZ
23/09/2020 13:30:59,214-Arwal [33-Arwal],236,Main,https://drive.google.com/open?id=1UVS2k-Z_LqQM8azqaG1m0qz1BTWil-Wa,https://drive.google.com/open?id=1MjMqcfT3GItE1sAPr322XPLqMso-nYnd
23/09/2020 13:32:30,214-Arwal [33-Arwal],236,Auxiliary,https://drive.google.com/open?id=1DapsOUkqQFbzTc1eFAguLzqRlUeJokYO,https://drive.google.com/open?id=1L2yAjZHtFJmOXHl-porvLdvy9jcfqfVV
23/09/2020 13:33:06,214-Arwal [33-Arwal],016,Main,https://drive.google.com/open?id=10BtRf1hopB20BYOaBaO5FM60PeEdq-Px,https://drive.google.com/open?id=1ctB9FJg78okLRNs9aQxM6EvU1EhxOMMu
23/09/2020 13:34:09,214-Arwal [33-Arwal],237,Main,https://drive.google.com/open?id=1xCwiqLmgfIS84r2mfgXxT8MJk_fV6a6t,https://drive.google.com/open?id=1vcriqm7_1zjLkkdjSq-cBc0BhIiwgNvC
23/09/2020 13:34:17,214-Arwal [33-Arwal],016,Auxiliary,https://drive.google.com/open?id=1npFJ1nknPd0Rh3sbrt-xOhAPKSajzpZf,https://drive.google.com/open?id=1Swdmsk0s-8DgBc4Zf-gKVAa3Es7r1LrM
23/09/2020 13:35:30,214-Arwal [33-Arwal],238,Main,https://drive.google.com/open?id=1Yl4o7dTtHGmEd0Pr4rKXQEnHXP2blJCw,https://drive.google.com/open?id=1YVCWoFBRCpVoClrhxRvNpfKU5OpbyO07
23/09/2020 13:36:56,214-Arwal [33-Arwal],238,Auxiliary,https://drive.google.com/open?id=1KRwg8AkWtvOjdGAYmiB6fKmUb1PsQrT5,https://drive.google.com/open?id=1EW1O9gevze75KG0MkFF9F2Stotqx1tsp
23/09/2020 13:38:29,214-Arwal [33-Arwal],239,Main,https://drive.google.com/open?id=1_EAktt8H6Bz3cCPtVM4m-CdcJeLhZ_jZ,https://drive.google.com/open?id=1y_WXK_qEi1lkY5dbqmrnNejBdxCCb4e1
23/09/2020 13:40:09,214-Arwal [33-Arwal],240,Main,https://drive.google.com/open?id=1LYZmn0jK7_udvGU9FdMoOSsvmvWVKYew,https://drive.google.com/open?id=1PlLmepJ4ElvKH2i6OMo6Oz7RAm2SxEZD
23/09/2020 13:41:21,214-Arwal [33-Arwal],017,Main,https://drive.google.com/open?id=1sMy0ZUcHunLZoXf1xisGnNuq8BK5gCdb,https://drive.google.com/open?id=11J1R7otpxi2qJSsY3amvcH5EZd2BiW_s
