Timestamp,AC No. & AC Name,Polling Station No.,Polling Station Type,Photo of Polling Station Building (PSB),Photo of Polling Station Premises with PS Building (PSP)
04/09/2020 11:42:24,3-Sheohar,135,Auxiliary,https://drive.google.com/open?id=1sUH362oELd7oV-FzXc2GzuEn42T0DZzG,https://drive.google.com/open?id=1s39EgFqOYLBWQMPyppO-5BIC_BWpxn-i
04/09/2020 17:07:17,3-Sheohar,083,Auxiliary,https://drive.google.com/open?id=1WYEo8_ApZX5zUX-t56KxdioQRR1OnS0x,https://drive.google.com/open?id=1cuiE2zzlFlaBMZiP_mwBtX4_2h-Q_jCE
07/09/2020 14:18:43,3-Sheohar,001,Main,https://drive.google.com/open?id=1FnyJwrSsrvXIdDl918U5liSZ19r1eQn4,https://drive.google.com/open?id=1gdNMXcvmVtcwJ_CTnsR0Bp9i8uN-ZGDI
07/09/2020 14:58:31,3-Sheohar,003,Main,https://drive.google.com/open?id=1gJtFIGT9nad5HusjDEV6qCFgPSHA7jib,https://drive.google.com/open?id=1QasR1H0hIVnszOj1cpP_QepzJprZIRef
07/09/2020 15:04:25,3-Sheohar,004,Main,https://drive.google.com/open?id=1XNeXXaZ5apUwwekobRlJfEhgbKteoREY,https://drive.google.com/open?id=10SfEuEp1KmJvtqaRZW6SH84vzJt_xhCK
07/09/2020 15:13:10,3-Sheohar,003,Main,https://drive.google.com/open?id=1uEUDCeZdF9Mc9C0m00m6o6n6BKiQPqPU,https://drive.google.com/open?id=1ccS8aF-yEXCEO9drNOOBdPfb6rC5MAgZ
07/09/2020 15:16:02,3-Sheohar,005,Main,https://drive.google.com/open?id=1D04--xl2AQ1IKjxic5Mm23CWt0tFycCx,https://drive.google.com/open?id=13YHsoGKfjlA3aH1haSRM7NhTlXYm58Sf
07/09/2020 15:24:18,3-Sheohar,010,Main,https://drive.google.com/open?id=1eM_jTZxTUeBcsPpxx8eBZjt7RJwfncq4,https://drive.google.com/open?id=1k1LjH7HYIKfO6jbDE6ftRpx0nNtSPlxg
07/09/2020 15:27:49,3-Sheohar,011,Main,https://drive.google.com/open?id=1-zV4PcFFMWBUbGscDS6h-UPrFLSu--P5,https://drive.google.com/open?id=1ni2gtCMkltpDgogetX3SKmvlB-haoNQs
07/09/2020 15:37:21,3-Sheohar,021,Main,https://drive.google.com/open?id=1Ui4NlBUB2opo4UApKaM7DOZ709iuWkma,https://drive.google.com/open?id=1rCsTqxx7aHPTRYsHFSPiq8E2cz0B_ag3
07/09/2020 15:40:28,3-Sheohar,022,Main,https://drive.google.com/open?id=1oJulBKPPZYfcdDsM9R4eST3Qa5ESQvAT,https://drive.google.com/open?id=1NKxLxzdCwZiUPe9fYdelPk8h3pZPQWME
07/09/2020 16:12:24,3-Sheohar,033,Main,https://drive.google.com/open?id=166aThiKHG5IGWb1mioDfuo42qTdjY5Dv,https://drive.google.com/open?id=15ckcodHdMKsDsIYlk0QCraOnkCde8Xmy
07/09/2020 16:15:46,3-Sheohar,034,Main,https://drive.google.com/open?id=1Yfw97Cf_1QoZHFqsT2qfXRurg_Zyq65r,https://drive.google.com/open?id=1Fovw1XU24fmb5VtlvCXS8uvajKUx12ol
07/09/2020 16:19:17,3-Sheohar,035,Main,https://drive.google.com/open?id=1rwblp1wY-Cy0NSMl8TV2lenhlMSd2xzR,https://drive.google.com/open?id=1b6LV3jUxBYDOpscSylwT7n8zuHnpwfj0
07/09/2020 16:29:05,3-Sheohar,041,Main,https://drive.google.com/open?id=1Vv02J4iGG8W56eaDkGtqLDPCDBO9Trta,https://drive.google.com/open?id=1RIdzZ-bXU2R73v6WVkYUQWpj3nJYj_i6
07/09/2020 16:31:53,3-Sheohar,042,Main,https://drive.google.com/open?id=1i74SDD7EN39FeRDMq4RPuhKsIO-bI2a2,https://drive.google.com/open?id=1oH-ioZwgvKC0RVTaElTf0gPo-dG3xCMD
07/09/2020 16:41:52,3-Sheohar,044,Main,https://drive.google.com/open?id=1mUgmwccxJjrK3fxSslHTKllvLk7vLIrm,https://drive.google.com/open?id=10TMszhkeLp0TTmgE_ETpaavPMJvRUnHq
07/09/2020 16:46:59,3-Sheohar,045,Main,https://drive.google.com/open?id=1Pqj6wA2pFqxSWSsZQwVyi8VWAe-855nb,https://drive.google.com/open?id=1RVlsV_zLQKBc6LCXoj4C-hIIcFuIXkXZ
07/09/2020 16:56:27,3-Sheohar,059,Main,https://drive.google.com/open?id=1e53B4Njthxwljt0Aj4W7FRDa3UoAKozK,https://drive.google.com/open?id=1AY9BajhWIXawqUUNYMoFB3k7uvTnKZ0V
