Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
1,2,3,4,5,6,7,8,9,10,11
22-Sheohar [3-Sheohar],001,"Rajkiya madhya 
vidyalaya Adauri 
Balak (purvi bhag)",Main,1,755,26.6331,85.2896,Yes,Yes,Yes
22-Sheohar [3-Sheohar],002,"Rajkiya madhya 
vidyalaya Adauri Balak 
(paschim bhag)",Main,1,781,26.6331,85.2896,Yes,Yes,Yes
22-Sheohar [3-Sheohar],003,"Ramadev Uchacha
 Vidyalaya Adauri 
(Dakshini Bhag))",Main,1,594,26.63447312,85.2938323,Yes,Yes,Yes
22-Sheohar [3-Sheohar],003 A,"Ramadev Uchacha
 Vidyalaya 
Adauri (Purvi Bhag)",Auxiliary,595,1181,2638377304,85.17403346,Yes,Yes,Yes
22-Sheohar [3-Sheohar],004,"Ra0 Pra0 Vi0 
Bhasavariya
 (Kanya) Purvi Bhag",Main,1,577,26.6276,85.2911,Yes,Yes,Yes
22-Sheohar [3-Sheohar],004 A,"Ra0 Pra0 Vi0 
Bhasavariya (Kanya) 
Paschimi Bhag",Auxiliary,578,1196,26.37391318,85.17285533,Yes,Yes,Yes
22-Sheohar [3-Sheohar],005,"Rajakiya Madhya
 Vidhalay
 Adauri (Uttari Bhag) ",Main,1,528,26.63315101,85.29370951,Yes,Yes,Yes
22-Sheohar [3-Sheohar],005 A,"Rajkiya Madhya
 Vidyalaya 
Adauri (dakshini Bhag)",Auxiliary,529,1119,26.37597644,85.17393104,Yes,Yes,Yes
22-Sheohar [3-Sheohar],006,"Rajakiya Madhaya
 Vidyalay 
Chiraiya (Daya bhag)",Main,1,860,26.63446287,85.30677655,Yes,Yes,Yes
22-Sheohar [3-Sheohar],007,"Rajakiya Madhaya
 Vidyalay 
Chiraiya (baya bhag)",Main,1,855,26.63446287,85.30677655,Yes,Yes,Yes
22-Sheohar [3-Sheohar],008,"Samudayik 
Bhavan Chiraiya ",Main,1,312,26.6331,85.2993,Yes,Yes,Yes
22-Sheohar [3-Sheohar],009,"Rajkiya Madhya 
Vidyalya Chandiha 
Kanya (purvi bhag) ",Main,1,727,26.6461,85.311,Yes,Yes,Yes
22-Sheohar [3-Sheohar],009 A,"Rajkiya Madhya
 Vidyalya 
Chandiha Kanya 
(Paschimi  bhag) ",Auxiliary,728,1497,26.38460982,85.18400514,Yes,Yes,Yes
22-Sheohar [3-Sheohar],010,"Rajkiye madhya 
vidhyalaya chiraiya
 naya bhavan ",Main,1,709,26.63446287,85.30677655,Yes,Yes,Yes
22-Sheohar [3-Sheohar],011,"Samudayik bhavan
 chandiha 
maushahar tola ",Main,1,523,26.6518,85.3105,Yes,Yes,Yes
22-Sheohar [3-Sheohar],011 A,"Samudayik Bhavan utari
mushahar tola chandiha",Auxiliary,524,1054,26.39111542,82.1840677,Yes,Yes,Yes
22-Sheohar [3-Sheohar],012,"Madhya vidyalaya
 chandiha balak ",Main,1,1009,26.65027778,85.30833333,Yes,Yes,Yes
22-Sheohar [3-Sheohar],013,"Rajkiya madhya 
vidyalaya bakhar 
chandiha tola 
piprahi punarwas ",Main,1,879,26.6531,85.3018,Yes,Yes,Yes
22-Sheohar [3-Sheohar],014,"Ra0 Pra0 Vi0 
Bilas Ray tola 
piprahi puranwas
 (purvi bhag) ",Main,1,800,26.6482,85.3,Yes,Yes,Yes
22-Sheohar [3-Sheohar],015,"Ra0 Pra0 Vi0 Bilas Ray 
tola piprahi purnawas 
(paschimi  bhag) ",Main,1,775,26.6482,85.3,Yes,Yes,Yes
22-Sheohar [3-Sheohar],016,"Rajkiya prathmik
 vidyalaya basant
 jagjivan vrita tola ",Main,1,992,26.64124,85.31632137,Yes,Yes,Yes
22-Sheohar [3-Sheohar],017,"Rajkiya madhya vidyalaya 
Jagjivan (Uttari Bhag)",Main,1,669,26.63917617,85.32997425,Yes,Yes,Yes
22-Sheohar [3-Sheohar],017 A,"Rajkiya madhya 
vidyalaya basant Jagjivan
 (purvi bhag)",Auxiliary,670,1386,26.1213448,85.19497863,Yes,Yes,Yes
22-Sheohar [3-Sheohar],018,"Rajkiya madhya
 vidyalaya basant 
jagjivan (dakshini bhag) ",Main,1,648,26.63917617,85.32997425,Yes,Yes,Yes
22-Sheohar [3-Sheohar],018 A,"Uchhatar Madhymik 
vidyalaya Basant 
Jagjiwan (purvi Bhag) ",Auxiliary,649,1341,26.38204036,85.19493306,Yes,Yes,Yes
22-Sheohar [3-Sheohar],019,"Rajkiya  madhya 
vidyalaya ashogi
 (Utari  bhag)",Main,1,610,26.65069292,85.32947091,Yes,Yes,Yes
22-Sheohar [3-Sheohar],019 A,"Rajkiya  madhya 
vidyalaya ashogi
 (purvi  bhag)",Auxiliary,611,1276,26.39396864,19.4778544,Yes,Yes,Yes
22-Sheohar [3-Sheohar],020,"Rajkiya  madhya
 vidyalaya ashogi 
(Dakshini  bhag)",Main,1,600,26.65069292,85.32947091,Yes,Yes,Yes
22-Sheohar [3-Sheohar],020 A,"Rajkiya  madhya 
vidyalaya ashogi
(Paschimi bhag)",Auxiliary,601,1245,26.39375552,85.19473221,Yes,Yes,Yes
22-Sheohar [3-Sheohar],021,"Rajkiya madhya 
vidyalaya chak sonaul ",Main,1,497,26.606617,85.32646264,Yes,Yes,Yes
22-Sheohar [3-Sheohar],022,"Rajkiya madhya
 vidyalaya
 madan chhapra ",Main,1,584,26.6395195,85.35389806,Yes,Yes,Yes
22-Sheohar [3-Sheohar],023,"Rajkiya madhya
 vidyalaya bedaul Baj
 (purvi bhag) ",Main,1,653,26.64194444,85.34611111,Yes,Yes,Yes
22-Sheohar [3-Sheohar],023 A,"Rajkiya madhya
 vidyalaya bedaul Baj 
(paschimi  bhag) ",Auxiliary,654,1325,26.38316799,85.4643628,Yes,Yes,Yes
22-Sheohar [3-Sheohar],024,"Rajkiya prathmik
 vidyalaya bedaul adam 
(dakshini bhag) ",Main,1,663,26.6303,85.3579,Yes,Yes,Yes
22-Sheohar [3-Sheohar],024 A,"Rajkiya prathmik 
vidyalaya bedaul adam
 (Utari  bhag) ",Auxiliary,664,1402,26.374876,85.21287179,Yes,Yes,Yes
22-Sheohar [3-Sheohar],025,"Rajkiya madhya
 vidyalaya basantpatti
 (Dakshini bhag)",Main,1,634,26.62733415,85.32806724,Yes,Yes,Yes
22-Sheohar [3-Sheohar],025 A ,"Rajkiya madhya
 vidyalaya basantpatti 
(Dakshini -purvi bhag)",Auxiliary,635,1333,26.3738055,85.19407464,Yes,Yes,Yes
22-Sheohar [3-Sheohar],026,"Rajkiya madhya 
vidyalaya 
basatpatti (purvi bhag) ",Main,1,673,26.62733415,85.32806724,Yes,Yes,Yes
22-Sheohar [3-Sheohar],026 A,"Rajkiya madhya 
vidyalaya basatpatti 
(paschimi bhag) ",Auxiliary,674,1447,26.3738721,85.19412054,Yes,Yes,Yes
22-Sheohar [3-Sheohar],027,"samudayik bhavan 
puranhiya ",Main,1,253,26.6214,85.3256,Yes,Yes,Yes
